interface_ok,sinr_before_db,sinr_after_db,delta_sinr_db,detected_before,detected_after,peak_index_before,peak_index_after,peak_error_before,peak_error_after,range_error_before_m,range_error_after_m,target_window_peak_change_db,processed_reference_response_vs_clean_db,false_peak_count_before,false_peak_count_after,false_true_peak_ratio_before,false_true_peak_ratio_after,max_false_peak_db_before,max_false_peak_db_after,runtime_ms,memory_usage_bytes,reference_peak_index,cfar_reference_cells_min,cfar_reference_cells_max,target_only_response_change_db,target_only_reference_peak_index,jammer,algorithm,jsr_db,seed,parameter_strength,parameter_regularization
True,34.13059030746961,34.13059030746961,0.0,True,True,1500,1500,0,0,0.0,0.0,-7.7146197324263e-15,0.08399365802569894,2,2,0.01888790809134207,0.01888790809134206,-34.47632278406741,-34.47632278406742,0.3297089715488255,80000,1500,20,40,-8.678947198979587e-15,1500,FMZuse,Current_FDC,0.0,47,1.0,0.05
True,34.13059030746961,34.13059030746961,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,0.08399365802569704,2,2,0.01888790809134207,0.01888790809134206,-34.47632278406741,-34.47632278406742,0.3848339547403157,80000,1500,20,40,-0.011138744501188642,1500,FMZuse,New_FDC,0.0,47,1.0,0.05
True,34.76973831521843,34.76973831521843,0.0,True,True,1500,1500,0,0,0.0,0.0,-7.7146197324263e-15,0.22453452916461913,0,0,0.0,0.0,-inf,-inf,0.0026249908842146397,80000,1500,20,40,-8.678947198979587e-15,1500,FMZuse,Identity,0.0,48,1.0,0.05
True,34.76973831521843,34.76973831521843,0.0,True,True,1500,1500,0,0,0.0,0.0,-7.7146197324263e-15,0.22453452916461913,0,0,0.0,0.0,-inf,-inf,0.33295899629592896,80000,1500,20,40,-8.678947198979587e-15,1500,FMZuse,Current_FDC,0.0,48,1.0,0.05
True,34.76973831521843,34.76973831521843,0.0,True,True,1500,1500,0,0,0.0,0.0,-7.7146197324263e-15,0.22453452916461913,0,0,0.0,0.0,-inf,-inf,0.381499994546175,80000,1500,20,40,-0.011138744501188642,1500,FMZuse,New_FDC,0.0,48,1.0,0.05
True,34.52275790057563,34.52275790057563,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,-0.10853229669763173,0,0,0.0,0.0,-inf,-inf,0.002625049091875553,80000,1500,20,40,-8.678947198979587e-15,1500,FMZuse,Identity,0.0,49,1.0,0.05
True,34.52275790057563,34.52275790057563,0.0,True,True,1500,1500,0,0,0.0,0.0,-7.7146197324263e-15,-0.10853229669763073,0,0,0.0,0.0,-inf,-inf,0.3357499954290688,80000,1500,20,40,-8.678947198979587e-15,1500,FMZuse,Current_FDC,0.0,49,1.0,0.05
True,34.52275790057563,34.52275790057563,0.0,True,True,1500,1500,0,0,0.0,0.0,-7.7146197324263e-15,-0.10853229669763073,0,0,0.0,0.0,-inf,-inf,0.3803750150837004,80000,1500,20,40,-0.011138744501188642,1500,FMZuse,New_FDC,0.0,49,1.0,0.05
True,33.89482095294602,33.89482095294602,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,-0.12631898329433128,1,1,0.016787881026169942,0.016787881026169942,-35.50008234491857,-35.50008234491857,0.0026249908842146397,80000,1500,20,40,-8.678947198979587e-15,1500,FMZuse,Identity,0.0,50,1.0,0.05
True,33.89482095294602,33.89482095294602,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,-0.12631898329433128,1,1,0.016787881026169942,0.01678788102616996,-35.50008234491857,-35.50008234491856,0.33404200803488493,80000,1500,20,40,-8.678947198979587e-15,1500,FMZuse,Current_FDC,0.0,50,1.0,0.05
