interface_ok,sinr_before_db,sinr_after_db,delta_sinr_db,detected_before,detected_after,peak_index_before,peak_index_after,peak_error_before,peak_error_after,range_error_before_m,range_error_after_m,target_window_peak_change_db,processed_reference_response_vs_clean_db,false_peak_count_before,false_peak_count_after,false_true_peak_ratio_before,false_true_peak_ratio_after,max_false_peak_db_before,max_false_peak_db_after,runtime_ms,memory_usage_bytes,reference_peak_index,cfar_reference_cells_min,cfar_reference_cells_max,target_only_response_change_db,target_only_reference_peak_index,jammer,algorithm,jsr_db,seed,parameter_strength,parameter_regularization
True,16.353180768766805,18.303211918261702,1.9500311494948974,False,False,1501,1501,1,1,3.0,3.0,-0.6014642490705815,2.7448180388783268,0,0,0.0,0.0,-inf,-inf,0.38487499114125967,80000,1500,20,40,-0.004453855044498516,1500,AMNoiseGaiJam,New_FDC,20.0,42,0.4,0.05
True,15.282930066141088,17.320743331741543,2.0378132656004553,False,True,1500,1500,0,0,0.0,0.0,-0.5722851692456246,2.5176696104343566,0,1,0.0,0.0125325090893258,-inf,-38.039239434768774,0.3992909914813936,80000,1500,20,40,-0.004453855044498516,1500,AMNoiseGaiJam,New_FDC,20.0,43,0.4,0.05
True,15.405190355752733,17.364216311447606,1.959025955694873,False,False,1501,1501,1,1,3.0,3.0,-0.6311694244029633,2.55743471446509,0,0,0.0,0.0,-inf,-inf,0.3845000173896551,80000,1500,20,40,-0.004453855044498516,1500,AMNoiseGaiJam,New_FDC,20.0,44,0.4,0.05
True,16.896053607076674,19.030965565895,2.134911958818325,False,True,1501,1501,1,1,3.0,3.0,-0.5404821225799401,3.1928718133120357,0,0,0.0,0.0,-inf,-inf,0.413333997130394,80000,1500,20,40,-0.004453855044498516,1500,AMNoiseGaiJam,New_FDC,20.0,45,0.4,0.05
True,15.547333281903356,17.675797001562476,2.12846371965912,False,True,1501,1501,1,1,3.0,3.0,-0.34803289933492193,2.821123374913639,1,1,0.018400663757994585,0.017129398204351637,-34.70333021237985,-35.32515789085943,0.37700001848861575,80000,1500,20,40,-0.004453855044498516,1500,AMNoiseGaiJam,New_FDC,20.0,46,0.4,0.05
True,15.687879851752466,17.7962800764539,2.108400224701434,False,True,1501,1501,1,1,3.0,3.0,-0.40844256406460133,2.2269027646439845,0,1,0.0,0.012840782018645925,-inf,-37.828170528395276,0.3749579773284495,80000,1500,20,40,-0.004453855044498516,1500,AMNoiseGaiJam,New_FDC,20.0,47,0.4,0.05
True,15.538145421000113,17.533076030143334,1.9949306091432213,False,True,1501,1501,1,1,3.0,3.0,-0.5994612634874339,2.8368073593278726,0,1,0.0,0.01065460041159968,-inf,-39.449256667079,0.37937500746920705,80000,1500,20,40,-0.004453855044498516,1500,AMNoiseGaiJam,New_FDC,20.0,48,0.4,0.05
True,15.82514724592124,17.785554535748325,1.960407289827085,False,True,1500,1500,0,0,0.0,0.0,-0.6629996893854038,2.2711236670607495,0,0,0.0,0.0,-inf,-inf,0.3767079906538129,80000,1500,20,40,-0.004453855044498516,1500,AMNoiseGaiJam,New_FDC,20.0,49,0.4,0.05
True,13.60902545859728,15.501735132277217,1.8927096736799367,False,False,1500,1500,0,0,0.0,0.0,-0.6751601655571192,0.7893024943787217,0,0,0.0,0.0,-inf,-inf,0.3789589973166585,80000,1500,20,40,-0.004453855044498516,1500,AMNoiseGaiJam,New_FDC,20.0,50,0.4,0.05
True,17.300604577698916,19.37186818948049,2.071263611781575,True,True,1501,1501,1,1,3.0,3.0,-0.36835665098873394,4.0576441191610595,0,1,0.0,0.015945602253423462,-inf,-35.94718146269566,0.38008304545655847,80000,1500,20,40,-0.004453855044498516,1500,AMNoiseGaiJam,New_FDC,20.0,51,0.4,0.05
True,17.87180337684078,19.80680552923416,1.9350021523933805,False,True,1501,1501,1,1,3.0,3.0,-0.6654198333017093,4.640055395208147,1,0,0.01176990977468514,0.0,-38.584537326829796,-inf,0.36737503251060843,80000,1500,20,40,-0.004453855044498516,1500,AMNoiseGaiJam,New_FDC,20.0,52,0.4,0.05
True,16.248518691084108,18.41331299037098,2.1647942992868714,False,True,1501,1501,1,1,3.0,3.0,-0.4468331525025199,3.20116657086569,2,1,0.011398930376055228,0.008276754378049658,-38.862717979535496,-41.642798655695536,0.3774169599637389,80000,1500,20,40,-0.004453855044498516,1500,AMNoiseGaiJam,New_FDC,20.0,53,0.4,0.05
True,16.45201927131678,18.54348213018072,2.0914628588639417,False,True,1501,1501,1,1,3.0,3.0,-0.46001193510109617,2.8643780627931004,0,0,0.0,0.0,-inf,-inf,0.38104201667010784,80000,1500,20,40,-0.004453855044498516,1500,AMNoiseGaiJam,New_FDC,20.0,54,0.4,0.05
True,14.348074290644895,16.5431470630226,2.1950727723777064,False,True,1500,1500,0,0,0.0,0.0,-0.34482039091196304,1.7062225303386445,0,0,0.0,0.0,-inf,-inf,0.3795420052483678,80000,1500,20,40,-0.004453855044498516,1500,AMNoiseGaiJam,New_FDC,20.0,55,0.4,0.05
True,15.899769880185005,18.246660628230444,2.346890748045439,False,True,1500,1500,0,0,0.0,0.0,-0.17493588520656617,3.3053946761773667,0,1,0.0,0.010851204079543689,-inf,-39.29044137255251,0.3803329891525209,80000,1500,20,40,-0.004453855044498516,1500,AMNoiseGaiJam,New_FDC,20.0,56,0.4,0.05
True,16.149490178091956,18.322993763302726,2.1735035852107707,False,True,1500,1500,0,0,0.0,0.0,-0.42849144018527585,2.5228005252276997,0,0,0.0,0.0,-inf,-inf,0.382541969884187,80000,1500,20,40,-0.004453855044498516,1500,AMNoiseGaiJam,New_FDC,20.0,57,0.4,0.05
True,16.204060763840392,18.261338361254293,2.0572775974139006,False,True,1501,1501,1,1,3.0,3.0,-0.43494155941329377,2.7447481917953933,1,0,0.015097633259983126,0.0,-36.42182256763362,-inf,0.3809580230154097,80000,1500,20,40,-0.004453855044498516,1500,AMNoiseGaiJam,New_FDC,20.0,58,0.4,0.05
True,16.648154349242333,18.552984007939862,1.9048296586975297,False,True,1501,1501,1,1,3.0,3.0,-0.5668758901281735,3.5884223041189967,0,0,0.0,0.0,-inf,-inf,0.3803329891525209,80000,1500,20,40,-0.004453855044498516,1500,AMNoiseGaiJam,New_FDC,20.0,59,0.4,0.05
True,15.550034329959425,17.68924692785595,2.1392125978965257,False,True,1501,1501,1,1,3.0,3.0,-0.47054311203300175,2.5461044771833614,0,1,0.0,0.017121269413050727,-inf,-35.329280776068266,0.382583006285131,80000,1500,20,40,-0.004453855044498516,1500,AMNoiseGaiJam,New_FDC,20.0,60,0.4,0.05
True,15.726800523837102,17.91409025016038,2.1872897263232787,False,True,1501,1501,1,1,3.0,3.0,-0.4691556231523924,2.039727596980017,1,1,0.016832128333711602,0.012358095658009357,-35.47721932618023,-38.16096894892043,0.38124999264255166,80000,1500,20,40,-0.004453855044498516,1500,AMNoiseGaiJam,New_FDC,20.0,61,0.4,0.05
