interface_ok,sinr_before_db,sinr_after_db,delta_sinr_db,detected_before,detected_after,peak_index_before,peak_index_after,peak_error_before,peak_error_after,range_error_before_m,range_error_after_m,target_window_peak_change_db,processed_reference_response_vs_clean_db,false_peak_count_before,false_peak_count_after,false_true_peak_ratio_before,false_true_peak_ratio_after,max_false_peak_db_before,max_false_peak_db_after,runtime_ms,memory_usage_bytes,reference_peak_index,cfar_reference_cells_min,cfar_reference_cells_max,target_only_response_change_db,target_only_reference_peak_index,jammer,algorithm,jsr_db,seed,parameter_strength,parameter_regularization
True,16.353180768766805,17.290482026436326,0.937301257669521,False,False,1501,1501,1,1,3.0,3.0,-0.29579674461983674,3.066218422567677,0,0,0.0,0.0,-inf,-inf,0.4761660238727927,80000,1500,20,40,-0.0022266539005672357,1500,AMNoiseGaiJam,New_FDC,20.0,42,0.2,0.05
True,15.282930066141088,16.258724638723606,0.9757945725825188,False,False,1500,1500,0,0,0.0,0.0,-0.2814356686326521,2.808519111047329,0,1,0.0,0.011678696386691495,-inf,-38.65211263704617,0.38795795990154147,80000,1500,20,40,-0.0022266539005672357,1500,AMNoiseGaiJam,New_FDC,20.0,43,0.2,0.05
True,15.405190355752733,16.34385786200954,0.938667506256806,False,False,1501,1501,1,1,3.0,3.0,-0.30986015177222653,2.896076717205902,0,0,0.0,0.0,-inf,-inf,0.3879169817082584,80000,1500,20,40,-0.0022266539005672357,1500,AMNoiseGaiJam,New_FDC,20.0,44,0.2,0.05
True,16.896053607076674,17.913971691106045,1.0179180840293718,False,False,1501,1501,1,1,3.0,3.0,-0.2662997154759802,3.4802205931142574,0,0,0.0,0.0,-inf,-inf,0.38400001358240843,80000,1500,20,40,-0.0022266539005672357,1500,AMNoiseGaiJam,New_FDC,20.0,45,0.2,0.05
True,15.547333281903356,16.577057515874607,1.0297242339712511,False,True,1501,1501,1,1,3.0,3.0,-0.1724644762301959,3.003439764741321,1,1,0.018400663757994585,0.0177686584129116,-34.70333021237985,-35.00690722989803,0.38362503983080387,80000,1500,20,40,-0.0022266539005672357,1500,AMNoiseGaiJam,New_FDC,20.0,46,0.2,0.05
True,15.687879851752466,16.705185951498606,1.0173060997461398,False,True,1501,1501,1,1,3.0,3.0,-0.20182658334656473,2.4497458455936396,0,1,0.0,0.012554047924702206,-inf,-38.02432435551915,0.4284160095266998,80000,1500,20,40,-0.0022266539005672357,1500,AMNoiseGaiJam,New_FDC,20.0,47,0.2,0.05
True,15.538145421000113,16.494262421358762,0.956117000358649,False,True,1501,1501,1,1,3.0,3.0,-0.29468217138591324,3.1626611890981855,0,1,0.0,0.010528576050605585,-inf,-39.55260723000657,0.38412498543038964,80000,1500,20,40,-0.0022266539005672357,1500,AMNoiseGaiJam,New_FDC,20.0,48,0.2,0.05
True,15.82514724592124,16.762051559251322,0.9369043133300821,False,False,1500,1500,0,0,0.0,0.0,-0.32642901876028724,2.6076943376858672,0,0,0.0,0.0,-inf,-inf,0.38187496829777956,80000,1500,20,40,-0.0022266539005672357,1500,AMNoiseGaiJam,New_FDC,20.0,49,0.2,0.05
True,13.60902545859728,14.516776796753739,0.9077513381564586,False,False,1500,1500,0,0,0.0,0.0,-0.3326128456736674,1.1318498142621736,0,0,0.0,0.0,-inf,-inf,0.3797090030275285,80000,1500,20,40,-0.0022266539005672357,1500,AMNoiseGaiJam,New_FDC,20.0,50,0.2,0.05
True,17.300604577698916,18.30362727616895,1.0030226984700334,True,True,1501,1501,1,1,3.0,3.0,-0.183359427556204,4.255636191865865,0,0,0.0,0.0,-inf,-inf,0.3819580306299031,80000,1500,20,40,-0.0022266539005672357,1500,AMNoiseGaiJam,New_FDC,20.0,51,0.2,0.05
