interface_ok,sinr_before_db,sinr_after_db,delta_sinr_db,detected_before,detected_after,peak_index_before,peak_index_after,peak_error_before,peak_error_after,range_error_before_m,range_error_after_m,target_window_peak_change_db,processed_reference_response_vs_clean_db,false_peak_count_before,false_peak_count_after,false_true_peak_ratio_before,false_true_peak_ratio_after,max_false_peak_db_before,max_false_peak_db_after,runtime_ms,memory_usage_bytes,reference_peak_index,cfar_reference_cells_min,cfar_reference_cells_max,target_only_response_change_db,target_only_reference_peak_index,jammer,algorithm,jsr_db,seed,parameter_strength,parameter_regularization
True,16.353180768766805,17.103353101422314,0.7501723326555094,False,False,1501,1501,1,1,3.0,3.0,-0.23816487507078105,3.126773355459692,0,0,0.0,0.0,-inf,-inf,0.38062495877966285,80000,1500,20,40,-0.001798408734884039,1500,AMNoiseGaiJam,New_FDC,20.0,42,0.2,0.3
True,15.282930066141088,16.063457667582675,0.7805276014415874,False,False,1500,1500,0,0,0.0,0.0,-0.22660132599255867,2.8633534536874232,0,1,0.0,0.01153061641775867,-inf,-38.76294950080973,0.3670839942060411,80000,1500,20,40,-0.001798408734884039,1500,AMNoiseGaiJam,New_FDC,20.0,43,0.2,0.3
True,15.405190355752733,16.156068136623208,0.750877780870475,False,False,1501,1501,1,1,3.0,3.0,-0.24940796463703865,2.959981766630517,0,0,0.0,0.0,-inf,-inf,0.37587498081848025,80000,1500,20,40,-0.001798408734884039,1500,AMNoiseGaiJam,New_FDC,20.0,44,0.2,0.3
True,16.896053607076674,17.709723592988503,0.8136699859118295,False,False,1501,1501,1,1,3.0,3.0,-0.21448911970265927,3.534493477457315,0,0,0.0,0.0,-inf,-inf,0.37758302642032504,80000,1500,20,40,-0.001798408734884039,1500,AMNoiseGaiJam,New_FDC,20.0,45,0.2,0.3
True,15.547333281903356,16.37254113916992,0.8252078572665624,False,True,1501,1501,1,1,3.0,3.0,-0.1390600588055346,3.0381313340477694,1,1,0.018400663757994585,0.01789084586734083,-34.70333021237985,-34.94738251583617,0.3773330245167017,80000,1500,20,40,-0.001798408734884039,1500,AMNoiseGaiJam,New_FDC,20.0,46,0.2,0.3
True,15.687879851752466,16.502734788365288,0.8148549366128215,False,True,1501,1501,1,1,3.0,3.0,-0.16264871442348755,2.492126061150677,0,1,0.0,0.012519054640394038,-inf,-38.04856930104454,0.3784580039791763,80000,1500,20,40,-0.001798408734884039,1500,AMNoiseGaiJam,New_FDC,20.0,47,0.2,0.3
True,15.538145421000113,16.303022363809337,0.7648769428092237,False,True,1501,1501,1,1,3.0,3.0,-0.23724873845047728,3.224089203861519,0,1,0.0,0.010533341738765873,-inf,-39.5486765108261,0.3773749922402203,80000,1500,20,40,-0.001798408734884039,1500,AMNoiseGaiJam,New_FDC,20.0,48,0.2,0.3
True,15.82514724592124,16.574231287271367,0.7490840413501267,False,False,1500,1500,0,0,0.0,0.0,-0.26287867941069326,2.6712446770354608,0,0,0.0,0.0,-inf,-inf,0.3720000386238098,80000,1500,20,40,-0.001798408734884039,1500,AMNoiseGaiJam,New_FDC,20.0,49,0.2,0.3
True,13.60902545859728,14.335203371628912,0.7261779130316324,False,False,1500,1500,0,0,0.0,0.0,-0.26788592816371704,1.196576731772123,0,0,0.0,0.0,-inf,-inf,0.3765420406125486,80000,1500,20,40,-0.001798408734884039,1500,AMNoiseGaiJam,New_FDC,20.0,50,0.2,0.3
True,17.300604577698916,18.10451674609542,0.8039121683965043,True,True,1501,1501,1,1,3.0,3.0,-0.1479670447009367,4.293204957346085,0,0,0.0,0.0,-inf,-inf,0.38008298724889755,80000,1500,20,40,-0.001798408734884039,1500,AMNoiseGaiJam,New_FDC,20.0,51,0.2,0.3
