interface_ok,sinr_before_db,sinr_after_db,delta_sinr_db,detected_before,detected_after,peak_index_before,peak_index_after,peak_error_before,peak_error_after,range_error_before_m,range_error_after_m,target_window_peak_change_db,processed_reference_response_vs_clean_db,false_peak_count_before,false_peak_count_after,false_true_peak_ratio_before,false_true_peak_ratio_after,max_false_peak_db_before,max_false_peak_db_after,runtime_ms,memory_usage_bytes,reference_peak_index,cfar_reference_cells_min,cfar_reference_cells_max,target_only_response_change_db,target_only_reference_peak_index,jammer,algorithm,jsr_db,seed,parameter_strength,parameter_regularization
True,16.353180768766805,19.911459130757592,3.558278361990787,False,True,1501,1501,1,1,3.0,3.0,-1.1298261812814037,2.1883630965218854,0,0,0.0,0.0,-inf,-inf,0.3825000021606684,80000,1500,20,40,-0.008134778327383244,1500,AMNoiseGaiJam,New_FDC,20.0,42,0.8,0.15
True,15.282930066141088,19.037454701322854,3.7545246351817667,False,True,1500,1500,0,0,0.0,0.0,-1.075209991891428,2.0147447877885543,0,1,0.0,0.014261613414255818,-inf,-36.91662680066208,0.3809999907389283,80000,1500,20,40,-0.008134778327383244,1500,AMNoiseGaiJam,New_FDC,20.0,43,0.8,0.15
True,15.405190355752733,19.004215867577944,3.599025511825211,False,True,1501,1501,1,1,3.0,3.0,-1.1894976422799928,1.9737300331293708,0,0,0.0,0.0,-inf,-inf,0.37866702768951654,80000,1500,20,40,-0.008134778327383244,1500,AMNoiseGaiJam,New_FDC,20.0,44,0.8,0.15
True,16.896053607076674,20.870335854791215,3.974282247714541,False,True,1501,1501,1,1,3.0,3.0,-1.01194035900143,2.698265312562494,0,0,0.0,0.0,-inf,-inf,0.378916971385479,80000,1500,20,40,-0.008134778327383244,1500,AMNoiseGaiJam,New_FDC,20.0,45,0.8,0.15
True,15.547333281903356,19.409570292870836,3.8622370109674797,False,True,1501,1501,1,1,3.0,3.0,-0.6451582347403564,2.512666809008108,1,1,0.018400663757994585,0.010498648039296813,-34.70333021237985,-39.577332469794584,0.3887909697368741,80000,1500,20,40,-0.008134778327383244,1500,AMNoiseGaiJam,New_FDC,20.0,46,0.8,0.15
True,15.687879851752466,19.527370076388767,3.8394902246363003,False,True,1501,1501,1,1,3.0,3.0,-0.7609281640872645,1.849567683029326,0,1,0.0,0.013669270196262961,-inf,-37.2850934368026,0.3802080173045397,80000,1500,20,40,-0.008134778327383244,1500,AMNoiseGaiJam,New_FDC,20.0,47,0.8,0.15
True,15.538145421000113,19.202389882957597,3.664244461957484,False,True,1501,1501,1,1,3.0,3.0,-1.127019245792823,2.2734889754046037,0,0,0.0,0.0,-inf,-inf,0.37783297011628747,80000,1500,20,40,-0.008134778327383244,1500,AMNoiseGaiJam,New_FDC,20.0,48,0.8,0.15
True,15.82514724592124,19.43616909486337,3.61102184894213,False,True,1500,1500,0,0,0.0,0.0,-1.2422923037836715,1.6918310526624827,0,0,0.0,0.0,-inf,-inf,0.38070796290412545,80000,1500,20,40,-0.008134778327383244,1500,AMNoiseGaiJam,New_FDC,20.0,49,0.8,0.15
True,13.60902545859728,17.066140713030226,3.4571152544329458,False,True,1500,1500,0,0,0.0,0.0,-1.2635074040378478,0.20095525589799224,0,0,0.0,0.0,-inf,-inf,0.37520797923207283,80000,1500,20,40,-0.008134778327383244,1500,AMNoiseGaiJam,New_FDC,20.0,50,0.8,0.15
True,17.300604577698916,21.049777367694013,3.7491727899950966,True,True,1501,1501,1,1,3.0,3.0,-0.677222108686169,3.72042070516276,0,1,0.0,0.0160678710624361,-inf,-35.88083323895319,0.37762499414384365,80000,1500,20,40,-0.008134778327383244,1500,AMNoiseGaiJam,New_FDC,20.0,51,0.8,0.15
True,17.87180337684078,21.432618955582825,3.5608155787420444,False,True,1501,1501,1,1,3.0,3.0,-1.2502338501191566,4.042313168332043,1,0,0.01176990977468514,0.0,-38.584537326829796,-inf,0.37400005385279655,80000,1500,20,40,-0.008134778327383244,1500,AMNoiseGaiJam,New_FDC,20.0,52,0.8,0.15
True,16.248518691084108,20.254082931876404,4.005564240792296,False,True,1501,1501,1,1,3.0,3.0,-0.8327217335328152,2.7850118914405964,2,0,0.011398930376055228,0.0,-38.862717979535496,-inf,0.3756249789148569,80000,1500,20,40,-0.008134778327383244,1500,AMNoiseGaiJam,New_FDC,20.0,53,0.8,0.15
True,16.45201927131678,20.2798174935867,3.827798222269923,False,True,1501,1501,1,1,3.0,3.0,-0.8583474474607447,2.4494362837596166,0,0,0.0,0.0,-inf,-inf,0.378625001758337,80000,1500,20,40,-0.008134778327383244,1500,AMNoiseGaiJam,New_FDC,20.0,54,0.8,0.15
True,14.348074290644895,18.36154730106262,4.013473010417723,False,True,1500,1500,0,0,0.0,0.0,-0.6394410985782466,1.4116018226723615,0,1,0.0,0.012553548544175052,-inf,-38.02466987358992,0.3796250093728304,80000,1500,20,40,-0.008134778327383244,1500,AMNoiseGaiJam,New_FDC,20.0,55,0.8,0.15
True,15.899769880185005,20.19743043159111,4.2976605514061035,False,True,1500,1500,0,0,0.0,0.0,-0.3191148655472994,3.161215695836633,0,0,0.0,0.0,-inf,-inf,0.3826660104095936,80000,1500,20,40,-0.008134778327383244,1500,AMNoiseGaiJam,New_FDC,20.0,56,0.8,0.15
True,16.149490178091956,20.15554643096985,4.006056252877894,False,True,1500,1500,0,0,0.0,0.0,-0.7990910255396806,2.1522009398732957,0,0,0.0,0.0,-inf,-inf,0.3810410271398723,80000,1500,20,40,-0.008134778327383244,1500,AMNoiseGaiJam,New_FDC,20.0,57,0.8,0.15
True,16.204060763840392,19.951283645541068,3.747222881700676,False,True,1501,1501,1,1,3.0,3.0,-0.8081415092862609,2.3559145697535304,1,0,0.015097633259983126,0.0,-36.42182256763362,-inf,0.3751660115085542,80000,1500,20,40,-0.008134778327383244,1500,AMNoiseGaiJam,New_FDC,20.0,58,0.8,0.15
True,16.648154349242333,20.082855417883177,3.4347010686408446,False,True,1501,1501,1,1,3.0,3.0,-1.061889764135592,3.051195198992565,0,0,0.0,0.0,-inf,-inf,0.37587503902614117,80000,1500,20,40,-0.008134778327383244,1500,AMNoiseGaiJam,New_FDC,20.0,59,0.8,0.15
True,15.550034329959425,19.501444519837214,3.951410189877789,False,True,1501,1501,1,1,3.0,3.0,-0.8792712327492525,2.123110036373438,0,1,0.0,0.0172758234578996,-inf,-35.25122485337499,0.37708302261307836,80000,1500,20,40,-0.008134778327383244,1500,AMNoiseGaiJam,New_FDC,20.0,60,0.8,0.15
True,15.726800523837102,19.796912742180105,4.070112218343002,False,True,1501,1501,1,1,3.0,3.0,-0.8731276611903167,1.6831361047740925,1,0,0.016832128333711602,0.0,-35.47721932618023,-inf,0.3807920147664845,80000,1500,20,40,-0.008134778327383244,1500,AMNoiseGaiJam,New_FDC,20.0,61,0.8,0.15
