interface_ok,sinr_before_db,sinr_after_db,delta_sinr_db,detected_before,detected_after,peak_index_before,peak_index_after,peak_error_before,peak_error_after,range_error_before_m,range_error_after_m,target_window_peak_change_db,processed_reference_response_vs_clean_db,false_peak_count_before,false_peak_count_after,false_true_peak_ratio_before,false_true_peak_ratio_after,max_false_peak_db_before,max_false_peak_db_after,runtime_ms,memory_usage_bytes,reference_peak_index,cfar_reference_cells_min,cfar_reference_cells_max,target_only_response_change_db,target_only_reference_peak_index,jammer,algorithm,jsr_db,seed,parameter_strength,parameter_regularization
True,16.353180768766805,18.123710109252958,1.7705293404861528,False,False,1501,1501,1,1,3.0,3.0,-0.5475685422516654,2.8015157269887525,0,0,0.0,0.0,-inf,-inf,0.39420800749212503,80000,1500,20,40,-0.0040664763934214485,1500,AMNoiseGaiJam,New_FDC,20.0,42,0.4,0.15
True,15.282930066141088,17.13175509647136,1.8488250303302713,False,True,1500,1500,0,0,0.0,0.0,-0.520998805139678,2.568955974540303,0,1,0.0,0.01237380556757165,-inf,-38.14993424861251,0.3781659761443734,80000,1500,20,40,-0.0040664763934214485,1500,AMNoiseGaiJam,New_FDC,20.0,43,0.4,0.15
True,15.405190355752733,17.182809699184062,1.7776193434313292,False,False,1501,1501,1,1,3.0,3.0,-0.5744300116264286,2.617103434142689,0,0,0.0,0.0,-inf,-inf,0.37295802030712366,80000,1500,20,40,-0.0040664763934214485,1500,AMNoiseGaiJam,New_FDC,20.0,44,0.4,0.15
True,16.896053607076674,18.831334667809482,1.9352810607328088,False,True,1501,1501,1,1,3.0,3.0,-0.49221310937256657,3.243475054006977,0,0,0.0,0.0,-inf,-inf,0.37708296440541744,80000,1500,20,40,-0.0040664763934214485,1500,AMNoiseGaiJam,New_FDC,20.0,45,0.4,0.15
True,15.547333281903356,17.481945467477633,1.9346121855742773,False,True,1501,1501,1,1,3.0,3.0,-0.3172721671158544,2.8530640675390218,1,1,0.018400663757994585,0.017240965183308053,-34.70333021237985,-35.26876850334514,0.38129102904349566,80000,1500,20,40,-0.0040664763934214485,1500,AMNoiseGaiJam,New_FDC,20.0,46,0.4,0.15
True,15.687879851752466,17.603358107098156,1.9154782553456897,False,True,1501,1501,1,1,3.0,3.0,-0.37215536848353303,2.265956513743314,0,1,0.0,0.012773588831061132,-inf,-37.8737413490863,0.37979200715199113,80000,1500,20,40,-0.0040664763934214485,1500,AMNoiseGaiJam,New_FDC,20.0,47,0.4,0.15
True,15.538145421000113,17.348419935903966,1.8102745149038526,False,True,1501,1501,1,1,3.0,3.0,-0.5457013321222863,2.8942673025953995,0,1,0.0,0.01058417431615919,-inf,-39.5068603228914,0.3802920109592378,80000,1500,20,40,-0.0040664763934214485,1500,AMNoiseGaiJam,New_FDC,20.0,48,0.4,0.15
True,15.82514724592124,17.60325304881568,1.7781058028944408,False,True,1500,1500,0,0,0.0,0.0,-0.6037202107929169,2.3304031456532366,0,0,0.0,0.0,-inf,-inf,0.3849589847959578,80000,1500,20,40,-0.0040664763934214485,1500,AMNoiseGaiJam,New_FDC,20.0,49,0.4,0.15
True,13.60902545859728,15.326928915743064,1.717903457145784,False,False,1500,1500,0,0,0.0,0.0,-0.6148614203416696,0.84960123959417,0,0,0.0,0.0,-inf,-inf,0.3826669999398291,80000,1500,20,40,-0.0040664763934214485,1500,AMNoiseGaiJam,New_FDC,20.0,50,0.4,0.15
True,17.300604577698916,19.183613360920592,1.8830087832216762,True,True,1501,1501,1,1,3.0,3.0,-0.33607115245000385,4.092399793053127,0,1,0.0,0.01593249202278599,-inf,-35.95432580588506,0.38141600089147687,80000,1500,20,40,-0.0040664763934214485,1500,AMNoiseGaiJam,New_FDC,20.0,51,0.4,0.15
