interface_ok,sinr_before_db,sinr_after_db,delta_sinr_db,detected_before,detected_after,peak_index_before,peak_index_after,peak_error_before,peak_error_after,range_error_before_m,range_error_after_m,target_window_peak_change_db,processed_reference_response_vs_clean_db,false_peak_count_before,false_peak_count_after,false_true_peak_ratio_before,false_true_peak_ratio_after,max_false_peak_db_before,max_false_peak_db_after,runtime_ms,memory_usage_bytes,reference_peak_index,cfar_reference_cells_min,cfar_reference_cells_max,target_only_response_change_db,target_only_reference_peak_index,jammer,algorithm,jsr_db,seed,parameter_strength,parameter_regularization
True,16.353180768766805,19.321670957113042,2.9684901883462373,False,True,1501,1501,1,1,3.0,3.0,-0.9176381007659387,2.411968208006446,0,0,0.0,0.0,-inf,-inf,0.38229202618822455,80000,1500,20,40,-0.006681603688179251,1500,AMNoiseGaiJam,New_FDC,20.0,42,0.6,0.05
True,15.282930066141088,18.401599996767423,3.1186699306263357,False,True,1500,1500,0,0,0.0,0.0,-0.8731992911852354,2.216755488494745,0,1,0.0,0.013530491878390059,-inf,-37.37372830132526,0.3795420052483678,80000,1500,20,40,-0.006681603688179251,1500,AMNoiseGaiJam,New_FDC,20.0,43,0.6,0.05
True,15.405190355752733,18.39916932780007,2.993978972047337,False,True,1501,1501,1,1,3.0,3.0,-0.9648052117926426,2.2078373789482457,0,0,0.0,0.0,-inf,-inf,0.3795420052483678,80000,1500,20,40,-0.006681603688179251,1500,AMNoiseGaiJam,New_FDC,20.0,44,0.6,0.05
True,16.896053607076674,20.182262135002507,3.286208527925833,False,True,1501,1501,1,1,3.0,3.0,-0.8229883002303867,2.896568969822347,0,0,0.0,0.0,-inf,-inf,0.38354197749868035,80000,1500,20,40,-0.006681603688179251,1500,AMNoiseGaiJam,New_FDC,20.0,45,0.6,0.05
True,15.547333281903356,18.77160365106314,3.2242703691597825,False,True,1501,1501,1,1,3.0,3.0,-0.5268004895260099,2.6355223315143257,1,2,0.018400663757994585,0.016488204213544796,-34.70333021237985,-35.6565328454085,0.36883301800116897,80000,1500,20,40,-0.006681603688179251,1500,AMNoiseGaiJam,New_FDC,20.0,46,0.6,0.05
True,15.687879851752466,18.889779537903188,3.201899686150721,False,True,1501,1501,1,1,3.0,3.0,-0.6200801675540054,1.9998873682850444,0,1,0.0,0.013285538533731994,-inf,-37.532416732506796,0.3804159932769835,80000,1500,20,40,-0.006681603688179251,1500,AMNoiseGaiJam,New_FDC,20.0,47,0.6,0.05
True,15.538145421000113,18.58642715649773,3.0482817354976177,False,True,1501,1501,1,1,3.0,3.0,-0.9150336097625166,2.499708531599955,0,1,0.0,0.01119660019875968,-inf,-39.018276580639885,0.3797090030275285,80000,1500,20,40,-0.006681603688179251,1500,AMNoiseGaiJam,New_FDC,20.0,48,0.6,0.05
True,15.82514724592124,18.827428317487787,3.0022810715665464,False,True,1500,1500,0,0,0.0,0.0,-1.0100920007715788,1.924031355674576,0,0,0.0,0.0,-inf,-inf,0.39737496990710497,80000,1500,20,40,-0.006681603688179251,1500,AMNoiseGaiJam,New_FDC,20.0,49,0.6,0.05
True,13.60902545859728,16.49389388144471,2.884868422847429,False,False,1500,1500,0,0,0.0,0.0,-1.0278910877280318,0.4365715722078092,0,0,0.0,0.0,-inf,-inf,0.3812920185737312,80000,1500,20,40,-0.006681603688179251,1500,AMNoiseGaiJam,New_FDC,20.0,50,0.6,0.05
True,17.300604577698916,20.433719527173327,3.133114949474411,True,True,1501,1501,1,1,3.0,3.0,-0.5548569264270242,3.85508537995228,0,1,0.0,0.0160201602563844,-inf,-35.90666287600276,0.37575000897049904,80000,1500,20,40,-0.006681603688179251,1500,AMNoiseGaiJam,New_FDC,20.0,51,0.6,0.05
True,17.87180337684078,20.832753037371504,2.960949660530723,False,True,1501,1501,1,1,3.0,3.0,-1.0153864014258365,4.283169145835329,1,0,0.01176990977468514,0.0,-38.584537326829796,-inf,0.374249997548759,80000,1500,20,40,-0.006681603688179251,1500,AMNoiseGaiJam,New_FDC,20.0,52,0.6,0.05
True,16.248518691084108,19.566633021567153,3.318114330483045,False,True,1501,1501,1,1,3.0,3.0,-0.6785038973645702,2.9512506048988834,2,1,0.011398930376055228,0.008385538309091166,-38.862717979535496,-41.52938105313454,0.37875003181397915,80000,1500,20,40,-0.006681603688179251,1500,AMNoiseGaiJam,New_FDC,20.0,53,0.6,0.05
True,16.45201927131678,19.638290611250497,3.186271339933718,False,True,1501,1501,1,1,3.0,3.0,-0.6990305583597789,2.615267142971965,0,0,0.0,0.0,-inf,-inf,0.37999998312443495,80000,1500,20,40,-0.006681603688179251,1500,AMNoiseGaiJam,New_FDC,20.0,54,0.6,0.05
True,14.348074290644895,17.68825727565002,3.340182985005125,False,True,1500,1500,0,0,0.0,0.0,-0.5220524273723108,1.5289904938782968,0,1,0.0,0.013172119823094559,-inf,-37.60688654573147,0.37858402356505394,80000,1500,20,40,-0.006681603688179251,1500,AMNoiseGaiJam,New_FDC,20.0,55,0.6,0.05
True,15.899769880185005,19.47027932257004,3.5705094423850348,False,True,1500,1500,0,0,0.0,0.0,-0.2622520567244024,3.2180785046595295,0,1,0.0,0.010169271138233618,-inf,-39.85420346265945,0.38295798003673553,80000,1500,20,40,-0.006681603688179251,1500,AMNoiseGaiJam,New_FDC,20.0,56,0.6,0.05
True,16.149490178091956,19.47376939915602,3.3242792210640637,False,True,1500,1500,0,0,0.0,0.0,-0.6509123758909059,2.30037958952207,0,0,0.0,0.0,-inf,-inf,0.378625001758337,80000,1500,20,40,-0.006681603688179251,1500,AMNoiseGaiJam,New_FDC,20.0,57,0.6,0.05
True,16.204060763840392,19.32836085949696,3.1243000956565687,False,True,1501,1501,1,1,3.0,3.0,-0.6592815481475124,2.5114736425146544,1,0,0.015097633259983126,0.0,-36.42182256763362,-inf,0.3810829948633909,80000,1500,20,40,-0.006681603688179251,1500,AMNoiseGaiJam,New_FDC,20.0,58,0.6,0.05
True,16.648154349242333,19.52746365909675,2.879309309854417,False,True,1501,1501,1,1,3.0,3.0,-0.8634441955065999,3.267008767595293,0,0,0.0,0.0,-inf,-inf,0.3809579648077488,80000,1500,20,40,-0.006681603688179251,1500,AMNoiseGaiJam,New_FDC,20.0,59,0.6,0.05
True,15.550034329959425,18.826365927026604,3.2763315970671787,False,True,1501,1501,1,1,3.0,3.0,-0.7156467616236056,2.291820287162164,0,1,0.0,0.017196563906115746,-inf,-35.291166440559834,0.3795420052483678,80000,1500,20,40,-0.006681603688179251,1500,AMNoiseGaiJam,New_FDC,20.0,60,0.6,0.05
True,15.726800523837102,19.091096399822476,3.3642958759853734,False,True,1501,1501,1,1,3.0,3.0,-0.7118354510728107,1.8231660084144565,1,1,0.016832128333711602,0.012958855238663176,-35.47721932618023,-37.74866723086759,0.37920899922028184,80000,1500,20,40,-0.006681603688179251,1500,AMNoiseGaiJam,New_FDC,20.0,61,0.6,0.05
