interface_ok,sinr_before_db,sinr_after_db,delta_sinr_db,detected_before,detected_after,peak_index_before,peak_index_after,peak_error_before,peak_error_after,range_error_before_m,range_error_after_m,target_window_peak_change_db,processed_reference_response_vs_clean_db,false_peak_count_before,false_peak_count_after,false_true_peak_ratio_before,false_true_peak_ratio_after,max_false_peak_db_before,max_false_peak_db_after,runtime_ms,memory_usage_bytes,reference_peak_index,cfar_reference_cells_min,cfar_reference_cells_max,target_only_response_change_db,target_only_reference_peak_index,jammer,algorithm,jsr_db,seed,parameter_strength,parameter_regularization
True,16.353180768766805,17.90754525712897,1.5543644883621646,False,False,1501,1501,1,1,3.0,3.0,-0.48269238840521844,2.8697489008403214,0,0,0.0,0.0,-inf,-inf,0.3802499850280583,80000,1500,20,40,-0.003597174441045971,1500,AMNoiseGaiJam,New_FDC,20.0,42,0.4,0.3
True,15.282930066141088,16.904635297918617,1.6217052317775291,False,True,1500,1500,0,0,0.0,0.0,-0.459265884728148,2.6306888949518337,0,1,0.0,0.012187332171743982,-inf,-38.28182703593968,0.37458300357684493,80000,1500,20,40,-0.003597174441045971,1500,AMNoiseGaiJam,New_FDC,20.0,43,0.4,0.3
True,15.405190355752733,16.964687449896694,1.5594970941439605,False,False,1501,1501,1,1,3.0,3.0,-0.5061802458144549,2.6889537856094874,0,0,0.0,0.0,-inf,-inf,0.38158404640853405,80000,1500,20,40,-0.003597174441045971,1500,AMNoiseGaiJam,New_FDC,20.0,44,0.4,0.3
True,16.896053607076674,18.591956506127705,1.6959028990510312,False,True,1501,1501,1,1,3.0,3.0,-0.4340670871118005,3.304423770165277,0,0,0.0,0.0,-inf,-inf,0.3802500432357192,80000,1500,20,40,-0.003597174441045971,1500,AMNoiseGaiJam,New_FDC,20.0,45,0.4,0.3
True,15.547333281903356,17.24802978678511,1.7006965048817548,False,True,1501,1501,1,1,3.0,3.0,-0.2801332492078035,2.8916290133371287,1,1,0.018400663757994585,0.017375940016102966,-34.70333021237985,-35.201033826540005,0.37883297773078084,80000,1500,20,40,-0.003597174441045971,1500,AMNoiseGaiJam,New_FDC,20.0,46,0.4,0.3
True,15.687879851752466,17.37080057742764,1.6829207256751744,False,True,1501,1501,1,1,3.0,3.0,-0.32839365200847176,2.3131028752276226,0,1,0.0,0.012693354781804595,-inf,-37.92847162323562,0.3792499774135649,80000,1500,20,40,-0.003597174441045971,1500,AMNoiseGaiJam,New_FDC,20.0,47,0.4,0.3
True,15.538145421000113,17.126374116514615,1.588228695514502,False,True,1501,1501,1,1,3.0,3.0,-0.481000755441378,2.963431546841218,0,1,0.0,0.010557645732205004,-inf,-39.528658301768125,0.37958298344165087,80000,1500,20,40,-0.003597174441045971,1500,AMNoiseGaiJam,New_FDC,20.0,48,0.4,0.3
True,15.82514724592124,17.384234170398884,1.5590869244776435,False,False,1500,1500,0,0,0.0,0.0,-0.5323244831149225,2.4017988733312308,0,0,0.0,0.0,-inf,-inf,0.3809999907389283,80000,1500,20,40,-0.003597174441045971,1500,AMNoiseGaiJam,New_FDC,20.0,49,0.4,0.3
True,13.60902545859728,15.11652646740437,1.5075010088070897,False,False,1500,1500,0,0,0.0,0.0,-0.5422183335426671,0.9222443263931723,0,0,0.0,0.0,-inf,-inf,0.3802920109592378,80000,1500,20,40,-0.003597174441045971,1500,AMNoiseGaiJam,New_FDC,20.0,50,0.4,0.3
True,17.300604577698916,18.956315093187474,1.6557105154885576,True,True,1501,1501,1,1,3.0,3.0,-0.297018104908504,4.134324176693707,0,1,0.0,0.01580159830843731,-inf,-36.02597965150892,0.39954204112291336,80000,1500,20,40,-0.003597174441045971,1500,AMNoiseGaiJam,New_FDC,20.0,51,0.4,0.3
