interface_ok,sinr_before_db,sinr_after_db,delta_sinr_db,detected_before,detected_after,peak_index_before,peak_index_after,peak_error_before,peak_error_after,range_error_before_m,range_error_after_m,target_window_peak_change_db,processed_reference_response_vs_clean_db,false_peak_count_before,false_peak_count_after,false_true_peak_ratio_before,false_true_peak_ratio_after,max_false_peak_db_before,max_false_peak_db_after,runtime_ms,memory_usage_bytes,reference_peak_index,cfar_reference_cells_min,cfar_reference_cells_max,target_only_response_change_db,target_only_reference_peak_index,jammer,algorithm,jsr_db,seed,parameter_strength,parameter_regularization
True,16.353180768766805,17.20549040598515,0.8523096372183439,False,False,1501,1501,1,1,3.0,3.0,-0.26969218174104626,3.0936487052671247,0,0,0.0,0.0,-inf,-inf,0.38425001548603177,80000,1500,20,40,-0.0020330101017275153,1500,AMNoiseGaiJam,New_FDC,20.0,42,0.2,0.15
True,15.282930066141088,16.17000515480706,0.8870750886659735,False,False,1500,1500,0,0,0.0,0.0,-0.25659817487595776,2.833356604804024,0,1,0.0,0.011611102577111128,-inf,-38.702530763851584,0.381499994546175,80000,1500,20,40,-0.0020330101017275153,1500,AMNoiseGaiJam,New_FDC,20.0,43,0.2,0.15
True,15.405190355752733,16.258540198000922,0.8533498422481891,False,False,1501,1501,1,1,3.0,3.0,-0.2824731929640623,2.9250208396138526,0,0,0.0,0.0,-inf,-inf,0.3828329499810934,80000,1500,20,40,-0.0020330101017275153,1500,AMNoiseGaiJam,New_FDC,20.0,44,0.2,0.15
True,16.896053607076674,17.821133898532928,0.9250802914562541,False,False,1501,1501,1,1,3.0,3.0,-0.24283640136787463,3.5048000239454553,0,0,0.0,0.0,-inf,-inf,0.37358299596235156,80000,1500,20,40,-0.0020330101017275153,1500,AMNoiseGaiJam,New_FDC,20.0,45,0.2,0.15
True,15.547333281903356,16.48423167366327,0.9368983917599145,False,True,1501,1501,1,1,3.0,3.0,-0.15734569354207828,3.0191409976784396,1,1,0.018400663757994585,0.017823943118071253,-34.70333021237985,-34.9799242495474,0.3762909909710288,80000,1500,20,40,-0.0020330101017275153,1500,AMNoiseGaiJam,New_FDC,20.0,46,0.2,0.15
True,15.687879851752466,16.61327254399899,0.9253926922465219,False,True,1501,1501,1,1,3.0,3.0,-0.18408953642041692,2.4689279276889393,0,1,0.0,0.012538121095634291,-inf,-38.03535079950925,0.37520797923207283,80000,1500,20,40,-0.0020330101017275153,1500,AMNoiseGaiJam,New_FDC,20.0,47,0.2,0.15
True,15.538145421000113,16.40737951349203,0.8692340924919186,False,True,1501,1501,1,1,3.0,3.0,-0.26866632772986704,3.1904857084288714,0,1,0.0,0.010529952913591012,-inf,-39.55147141658147,0.3831249778158963,80000,1500,20,40,-0.0020330101017275153,1500,AMNoiseGaiJam,New_FDC,20.0,48,0.2,0.15
True,15.82514724592124,16.676697232396002,0.8515499864747618,False,False,1500,1500,0,0,0.0,0.0,-0.2976469206033048,2.6364764358428494,0,0,0.0,0.0,-inf,-inf,0.3809999907389283,80000,1500,20,40,-0.0020330101017275153,1500,AMNoiseGaiJam,New_FDC,20.0,49,0.2,0.15
True,13.60902545859728,14.434289010324521,0.8252635517272413,False,False,1500,1500,0,0,0.0,0.0,-0.30329961916750336,1.161163040768338,0,0,0.0,0.0,-inf,-inf,0.38362498162314296,80000,1500,20,40,-0.0020330101017275153,1500,AMNoiseGaiJam,New_FDC,20.0,50,0.2,0.15
True,17.300604577698916,18.213263205211987,0.9126586275130713,True,True,1501,1501,1,1,3.0,3.0,-0.16734835297484388,4.272643725835939,0,0,0.0,0.0,-inf,-inf,0.37991697899997234,80000,1500,20,40,-0.0020330101017275153,1500,AMNoiseGaiJam,New_FDC,20.0,51,0.2,0.15
