jammer,jsr_db,seed,target_position,true_target_idx_for_evaluation_only,mode,supplied_target_idx,effective_target_idx,target_idx_error,oracle_input_status,forbidden_keys_present,interface_status,runtime_ms,memory_usage_bytes,equivalent_workspace_bytes,implementation_path,exception_type,exception_message,filter_coefficient_difference_norm,target_only_response_change_db,target_only_response_change_is_finite,target_preservation_status,target_only_reference_peak_index,delta_sinr_db,detected_before,detected_after,peak_error_before,peak_error_after,false_peak_count_before,false_peak_count_after,target_window_peak_change_db,output_is_finite,normalized_output_difference_vs_true
NoiseConvolutionJamming,10.0,5017,1250,1250,offset_+1,1251,1251,1,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.01795799471437931,400000000,160016,algebraic_equivalent_to_active_core,,,1.7761505289286286,-0.30359237476763723,True,TARGET_PRESERVED,1250,23.868347582885242,False,True,2,1,1,491,-1.2548479063213058,True,0.19677222477774056
NoiseConvolutionJamming,10.0,5017,1250,1250,offset_+2,1252,1252,2,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.018332968465983868,400000000,160016,algebraic_equivalent_to_active_core,,,1.605702257781566,-1.1886192315169712,True,TARGET_ATTENUATED,1250,23.864482036913074,False,True,2,2,1,487,-2.403690016882311,True,0.3810185244432018
NoiseConvolutionJamming,10.0,5017,1250,1250,offset_+4,1254,1254,4,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.018249964341521263,400000000,160016,algebraic_equivalent_to_active_core,,,1.7948367812882602,-4.868838735280628,True,TARGET_ATTENUATED,1250,23.71502344186375,False,True,2,4,1,504,-6.361328949533709,True,0.7022138727110233
NoiseConvolutionJamming,10.0,5017,1250,1250,offset_+8,1258,1258,8,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.01875002635642886,400000000,160016,algebraic_equivalent_to_active_core,,,1.3611162698384056,-24.770152693200416,True,TARGET_ATTENUATED,1250,22.820271449632415,False,True,2,8,1,503,-14.852037726854924,True,1.0517497886842861
NoiseConvolutionJamming,10.0,5017,1250,1250,offset_+16,1266,1266,16,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.01812499249354005,400000000,160016,algebraic_equivalent_to_active_core,,,1.2983506328691141,-28.529718531976496,True,TARGET_ATTENUATED,1250,13.052545828204664,False,False,2,16,1,496,-12.307533605676484,True,1.0305376961664332
NoiseConvolutionJamming,10.0,5017,1250,1250,offset_+32,1282,1282,32,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.01833302667364478,400000000,160016,algebraic_equivalent_to_active_core,,,1.4209607876364,-60.90086154434165,True,TARGET_ATTENUATED,1250,-7.2285797829758,False,False,2,32,1,483,-28.311016403565116,True,1.0604188793393605
NoiseConvolutionJamming,10.0,5017,1250,1250,fixed_0,0,0,1250,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.018291990272700787,400000000,160016,algebraic_equivalent_to_active_core,,,1.4162946809990096,-100.74809690831707,True,TARGET_ATTENUATED,1250,-36.74488452428626,False,False,2,750,1,620,-56.99883991471235,True,1.0609102259661995
NoiseConvolutionJamming,10.0,5017,1250,1250,random,2514,2514,1264,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.01812499249354005,400000000,160016,algebraic_equivalent_to_active_core,,,1.4142135623730505,-inf,False,TARGET_ERASED,1250,-322.01678015700253,False,False,2,1264,1,273,-367.67334197415187,True,1.0001780012586265
NoiseConvolutionJamming,10.0,5017,1250,1250,missing,,0,,PASS_MISSING_INDEX,,PASS,0.018000020645558834,400000000,160016,algebraic_equivalent_to_active_core,,,1.4162946809990096,-100.74809690831707,True,TARGET_ATTENUATED,1250,-36.74488452428626,False,False,2,750,1,620,-56.99883991471235,True,1.0609102259661995
NoiseConvolutionJamming,10.0,5017,2500,2500,true,2500,2500,0,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.019625003915280104,400000000,160016,algebraic_equivalent_to_active_core,,,0.0,-8.685846209726874e-05,True,TARGET_PRESERVED,2500,23.863063104401203,False,True,2,0,2,271,-0.4979458014687137,True,0.0
NoiseConvolutionJamming,10.0,5017,2500,2500,offset_-32,2468,2468,32,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.018249964341521263,400000000,160016,algebraic_equivalent_to_active_core,,,1.4209607876364,-60.90086154434164,True,TARGET_ATTENUATED,2500,-7.231109274042977,False,False,2,32,2,281,-28.617866366470427,True,1.0464238120778926
NoiseConvolutionJamming,10.0,5017,2500,2500,offset_-16,2484,2484,16,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.017834012396633625,400000000,160016,algebraic_equivalent_to_active_core,,,1.2983506328691141,-28.529718531976496,True,TARGET_ATTENUATED,2500,13.050016337137226,False,False,2,16,2,287,-18.702058485570674,True,1.044474207553161
NoiseConvolutionJamming,10.0,5017,2500,2500,offset_-8,2492,2492,8,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.01816597068682313,400000000,160016,algebraic_equivalent_to_active_core,,,1.3611162698384056,-24.770152693200412,True,TARGET_ATTENUATED,2500,22.817741958566426,False,True,2,8,2,280,-5.030601864691287,True,1.041540043632086
NoiseConvolutionJamming,10.0,5017,2500,2500,offset_-4,2496,2496,4,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.017874990589916706,400000000,160016,algebraic_equivalent_to_active_core,,,1.7948367812882602,-4.868838735280628,True,TARGET_ATTENUATED,2500,23.712493950796745,False,True,2,4,2,273,-0.6528148648365166,True,0.6958863227663209
NoiseConvolutionJamming,10.0,5017,2500,2500,offset_-2,2498,2498,2,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.017874990589916706,400000000,160016,algebraic_equivalent_to_active_core,,,1.605702257781566,-1.1886192315169712,True,TARGET_ATTENUATED,2500,23.86195254584594,False,True,2,2,2,272,-8.685846210016177e-05,True,0.37934706261603623
NoiseConvolutionJamming,10.0,5017,2500,2500,offset_-1,2499,2499,1,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.017874990589916706,400000000,160016,algebraic_equivalent_to_active_core,,,1.7761505289286286,-0.30359237476763723,True,TARGET_PRESERVED,2500,23.865818091818074,False,True,2,1,2,265,-0.0970573604632981,True,0.19631591024400435
NoiseConvolutionJamming,10.0,5017,2500,2500,offset_+1,2501,2501,1,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.01808302477002144,400000000,160016,algebraic_equivalent_to_active_core,,,1.7761505289286286,-0.30359237476763723,True,TARGET_PRESERVED,2500,23.865818091818067,False,True,2,1,2,268,-1.2548479063213058,True,0.19677222477774056
NoiseConvolutionJamming,10.0,5017,2500,2500,offset_+2,2502,2502,2,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.017833022866398096,400000000,160016,algebraic_equivalent_to_active_core,,,1.605702257781566,-1.1886192315169712,True,TARGET_ATTENUATED,2500,23.8619525458459,False,True,2,2,2,275,-2.403690016882311,True,0.3810185244432018
NoiseConvolutionJamming,10.0,5017,2500,2500,offset_+4,2504,2504,4,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.017667014617472887,400000000,160016,algebraic_equivalent_to_active_core,,,1.7948367812882602,-4.868838735280626,True,TARGET_ATTENUATED,2500,23.712493950796574,False,True,2,4,2,281,-6.361328949533708,True,0.7022138727110233
NoiseConvolutionJamming,10.0,5017,2500,2500,offset_+8,2508,2508,8,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.017790996935218573,400000000,160016,algebraic_equivalent_to_active_core,,,1.3611162698384056,-24.770152693200416,True,TARGET_ATTENUATED,2500,22.81774195856524,False,True,2,8,2,275,-14.85203772685492,True,1.0517497886842861
NoiseConvolutionJamming,10.0,5017,2500,2500,offset_+16,2516,2516,16,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.018291990272700787,400000000,160016,algebraic_equivalent_to_active_core,,,1.2983506328691141,-28.529718531976492,True,TARGET_ATTENUATED,2500,13.050016337137489,False,False,2,16,2,271,-12.307533605676484,True,1.0305376961664332
NoiseConvolutionJamming,10.0,5017,2500,2500,offset_+32,2532,2532,32,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.01808302477002144,400000000,160016,algebraic_equivalent_to_active_core,,,1.4209607876364,-60.90086154434165,True,TARGET_ATTENUATED,2500,-7.231109274042977,False,False,2,32,2,272,-28.31101640356512,True,1.0604188793393605
NoiseConvolutionJamming,10.0,5017,2500,2500,fixed_0,0,0,2500,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.01937500201165676,400000000,160016,algebraic_equivalent_to_active_core,,,1.4142135623730505,-inf,False,TARGET_ERASED,2500,-inf,False,False,2,2500,2,0,-inf,True,0.999999999999963
NoiseConvolutionJamming,10.0,5017,2500,2500,random,1207,1207,1293,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.019458006136119366,400000000,160016,algebraic_equivalent_to_active_core,,,1.4142135623730505,-inf,False,TARGET_ERASED,2500,-322.83763470363925,False,True,2,1293,2,495,-372.81992235822986,True,1.0000657085559108
NoiseConvolutionJamming,10.0,5017,2500,2500,missing,,0,,PASS_MISSING_INDEX,,PASS,0.01891603460535407,400000000,160016,algebraic_equivalent_to_active_core,,,1.4142135623730505,-inf,False,TARGET_ERASED,2500,-inf,False,False,2,2500,2,0,-inf,True,0.999999999999963
NoiseConvolutionJamming,10.0,5017,3750,3750,true,3750,3750,0,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.020916981156915426,400000000,160016,algebraic_equivalent_to_active_core,,,0.0,-8.685846209919741e-05,True,TARGET_PRESERVED,3750,23.8574361524947,False,True,2,0,2,54,-0.4979458014687167,True,0.0
NoiseConvolutionJamming,10.0,5017,3750,3750,offset_-32,3718,3718,32,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.01937500201165676,400000000,160016,algebraic_equivalent_to_active_core,,,1.4209607876364,-60.90086154434164,True,TARGET_ATTENUATED,3750,-7.236736225949482,False,False,2,32,2,60,-28.617866366470427,True,1.0464238120778926
NoiseConvolutionJamming,10.0,5017,3750,3750,offset_-16,3734,3734,16,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.0189170241355896,400000000,160016,algebraic_equivalent_to_active_core,,,1.2983506328691141,-28.529718531976496,True,TARGET_ATTENUATED,3750,13.044389385230723,False,False,2,16,2,58,-18.702058485570674,True,1.044474207553161
NoiseConvolutionJamming,10.0,5017,3750,3750,offset_-8,3742,3742,8,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.01912500010803342,400000000,160016,algebraic_equivalent_to_active_core,,,1.3611162698384056,-24.770152693200416,True,TARGET_ATTENUATED,3750,22.812115006659923,False,True,2,8,2,59,-5.030601864691287,True,1.041540043632086
NoiseConvolutionJamming,10.0,5017,3750,3750,offset_-4,3746,3746,4,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.019082974176853895,400000000,160016,algebraic_equivalent_to_active_core,,,1.7948367812882602,-4.868838735280626,True,TARGET_ATTENUATED,3750,23.70686699889024,False,True,2,4,2,56,-0.6528148648365166,True,0.6958863227663209
NoiseConvolutionJamming,10.0,5017,3750,3750,offset_-2,3748,3748,2,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.018874998204410076,400000000,160016,algebraic_equivalent_to_active_core,,,1.605702257781566,-1.1886192315169712,True,TARGET_ATTENUATED,3750,23.856325593939438,False,True,2,2,2,54,-8.685846209823309e-05,True,0.37934706261603623
NoiseConvolutionJamming,10.0,5017,3750,3750,offset_-1,3749,3749,1,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.01937500201165676,400000000,160016,algebraic_equivalent_to_active_core,,,1.7761505289286286,-0.30359237476763823,True,TARGET_PRESERVED,3750,23.86019113991157,False,True,2,1,2,45,-0.0970573604632981,True,0.19631591024400435
NoiseConvolutionJamming,10.0,5017,3750,3750,offset_+1,3751,3751,1,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.01787504879757762,400000000,160016,algebraic_equivalent_to_active_core,,,1.7761505289286286,-0.30359237476763723,True,TARGET_PRESERVED,3750,23.860191139911556,False,True,2,1,2,55,-1.2548479063213058,True,0.19677222477774056
NoiseConvolutionJamming,10.0,5017,3750,3750,offset_+2,3752,3752,2,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.0185410026460886,400000000,160016,algebraic_equivalent_to_active_core,,,1.605702257781566,-1.1886192315169712,True,TARGET_ATTENUATED,3750,23.856325593939403,False,True,2,2,2,56,-2.403690016882309,True,0.3810185244432018
NoiseConvolutionJamming,10.0,5017,3750,3750,offset_+4,3754,3754,4,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.018000020645558834,400000000,160016,algebraic_equivalent_to_active_core,,,1.7948367812882602,-4.868838735280628,True,TARGET_ATTENUATED,3750,23.70686699889007,False,True,2,4,2,54,-6.361328949533709,True,0.7022138727110233
NoiseConvolutionJamming,10.0,5017,3750,3750,offset_+8,3758,3758,8,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.0179160269908607,400000000,160016,algebraic_equivalent_to_active_core,,,1.3611162698384056,-24.77015269320042,True,TARGET_ATTENUATED,3750,22.812115006658736,False,True,2,8,2,48,-14.852037726854924,True,1.0517497886842861
NoiseConvolutionJamming,10.0,5017,3750,3750,offset_+16,3766,3766,16,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.018041988369077444,400000000,160016,algebraic_equivalent_to_active_core,,,1.2983506328691141,-28.529718531976492,True,TARGET_ATTENUATED,3750,13.044389385230986,False,False,2,16,2,56,-12.307533605676484,True,1.0305376961664332
NoiseConvolutionJamming,10.0,5017,3750,3750,offset_+32,3782,3782,32,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.01795799471437931,400000000,160016,algebraic_equivalent_to_active_core,,,1.4209607876364,-60.90086154434165,True,TARGET_ATTENUATED,3750,-7.2367362259494765,False,False,2,32,2,47,-28.311016403565116,True,1.0604188793393605
NoiseConvolutionJamming,10.0,5017,3750,3750,fixed_0,0,0,3750,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.01808302477002144,400000000,160016,algebraic_equivalent_to_active_core,,,1.4142135623730505,-inf,False,TARGET_ERASED,3750,-inf,False,False,2,3750,2,0,-inf,True,0.999999999999963
NoiseConvolutionJamming,10.0,5017,3750,3750,random,3298,3298,452,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.018084014300256968,400000000,160016,algebraic_equivalent_to_active_core,,,1.4127552353133441,-93.19221655634864,True,TARGET_ATTENUATED,3750,-33.359302763436844,False,False,2,452,2,134,-59.937345768070514,True,1.0141204832956483
NoiseConvolutionJamming,10.0,5017,3750,3750,missing,,0,,PASS_MISSING_INDEX,,PASS,0.018249964341521263,400000000,160016,algebraic_equivalent_to_active_core,,,1.4142135623730505,-inf,False,TARGET_ERASED,3750,-inf,False,False,2,3750,2,0,-inf,True,0.999999999999963
NoiseConvolutionJamming,10.0,5017,4500,4500,true,4500,4500,0,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.019458995666354895,400000000,160016,algebraic_equivalent_to_active_core,,,0.0,-8.685846209726874e-05,True,TARGET_PRESERVED,4500,23.895661218657335,False,True,2,0,0,16,-0.4979458014687137,True,0.0
NoiseConvolutionJamming,10.0,5017,4500,4500,offset_-32,4468,4468,32,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.018249964341521263,400000000,160016,algebraic_equivalent_to_active_core,,,1.4209607876364,-60.90086154434164,True,TARGET_ATTENUATED,4500,-7.238775481658667,False,False,2,32,0,21,-28.617866366470423,True,1.0464238120778926
NoiseConvolutionJamming,10.0,5017,4500,4500,offset_-16,4484,4484,16,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.019041006453335285,400000000,160016,algebraic_equivalent_to_active_core,,,1.2983506328691141,-28.529718531976496,True,TARGET_ATTENUATED,4500,13.053909889224524,False,False,2,16,0,23,-18.702058485570674,True,1.044474207553161
NoiseConvolutionJamming,10.0,5017,4500,4500,offset_-8,4492,4492,8,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.018874998204410076,400000000,160016,algebraic_equivalent_to_active_core,,,1.3611162698384056,-24.770152693200412,True,TARGET_ATTENUATED,4500,22.84124450769586,False,True,2,8,0,20,-5.030601864691287,True,1.041540043632086
NoiseConvolutionJamming,10.0,5017,4500,4500,offset_-4,4496,4496,4,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.01879199407994747,400000000,160016,algebraic_equivalent_to_active_core,,,1.7948367812882602,-4.868838735280624,True,TARGET_ATTENUATED,4500,23.743641943076394,False,True,2,4,0,13,-0.6528148648365166,True,0.6958863227663209
NoiseConvolutionJamming,10.0,5017,4500,4500,offset_-2,4498,4498,2,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.021332991309463978,400000000,160016,algebraic_equivalent_to_active_core,,,1.605702257781566,-1.1886192315169701,True,TARGET_ATTENUATED,4500,23.89453977747957,False,True,2,2,0,13,-8.685846210016177e-05,True,0.37934706261603623
NoiseConvolutionJamming,10.0,5017,4500,4500,offset_-1,4499,4499,1,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.018874998204410076,400000000,160016,algebraic_equivalent_to_active_core,,,1.7761505289286286,-0.30359237476763723,True,TARGET_PRESERVED,4500,23.898443214883034,False,True,2,1,0,16,-0.09705736046329712,True,0.19631591024400435
NoiseConvolutionJamming,10.0,5017,4500,4500,offset_+1,4501,4501,1,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.019000028260052204,400000000,160016,algebraic_equivalent_to_active_core,,,1.775868998944868,-0.2949022262322571,True,TARGET_PRESERVED,4500,23.889998506844638,False,True,2,1,0,14,-1.256397855401997,True,0.19436733253439903
NoiseConvolutionJamming,10.0,5017,4500,4500,offset_+2,4502,4502,2,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.019167026039212942,400000000,160016,algebraic_equivalent_to_active_core,,,1.6050793564945065,-1.1712302313285752,True,TARGET_ATTENUATED,4500,23.87504360266627,False,True,2,2,0,16,-2.4052809809568894,True,0.3788155575474119
NoiseConvolutionJamming,10.0,5017,4500,4500,offset_+4,4504,4504,4,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.018915976397693157,400000000,160016,algebraic_equivalent_to_active_core,,,1.7937221277180038,-4.834025852582013,True,TARGET_ATTENUATED,4500,23.6926369603532,False,True,2,4,0,12,-6.3783039925599985,True,0.7010333263950489
NoiseConvolutionJamming,10.0,5017,4500,4500,offset_+8,4508,4508,8,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.018749968148767948,400000000,160016,algebraic_equivalent_to_active_core,,,1.3581743260785104,-24.70038683675192,True,TARGET_ATTENUATED,4500,22.769987062724244,False,True,2,8,0,8,-14.810810394599635,True,1.052571383050746
NoiseConvolutionJamming,10.0,5017,4500,4500,offset_+16,4516,4516,16,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.018874998204410076,400000000,160016,algebraic_equivalent_to_active_core,,,1.2921742784437518,-28.389621912928863,True,TARGET_ATTENUATED,4500,13.064868775400889,False,False,2,16,0,20,-12.12597023115274,True,1.0308634426237613
NoiseConvolutionJamming,10.0,5017,4500,4500,offset_+32,4532,4532,32,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.019082974176853895,400000000,160016,algebraic_equivalent_to_active_core,,,1.4096558303359938,-60.61837156184882,True,TARGET_ATTENUATED,4500,-7.205814978179566,False,False,2,32,0,18,-28.16209378631763,True,1.0620193115418561
NoiseConvolutionJamming,10.0,5017,4500,4500,fixed_0,0,0,4500,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.018415972590446472,400000000,160016,algebraic_equivalent_to_active_core,,,1.4142135623730505,-inf,False,TARGET_ERASED,4500,-inf,False,False,2,4500,0,0,-inf,True,0.999999999999963
NoiseConvolutionJamming,10.0,5017,4500,4500,random,3257,3257,1243,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.018250022549182177,400000000,160016,algebraic_equivalent_to_active_core,,,1.4142135623730505,-inf,False,TARGET_ERASED,4500,-326.2740791954628,False,True,2,1243,0,136,-368.36491351180155,True,1.0004033835512423
NoiseConvolutionJamming,10.0,5017,4500,4500,missing,,0,,PASS_MISSING_INDEX,,PASS,0.01795799471437931,400000000,160016,algebraic_equivalent_to_active_core,,,1.4142135623730505,-inf,False,TARGET_ERASED,4500,-inf,False,False,2,4500,0,0,-inf,True,0.999999999999963
NoiseConvolutionJamming,10.0,5018,500,500,true,500,500,0,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.0195419997908175,400000000,160016,algebraic_equivalent_to_active_core,,,0.0,-8.685846209919741e-05,True,TARGET_PRESERVED,500,21.048414161288118,False,True,2,0,87,624,-0.7640754080710227,True,0.0
NoiseConvolutionJamming,10.0,5018,500,500,offset_-32,468,468,32,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.01837499439716339,400000000,160016,algebraic_equivalent_to_active_core,,,0.0,-8.685846209919741e-05,True,TARGET_PRESERVED,500,21.048414161288118,False,True,2,0,87,624,-0.7640754080710227,True,0.0
NoiseConvolutionJamming,10.0,5018,500,500,offset_-16,484,484,16,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.01854199217632413,400000000,160016,algebraic_equivalent_to_active_core,,,0.0,-8.685846209919741e-05,True,TARGET_PRESERVED,500,21.048414161288118,False,True,2,0,87,624,-0.7640754080710227,True,0.0
NoiseConvolutionJamming,10.0,5018,500,500,offset_-8,492,492,8,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.01795799471437931,400000000,160016,algebraic_equivalent_to_active_core,,,0.0,-8.685846209919741e-05,True,TARGET_PRESERVED,500,21.048414161288118,False,True,2,0,87,624,-0.7640754080710227,True,0.0
NoiseConvolutionJamming,10.0,5018,500,500,offset_-4,496,496,4,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.018250022549182177,400000000,160016,algebraic_equivalent_to_active_core,,,0.0,-8.685846209919741e-05,True,TARGET_PRESERVED,500,21.048414161288118,False,True,2,0,87,624,-0.7640754080710227,True,0.0
NoiseConvolutionJamming,10.0,5018,500,500,offset_-2,498,498,2,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.018082966562360525,400000000,160016,algebraic_equivalent_to_active_core,,,0.0,-8.685846209919741e-05,True,TARGET_PRESERVED,500,21.048414161288118,False,True,2,0,87,624,-0.7640754080710227,True,0.0
NoiseConvolutionJamming,10.0,5018,500,500,offset_-1,499,499,1,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.01808302477002144,400000000,160016,algebraic_equivalent_to_active_core,,,0.0,-8.685846209919741e-05,True,TARGET_PRESERVED,500,21.048414161288118,False,True,2,0,87,624,-0.7640754080710227,True,0.0
NoiseConvolutionJamming,10.0,5018,500,500,offset_+1,501,501,1,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.01920794602483511,400000000,160016,algebraic_equivalent_to_active_core,,,1.7761505289286286,-0.30359237476763723,True,TARGET_PRESERVED,500,21.051196157476955,False,True,2,1,87,616,-1.811175763041775,True,0.2088169201653391
NoiseConvolutionJamming,10.0,5018,500,500,offset_+2,502,502,2,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.0191659783013165,400000000,160016,algebraic_equivalent_to_active_core,,,1.605702257781566,-1.1886192315169701,True,TARGET_ATTENUATED,500,21.047292719523657,False,True,2,2,87,626,-3.414951347403272,True,0.40823614888115534
NoiseConvolutionJamming,10.0,5018,500,500,offset_+4,504,504,4,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.01916696783155203,400000000,160016,algebraic_equivalent_to_active_core,,,1.7948367812882602,-4.868838735280628,True,TARGET_ATTENUATED,500,20.89639487671238,False,True,2,4,87,611,-9.462767779205869,True,0.7628889438223243
NoiseConvolutionJamming,10.0,5018,500,500,offset_+8,508,508,8,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.01899997005239129,400000000,160016,algebraic_equivalent_to_active_core,,,1.3611162698384056,-24.770152693200416,True,TARGET_ATTENUATED,500,19.993997335249535,False,True,2,8,87,641,-8.659064653704439,True,1.151695322259297
NoiseConvolutionJamming,10.0,5018,500,500,offset_+16,516,516,16,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.019041995983570814,400000000,160016,algebraic_equivalent_to_active_core,,,1.2983506328691141,-28.529718531976492,True,TARGET_ATTENUATED,500,10.206662102229355,False,False,2,16,87,619,-11.330022844977512,True,1.1541882477567167
NoiseConvolutionJamming,10.0,5018,500,500,offset_+32,532,532,32,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.0191659783013165,400000000,160016,algebraic_equivalent_to_active_core,,,1.4209607876364,-60.900861544341645,True,TARGET_ATTENUATED,500,-10.086024174093687,False,False,2,32,87,612,-30.56819003279703,True,1.0356221347299368
NoiseConvolutionJamming,10.0,5018,500,500,fixed_0,0,0,500,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.019208993762731552,400000000,160016,algebraic_equivalent_to_active_core,,,0.0,-8.685846209919741e-05,True,TARGET_PRESERVED,500,21.048414161288118,False,True,2,0,87,624,-0.7640754080710227,True,0.0
NoiseConvolutionJamming,10.0,5018,500,500,random,2993,2993,2493,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.019458995666354895,400000000,160016,algebraic_equivalent_to_active_core,,,1.4142135623730505,-inf,False,TARGET_ERASED,500,-327.4693070085682,False,False,2,2493,87,191,-390.3386752999319,True,1.000001861402162
NoiseConvolutionJamming,10.0,5018,500,500,missing,,0,,PASS_MISSING_INDEX,,PASS,0.01895899185910821,400000000,160016,algebraic_equivalent_to_active_core,,,0.0,-8.685846209919741e-05,True,TARGET_PRESERVED,500,21.048414161288118,False,True,2,0,87,624,-0.7640754080710227,True,0.0
NoiseConvolutionJamming,10.0,5018,1250,1250,true,1250,1250,0,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.02079096157103777,400000000,160016,algebraic_equivalent_to_active_core,,,0.0,-8.685846209919741e-05,True,TARGET_PRESERVED,1250,24.001166724113556,False,True,2,0,0,485,-0.7459717606930406,True,0.0
NoiseConvolutionJamming,10.0,5018,1250,1250,offset_-32,1218,1218,32,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.018166028894484043,400000000,160016,algebraic_equivalent_to_active_core,,,1.4209607876364,-60.90086154434164,True,TARGET_ATTENUATED,1250,-7.093005654330602,False,False,2,32,0,493,-26.467697283934637,True,1.080054742074278
NoiseConvolutionJamming,10.0,5018,1250,1250,offset_-16,1234,1234,16,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.01808302477002144,400000000,160016,algebraic_equivalent_to_active_core,,,1.2983506328691141,-28.529718531976496,True,TARGET_ATTENUATED,1250,13.188119956849778,False,False,2,16,0,482,-14.938820188058557,True,1.0806159326075717
NoiseConvolutionJamming,10.0,5018,1250,1250,offset_-8,1242,1242,8,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.01837499439716339,400000000,160016,algebraic_equivalent_to_active_core,,,1.3611162698384056,-24.770152693200416,True,TARGET_ATTENUATED,1250,22.95584557827871,False,True,2,8,0,490,-6.895123126959049,True,1.0076213031649397
NoiseConvolutionJamming,10.0,5018,1250,1250,offset_-4,1246,1246,4,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.01808302477002144,400000000,160016,algebraic_equivalent_to_active_core,,,1.7948367812882602,-4.868838735280628,True,TARGET_ATTENUATED,1250,23.8505975705091,False,True,2,4,0,488,-0.7475924781799405,True,0.6991778096909014
