jammer,algorithm,jsr_db,target_position,trials,interface_pass,oracle_input_failures,target_erased_count,fallback_count,delta_sinr_mean_db,delta_sinr_std_db,target_only_change_mean_db,pd_after,estimation_error_mean,confidence_mean,runtime_mean_ms,memory_mean_bytes
NoiseConvolutionJamming,Identity,10.0,1500,10,10,0,0,10,0.0,0.0,-8.678947198979587e-15,0.1,nan,1.0,0.0,0.0
NoiseConvolutionJamming,Identity,10.0,3500,10,10,0,0,10,0.0,0.0,-8.678947198979587e-15,0.1,nan,1.0,0.0,0.0
NoiseConvolutionJamming,Identity,10.0,500,10,10,0,0,10,0.0,0.0,-8.678947198979587e-15,0.2,nan,1.0,0.0,0.0
NoiseConvolutionJamming,Identity,20.0,1500,10,10,0,0,10,0.0,0.0,-8.678947198979587e-15,0.0,nan,1.0,0.0,0.0
NoiseConvolutionJamming,Identity,20.0,3500,10,10,0,0,10,0.0,0.0,-8.678947198979587e-15,0.0,nan,1.0,0.0,0.0
NoiseConvolutionJamming,Identity,20.0,500,10,10,0,0,10,0.0,0.0,-8.678947198979587e-15,0.0,nan,1.0,0.0,0.0
NoiseConvolutionJamming,Identity,30.0,1500,10,10,0,0,10,0.0,0.0,-8.678947198979587e-15,0.0,nan,1.0,0.0,0.0
NoiseConvolutionJamming,Identity,30.0,3500,10,10,0,0,10,0.0,0.0,-8.678947198979587e-15,0.0,nan,1.0,0.0,0.0
NoiseConvolutionJamming,Identity,30.0,500,10,10,0,0,10,0.0,0.0,-8.678947198979587e-15,0.0,nan,1.0,0.0,0.0
NoiseConvolutionJamming,adapt_filter_fair,0.0,1500,10,10,0,0,0,13.512494259982741,0.5826689246953546,-8.685846209919741e-05,1.0,0.9,0.8945941911213195,0.5869999877177179,402423.4
NoiseConvolutionJamming,adapt_filter_fair,0.0,3500,10,10,0,0,0,13.43340816468049,0.5845738199944862,-8.685846209726874e-05,1.0,0.9,0.8945941911213211,0.5722958943806589,402418.8
NoiseConvolutionJamming,adapt_filter_fair,0.0,500,10,10,0,0,0,10.439383739362174,0.9475578340620718,-8.685846209919741e-05,1.0,0.0,0.9245628193147354,0.59511240106076,402429.0
NoiseConvolutionJamming,adapt_filter_fair,10.0,1500,10,10,0,0,0,22.985579440226765,1.6240025701421537,-8.685846209919741e-05,1.0,1.2,0.6684775203270342,0.7710792007856071,402409.6
NoiseConvolutionJamming,adapt_filter_fair,10.0,3500,10,10,0,0,0,22.97706795974492,1.6242299906656232,-8.685846209726874e-05,1.0,1.2,0.668477520327035,0.8023581933230162,402400.4
NoiseConvolutionJamming,adapt_filter_fair,10.0,500,10,10,0,0,0,19.634232828780334,1.7763418830016064,-8.685846209919741e-05,1.0,0.4,0.7829412189320323,0.7620584103278816,402418.8
NoiseConvolutionJamming,adapt_filter_fair,20.0,1500,10,10,0,0,0,-7.472908300108637,22.820405688205636,-8.685846209919741e-05,0.2,231.2,0.5573108496027872,0.8677500998601317,402395.8
NoiseConvolutionJamming,adapt_filter_fair,20.0,3500,10,10,0,0,0,-7.47379465611279,22.820406907776515,-8.685846209726874e-05,0.2,231.2,0.5573108496027872,0.8395333075895905,402391.2
NoiseConvolutionJamming,adapt_filter_fair,20.0,500,10,10,0,0,0,1.054378629817472,19.00483686411061,-8.685846209919741e-05,0.3,70.1,0.6480906482574436,0.8944959030486643,402395.8
NoiseConvolutionJamming,adapt_filter_fair,30.0,1500,10,10,0,0,0,-16.923440296149273,17.491977983527093,-8.685846209919741e-05,0.1,316.7,0.5626117187923626,0.7236874778755009,402395.8
NoiseConvolutionJamming,adapt_filter_fair,30.0,3500,10,10,0,0,0,-16.9235549956243,17.49198815478413,-8.685846209726874e-05,0.1,316.7,0.5626117187923626,0.7566249871160835,402400.4
NoiseConvolutionJamming,adapt_filter_fair,30.0,500,10,10,0,0,0,2.895689929524316,18.179052966238753,-8.685846209919741e-05,0.3,70.1,0.6345736693370181,0.7310291053727269,402382.0
NoiseConvolutionJamming,adapt_filter_fair_multihypothesis,0.0,1500,10,10,0,0,0,13.512494259982741,0.5826689246953546,-8.685846209919741e-05,1.0,0.9,0.5416303519466757,1.8371167010627687,970479.8
NoiseConvolutionJamming,adapt_filter_fair_multihypothesis,0.0,3500,10,10,0,0,0,13.43340816468049,0.5845738199944862,-8.685846209726874e-05,1.0,0.9,0.5416303519466756,1.7884332919493318,970447.6
NoiseConvolutionJamming,adapt_filter_fair_multihypothesis,0.0,500,10,10,0,0,0,10.439383739362174,0.9475578340620718,-8.685846209919741e-05,1.0,0.0,0.5465619853084196,1.8361124966759235,970461.4
NoiseConvolutionJamming,adapt_filter_fair_multihypothesis,10.0,1500,10,10,0,0,0,22.985579440226765,1.6240025701421537,-8.685846209919741e-05,1.0,1.2,0.5115524924433419,2.461641689296812,970424.6
NoiseConvolutionJamming,adapt_filter_fair_multihypothesis,10.0,3500,10,10,0,0,0,22.97706795974492,1.6242299906656232,-8.685846209726874e-05,1.0,1.2,0.5115524924433419,2.521178888855502,970438.4
NoiseConvolutionJamming,adapt_filter_fair_multihypothesis,10.0,500,10,10,0,0,0,19.634232828780334,1.7763418830016064,-8.685846209919741e-05,1.0,0.4,0.5116555833464211,2.3951708106324077,970420.0
NoiseConvolutionJamming,adapt_filter_fair_multihypothesis,20.0,1500,10,10,0,0,0,-7.472908300108637,22.820405688205636,-8.685846209919741e-05,0.2,231.2,0.5033443548067745,2.763483300805092,970433.8
NoiseConvolutionJamming,adapt_filter_fair_multihypothesis,20.0,3500,10,10,0,0,0,-7.47379465611279,22.820406907776515,-8.685846209726874e-05,0.2,231.2,0.5033443548067745,2.6520167069975287,970401.6
NoiseConvolutionJamming,adapt_filter_fair_multihypothesis,20.0,500,10,10,0,0,0,1.054378629817472,19.00483686411061,-8.685846209919741e-05,0.3,70.1,0.47462742642063793,2.8408123063854873,970415.4
NoiseConvolutionJamming,adapt_filter_fair_multihypothesis,30.0,1500,10,10,0,0,0,-16.923440296149273,17.491977983527093,-8.685846209919741e-05,0.1,316.7,0.5033360123885273,2.3021873959805816,970401.6
NoiseConvolutionJamming,adapt_filter_fair_multihypothesis,30.0,3500,10,10,0,0,0,-16.9235549956243,17.49198815478413,-8.685846209726874e-05,0.1,316.7,0.5033360123885274,2.335516782477498,970392.4
NoiseConvolutionJamming,adapt_filter_fair_multihypothesis,30.0,500,10,10,0,0,0,2.895689929524316,18.179052966238753,-8.685846209919741e-05,0.3,70.1,0.47049776391196474,2.297570899827406,970387.8
NoiseConvolutionJamming,adapt_filter_oracle,0.0,1500,10,10,0,0,0,13.510676824646458,0.58240252947546,-8.685846209919741e-05,1.0,0.0,1.0,26.4175791060552,400257360.0
NoiseConvolutionJamming,adapt_filter_oracle,0.0,3500,10,10,0,0,0,13.431590729344205,0.5843014181554622,-8.685846209919741e-05,1.0,0.0,1.0,25.729062396567315,400257360.0
NoiseConvolutionJamming,adapt_filter_oracle,0.0,500,10,10,0,0,0,10.439383739362176,0.9475578340620716,-8.685846209919741e-05,1.0,0.0,1.0,26.314737310167402,400257328.0
NoiseConvolutionJamming,adapt_filter_oracle,10.0,1500,10,10,0,0,0,23.004103771549687,1.6434042405624254,-8.685846209919741e-05,1.0,0.0,1.0,32.98321240581572,400257360.0
NoiseConvolutionJamming,adapt_filter_oracle,10.0,3500,10,10,0,0,0,22.995592291067844,1.6436324617011935,-8.685846209919741e-05,1.0,0.0,1.0,33.892420993652195,400257360.0
NoiseConvolutionJamming,adapt_filter_oracle,10.0,500,10,10,0,0,0,19.649434757237863,1.7960161964956989,-8.685846209919741e-05,1.0,0.0,1.0,32.631429203320295,400257328.0
NoiseConvolutionJamming,adapt_filter_oracle,20.0,1500,10,10,0,0,0,29.651420344882542,3.078487364167769,-8.685846209919741e-05,1.0,0.0,1.0,37.735870690084994,400257360.0
NoiseConvolutionJamming,adapt_filter_oracle,20.0,3500,10,10,0,0,0,29.650562885234798,3.078516062949212,-8.685846209919741e-05,1.0,0.0,1.0,36.66112921782769,400257360.0
NoiseConvolutionJamming,adapt_filter_oracle,20.0,500,10,10,0,0,0,26.18717839290303,2.937657450121881,-8.685846209919741e-05,1.0,0.0,1.0,38.65447480347939,400257328.0
NoiseConvolutionJamming,adapt_filter_oracle,30.0,1500,10,10,0,0,0,31.587390472183777,4.231961794591317,-8.685846209919741e-05,1.0,0.0,1.0,31.779312394792214,400257360.0
NoiseConvolutionJamming,adapt_filter_oracle,30.0,3500,10,10,0,0,0,31.58730466906517,4.231965264501665,-8.685846209919741e-05,1.0,0.0,1.0,32.01357909129001,400257360.0
NoiseConvolutionJamming,adapt_filter_oracle,30.0,500,10,10,0,0,0,28.04100173181617,3.8761888860119735,-8.685846209919741e-05,1.0,0.0,1.0,31.841762602562085,400257328.0
NoiseProductJamming,Identity,0.0,1500,10,10,0,0,10,0.0,0.0,-8.678947198979587e-15,1.0,nan,1.0,0.0,0.0
NoiseProductJamming,Identity,0.0,3500,10,10,0,0,10,0.0,0.0,-8.678947198979587e-15,1.0,nan,1.0,0.0,0.0
NoiseProductJamming,Identity,0.0,500,10,10,0,0,10,0.0,0.0,-8.678947198979587e-15,1.0,nan,1.0,0.0,0.0
NoiseProductJamming,Identity,10.0,1500,10,10,0,0,10,0.0,0.0,-8.678947198979587e-15,0.4,nan,1.0,0.0,0.0
NoiseProductJamming,Identity,10.0,3500,10,10,0,0,10,0.0,0.0,-8.678947198979587e-15,0.4,nan,1.0,0.0,0.0
NoiseProductJamming,Identity,10.0,500,10,10,0,0,10,0.0,0.0,-8.678947198979587e-15,0.4,nan,1.0,0.0,0.0
NoiseProductJamming,Identity,20.0,1500,10,10,0,0,10,0.0,0.0,-8.678947198979587e-15,0.0,nan,1.0,0.0,0.0
NoiseProductJamming,Identity,20.0,3500,10,10,0,0,10,0.0,0.0,-8.678947198979587e-15,0.0,nan,1.0,0.0,0.0
NoiseProductJamming,Identity,20.0,500,10,10,0,0,10,0.0,0.0,-8.678947198979587e-15,0.0,nan,1.0,0.0,0.0
NoiseProductJamming,Identity,30.0,1500,10,10,0,0,10,0.0,0.0,-8.678947198979587e-15,0.0,nan,1.0,0.0,0.0
NoiseProductJamming,Identity,30.0,3500,10,10,0,0,10,0.0,0.0,-8.678947198979587e-15,0.0,nan,1.0,0.0,0.0
NoiseProductJamming,Identity,30.0,500,10,10,0,0,10,0.0,0.0,-8.678947198979587e-15,0.0,nan,1.0,0.0,0.0
NoiseProductJamming,adapt_filter_fair,0.0,1500,10,10,0,0,0,12.33629123468653,0.9696030941572242,-8.685846209919741e-05,1.0,0.9,0.9002147308711421,0.6977790966629982,402414.2
NoiseProductJamming,adapt_filter_fair,0.0,3500,10,10,0,0,0,12.236282595195943,0.9744145149216098,-8.685846209726874e-05,1.0,0.9,0.9002147308711438,0.69927501026541,402400.4
NoiseProductJamming,adapt_filter_fair,0.0,500,10,10,0,0,0,12.159139338639388,0.9702050134210543,-8.685846209919741e-05,1.0,0.0,0.9151717825630247,0.7203458051662892,402662.0
NoiseProductJamming,adapt_filter_fair,10.0,1500,10,10,0,0,0,21.8320190192566,2.4521729536886143,-8.685846209919741e-05,1.0,1.1,0.6787958037963704,0.9145291929598898,402391.2
NoiseProductJamming,adapt_filter_fair,10.0,3500,10,10,0,0,0,21.820959046565648,2.4525215705499566,-8.685846209726874e-05,1.0,1.1,0.6787958037963711,0.8960167819168419,402391.2
NoiseProductJamming,adapt_filter_fair,10.0,500,10,10,0,0,0,21.682907338203023,2.4483874565609285,-8.685846209919741e-05,1.0,0.1,0.749681086407812,0.9229125978890806,402386.6
NoiseProductJamming,adapt_filter_fair,20.0,1500,10,10,0,0,0,-7.207400738792489,17.90428273902428,-8.685846209919741e-05,0.2,143.8,0.5557933625423468,0.7299001910723746,402400.4
NoiseProductJamming,adapt_filter_fair,20.0,3500,10,10,0,0,0,-7.208519506541184,17.904248421823784,-8.685846209726874e-05,0.2,143.8,0.5557933625423469,0.7726250914856791,402405.0
NoiseProductJamming,adapt_filter_fair,20.0,500,10,10,0,0,0,-0.7672786314719197,17.965337539089617,-8.685846209919741e-05,0.3,79.5,0.7028552162762927,0.7544333988334984,402418.8
NoiseProductJamming,adapt_filter_fair,30.0,1500,10,10,0,0,0,-16.287765546453187,10.039955813685438,-8.685846209919741e-05,0.0,223.0,0.5439117351453344,0.775083398912102,402405.0
NoiseProductJamming,adapt_filter_fair,30.0,3500,10,10,0,0,0,-16.287877582704024,10.039954770927865,-8.685846209726874e-05,0.0,223.0,0.5439117351453344,0.7984124938957393,402409.6
NoiseProductJamming,adapt_filter_fair,30.0,500,10,10,0,0,0,-2.769493360010304,15.98538807503629,-8.685846209919741e-05,0.2,88.5,0.6726706500191094,0.7905916078016162,402405.0
NoiseProductJamming,adapt_filter_fair_multihypothesis,0.0,1500,10,10,0,0,0,12.33629123468653,0.9696030941572242,-8.685846209919741e-05,1.0,0.9,0.5431984677924379,2.0475457014981657,970525.8
NoiseProductJamming,adapt_filter_fair_multihypothesis,0.0,3500,10,10,0,0,0,12.236282595195943,0.9744145149216098,-8.685846209726874e-05,1.0,0.9,0.5431984677924379,2.072291704826057,970544.2
NoiseProductJamming,adapt_filter_fair_multihypothesis,0.0,500,10,10,0,0,0,12.159139338639388,0.9702050134210543,-8.685846209919741e-05,1.0,0.0,0.5437709261979872,2.0399287983309478,971026.4
NoiseProductJamming,adapt_filter_fair_multihypothesis,10.0,1500,10,10,0,0,0,21.8320190192566,2.4521729536886143,-8.685846209919741e-05,1.0,1.1,0.5128329860157852,2.9300544876605272,970397.0
NoiseProductJamming,adapt_filter_fair_multihypothesis,10.0,3500,10,10,0,0,0,21.820959046565648,2.4525215705499566,-8.685846209726874e-05,1.0,1.1,0.5128329860157852,2.826241496950388,970392.4
NoiseProductJamming,adapt_filter_fair_multihypothesis,10.0,500,10,10,0,0,0,21.682907338203023,2.4483874565609285,-8.685846209919741e-05,1.0,0.1,0.5119529573270218,2.895121119217947,970383.2
NoiseProductJamming,adapt_filter_fair_multihypothesis,20.0,1500,10,10,0,0,0,-7.207400738792489,17.90428273902428,-8.685846209919741e-05,0.2,143.8,0.5031050071692218,2.2732375015038997,970507.4
NoiseProductJamming,adapt_filter_fair_multihypothesis,20.0,3500,10,10,0,0,0,-7.208519506541184,17.904248421823784,-8.685846209726874e-05,0.2,143.8,0.5031050071692217,2.346999995643273,970484.4
NoiseProductJamming,adapt_filter_fair_multihypothesis,20.0,500,10,10,0,0,0,-0.7672786314719197,17.965337539089617,-8.685846209919741e-05,0.3,79.5,0.49173091363846766,2.3084666987415403,970475.2
NoiseProductJamming,adapt_filter_fair_multihypothesis,30.0,1500,10,10,0,0,0,-16.287765546453187,10.039955813685438,-8.685846209919741e-05,0.0,223.0,0.5022716241123637,2.383066597394645,970461.4
NoiseProductJamming,adapt_filter_fair_multihypothesis,30.0,3500,10,10,0,0,0,-16.287877582704024,10.039954770927865,-8.685846209726874e-05,0.0,223.0,0.5022716241123637,2.40061660297215,970479.8
NoiseProductJamming,adapt_filter_fair_multihypothesis,30.0,500,10,10,0,0,0,-2.769493360010304,15.98538807503629,-8.685846209919741e-05,0.2,88.5,0.4695786824766343,2.4246665998362005,970470.6
NoiseProductJamming,adapt_filter_oracle,0.0,1500,10,10,0,0,0,12.333811746011346,0.9694746517461981,-8.685846209919741e-05,1.0,0.0,1.0,28.31674580811523,400257360.0
NoiseProductJamming,adapt_filter_oracle,0.0,3500,10,10,0,0,0,12.233803106520758,0.9742892269484004,-8.685846209919741e-05,1.0,0.0,1.0,28.633120795711875,400257360.0
NoiseProductJamming,adapt_filter_oracle,0.0,500,10,10,0,0,0,12.159139338639388,0.9702050134210548,-8.685846209919741e-05,1.0,0.0,1.0,29.377729195402935,400258997.1
NoiseProductJamming,adapt_filter_oracle,10.0,1500,10,10,0,0,0,21.831636746453643,2.4524794170824697,-8.685846209919741e-05,1.0,0.0,1.0,38.651562499580905,400257360.0
NoiseProductJamming,adapt_filter_oracle,10.0,3500,10,10,0,0,0,21.82057677376269,2.452828128658561,-8.685846209919741e-05,1.0,0.0,1.0,38.0788997921627,400257360.0
NoiseProductJamming,adapt_filter_oracle,10.0,500,10,10,0,0,0,21.682629138584133,2.4479614003679813,-8.685846209919741e-05,1.0,0.0,1.0,37.972929095849395,400257328.0
NoiseProductJamming,adapt_filter_oracle,20.0,1500,10,10,0,0,0,29.061613969373628,3.6225586547720408,-8.685846209919741e-05,1.0,0.0,1.0,31.558895704802126,400257360.0
NoiseProductJamming,adapt_filter_oracle,20.0,3500,10,10,0,0,0,29.060495201624935,3.6225542811619182,-8.685846209919741e-05,1.0,0.0,1.0,31.893816398223862,400257360.0
NoiseProductJamming,adapt_filter_oracle,20.0,500,10,10,0,0,0,28.916743656339726,3.631093055920004,-8.685846209919741e-05,1.0,0.0,1.0,31.7589710932225,400257328.0
NoiseProductJamming,adapt_filter_oracle,30.0,1500,10,10,0,0,0,31.27896419087645,3.6895882942601252,-8.685846209919741e-05,1.0,0.0,1.0,33.14967079204507,400257360.0
NoiseProductJamming,adapt_filter_oracle,30.0,3500,10,10,0,0,0,31.27885215462561,3.6895862262424157,-8.685846209919741e-05,1.0,0.0,1.0,33.104383607860655,400257360.0
NoiseProductJamming,adapt_filter_oracle,30.0,500,10,10,0,0,0,31.134929790480772,3.7089564711574385,-8.685846209919741e-05,1.0,0.0,1.0,33.51595829590224,400257328.0
