jammer,role,jsr_db,target_position,trials,interface_pass,interface_failures,oracle_input_failures,target_erased_count,delta_sinr_mean_db,delta_sinr_std_db,delta_sinr_ci95_db,pd_mean,target_only_change_mean_db,fallback_ratio,estimation_error_mean,confidence_mean,position_spread_db
NoJammer,ORACLE_UPPER_BOUND,10.0,4000,50,50,0,0,0,4.68284166025834,0.20179041400693631,0.055933449088116254,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
NoJammer,ORACLE_UPPER_BOUND,20.0,1000,50,50,0,0,0,4.699531444049473,0.19731055194209163,0.05469169467694209,1.0,-8.685846209437572e-05,0.0,0.0,1.0,0.0
NoJammer,ORACLE_UPPER_BOUND,20.0,1500,50,50,0,0,0,4.7273756373473415,0.2070408428946817,0.05738879372541595,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
NoJammer,ORACLE_UPPER_BOUND,20.0,2500,50,50,0,0,0,4.713667868686098,0.20381696681532221,0.05649518086754724,1.0,-8.68584620963044e-05,0.0,0.0,1.0,0.0
NoJammer,ORACLE_UPPER_BOUND,20.0,3500,50,50,0,0,0,4.74178463747426,0.19674694198009599,0.0545354699659221,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
NoJammer,ORACLE_UPPER_BOUND,20.0,4000,50,50,0,0,0,4.68284166025834,0.20179041400693631,0.055933449088116254,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
NoJammer,ORACLE_UPPER_BOUND,30.0,1000,50,50,0,0,0,4.699531444049473,0.19731055194209163,0.05469169467694209,1.0,-8.685846209437572e-05,0.0,0.0,1.0,0.0
NoJammer,ORACLE_UPPER_BOUND,30.0,1500,50,50,0,0,0,4.7273756373473415,0.2070408428946817,0.05738879372541595,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
NoJammer,ORACLE_UPPER_BOUND,30.0,2500,50,50,0,0,0,4.713667868686098,0.20381696681532221,0.05649518086754724,1.0,-8.68584620963044e-05,0.0,0.0,1.0,0.0
NoJammer,ORACLE_UPPER_BOUND,30.0,3500,50,50,0,0,0,4.74178463747426,0.19674694198009599,0.0545354699659221,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
NoJammer,ORACLE_UPPER_BOUND,30.0,4000,50,50,0,0,0,4.68284166025834,0.20179041400693631,0.055933449088116254,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
NoiseConvolutionJamming,FROZEN_REJECTION_CONFIRMATION,0.0,1000,50,50,0,0,0,13.271225814196027,0.6727124500859463,0.18646637781580067,1.0,-8.68588530327097e-06,0.0,0.16,0.921322336152972,0.0
NoiseConvolutionJamming,FROZEN_REJECTION_CONFIRMATION,0.0,1500,50,50,0,0,0,13.292555102548693,0.6773058803589255,0.18773961172821368,1.0,-8.685885305199628e-06,0.0,0.14,0.9195578127408619,0.0
NoiseConvolutionJamming,FROZEN_REJECTION_CONFIRMATION,0.0,2500,50,50,0,0,0,13.2772223882349,0.6691363988955332,0.18547514699752907,1.0,-8.685885305199628e-06,0.0,0.14,0.9202421344741052,0.0
NoiseConvolutionJamming,FROZEN_REJECTION_CONFIRMATION,0.0,3500,50,50,0,0,0,13.299897976839304,0.6804789929654653,0.1886191536693024,1.0,-8.685885305199628e-06,0.0,0.12,0.9203222856501596,0.0
NoiseConvolutionJamming,FROZEN_REJECTION_CONFIRMATION,0.0,4000,50,50,0,0,0,13.271749889752533,0.6485644122342039,0.17977288321941262,1.0,-8.685885306163955e-06,0.0,0.14,0.9203785834832342,0.0
NoiseConvolutionJamming,FROZEN_REJECTION_CONFIRMATION,10.0,1000,50,50,0,0,0,8.811087582764282,10.491155985642486,2.9080000756539865,0.58,-8.68588530327097e-06,0.58,0.8095238095238095,0.3470803024000865,0.0
NoiseConvolutionJamming,FROZEN_REJECTION_CONFIRMATION,10.0,1500,50,50,0,0,0,8.419907589654583,10.45459848518287,2.8978668535145227,0.56,-8.685885305199628e-06,0.6,0.85,0.33046465056534885,0.0
NoiseConvolutionJamming,FROZEN_REJECTION_CONFIRMATION,10.0,2500,50,50,0,0,0,7.948177675251991,10.286010497387839,2.8511366474311095,0.52,-8.685885305199628e-06,0.62,0.7894736842105263,0.3145212972428504,0.0
NoiseConvolutionJamming,FROZEN_REJECTION_CONFIRMATION,10.0,3500,50,50,0,0,0,7.948156320694103,10.286633935079655,2.8513094555427654,0.52,-8.685885305199628e-06,0.62,0.7894736842105263,0.31457722678018774,0.0
NoiseConvolutionJamming,FROZEN_REJECTION_CONFIRMATION,10.0,4000,50,50,0,0,0,7.942531957069632,10.277944022135557,2.8489007345654542,0.52,-8.685885306163955e-06,0.62,0.7894736842105263,0.31443380933307397,0.0
NoiseConvolutionJamming,FROZEN_REJECTION_CONFIRMATION,20.0,1000,50,50,0,0,0,0.0,0.0,0.0,0.0,-8.68588530327097e-06,1.0,nan,0.0,0.0
NoiseConvolutionJamming,FROZEN_REJECTION_CONFIRMATION,20.0,1500,50,50,0,0,0,0.0,0.0,0.0,0.0,-8.685885305199628e-06,1.0,nan,0.0,0.0
NoiseConvolutionJamming,FROZEN_REJECTION_CONFIRMATION,20.0,2500,50,50,0,0,0,0.0,0.0,0.0,0.0,-8.685885305199628e-06,1.0,nan,0.0,0.0
NoiseConvolutionJamming,FROZEN_REJECTION_CONFIRMATION,20.0,3500,50,50,0,0,0,0.0,0.0,0.0,0.0,-8.685885305199628e-06,1.0,nan,0.0,0.0
NoiseConvolutionJamming,FROZEN_REJECTION_CONFIRMATION,20.0,4000,50,50,0,0,0,0.0,0.0,0.0,0.0,-8.685885306163955e-06,1.0,nan,0.0,0.0
NoiseConvolutionJamming,FROZEN_REJECTION_CONFIRMATION,30.0,1000,50,50,0,0,0,0.0,0.0,0.0,0.0,-8.68588530327097e-06,1.0,nan,0.0,0.0
NoiseConvolutionJamming,FROZEN_REJECTION_CONFIRMATION,30.0,1500,50,50,0,0,0,0.0,0.0,0.0,0.0,-8.685885305199628e-06,1.0,nan,0.0,0.0
NoiseConvolutionJamming,FROZEN_REJECTION_CONFIRMATION,30.0,2500,50,50,0,0,0,0.0,0.0,0.0,0.0,-8.685885305199628e-06,1.0,nan,0.0,0.0
NoiseConvolutionJamming,FROZEN_REJECTION_CONFIRMATION,30.0,3500,50,50,0,0,0,0.0,0.0,0.0,0.0,-8.685885305199628e-06,1.0,nan,0.0,0.0
NoiseConvolutionJamming,FROZEN_REJECTION_CONFIRMATION,30.0,4000,50,50,0,0,0,0.0,0.0,0.0,0.0,-8.685885306163955e-06,1.0,nan,0.0,0.0
NoiseConvolutionJamming,IDENTITY_BASELINE,0.0,1000,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
NoiseConvolutionJamming,IDENTITY_BASELINE,0.0,1500,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
NoiseConvolutionJamming,IDENTITY_BASELINE,0.0,2500,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
NoiseConvolutionJamming,IDENTITY_BASELINE,0.0,3500,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
NoiseConvolutionJamming,IDENTITY_BASELINE,0.0,4000,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
NoiseConvolutionJamming,IDENTITY_BASELINE,10.0,1000,50,50,0,0,0,0.0,0.0,0.0,0.34,0.0,1.0,nan,1.0,0.0
NoiseConvolutionJamming,IDENTITY_BASELINE,10.0,1500,50,50,0,0,0,0.0,0.0,0.0,0.3,0.0,1.0,nan,1.0,0.0
NoiseConvolutionJamming,IDENTITY_BASELINE,10.0,2500,50,50,0,0,0,0.0,0.0,0.0,0.3,0.0,1.0,nan,1.0,0.0
NoiseConvolutionJamming,IDENTITY_BASELINE,10.0,3500,50,50,0,0,0,0.0,0.0,0.0,0.3,0.0,1.0,nan,1.0,0.0
NoiseConvolutionJamming,IDENTITY_BASELINE,10.0,4000,50,50,0,0,0,0.0,0.0,0.0,0.3,0.0,1.0,nan,1.0,0.0
NoiseConvolutionJamming,IDENTITY_BASELINE,20.0,1000,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,nan,1.0,0.0
NoiseConvolutionJamming,IDENTITY_BASELINE,20.0,1500,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,nan,1.0,0.0
NoiseConvolutionJamming,IDENTITY_BASELINE,20.0,2500,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,nan,1.0,0.0
NoiseConvolutionJamming,IDENTITY_BASELINE,20.0,3500,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,nan,1.0,0.0
NoiseConvolutionJamming,IDENTITY_BASELINE,20.0,4000,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,nan,1.0,0.0
NoiseConvolutionJamming,IDENTITY_BASELINE,30.0,1000,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,nan,1.0,0.0
NoiseConvolutionJamming,IDENTITY_BASELINE,30.0,1500,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,nan,1.0,0.0
NoiseConvolutionJamming,IDENTITY_BASELINE,30.0,2500,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,nan,1.0,0.0
NoiseConvolutionJamming,IDENTITY_BASELINE,30.0,3500,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,nan,1.0,0.0
NoiseConvolutionJamming,IDENTITY_BASELINE,30.0,4000,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,nan,1.0,0.0
NoiseConvolutionJamming,ORACLE_UPPER_BOUND,0.0,1000,50,50,0,0,0,13.270785016209327,0.6725100644345737,0.18641027937533253,1.0,-8.685846209437572e-05,0.0,0.0,1.0,0.0
NoiseConvolutionJamming,ORACLE_UPPER_BOUND,0.0,1500,50,50,0,0,0,13.29216940431033,0.6771243215549795,0.1876892861953236,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
NoiseConvolutionJamming,ORACLE_UPPER_BOUND,0.0,2500,50,50,0,0,0,13.276836689996536,0.6689749962447404,0.18543040846524922,1.0,-8.68584620963044e-05,0.0,0.0,1.0,0.0
NoiseConvolutionJamming,ORACLE_UPPER_BOUND,0.0,3500,50,50,0,0,0,13.299567378349282,0.6803564189868545,0.18858517789584509,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
NoiseConvolutionJamming,ORACLE_UPPER_BOUND,0.0,4000,50,50,0,0,0,13.271363464913163,0.6483950187749844,0.17972592974804114,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
NoiseConvolutionJamming,ORACLE_UPPER_BOUND,10.0,1000,50,50,0,0,0,22.38677135873287,1.824050723805134,0.5056010653240894,1.0,-8.685846209437572e-05,0.0,0.0,1.0,0.0
NoiseConvolutionJamming,ORACLE_UPPER_BOUND,10.0,1500,50,50,0,0,0,22.415115396745286,1.8387407445710036,0.5096729313374219,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
NoiseConvolutionJamming,ORACLE_UPPER_BOUND,10.0,2500,50,50,0,0,0,22.406138212960222,1.8286477215400345,0.5068752880864968,1.0,-8.68584620963044e-05,0.0,0.0,1.0,0.0
NoiseConvolutionJamming,ORACLE_UPPER_BOUND,10.0,3500,50,50,0,0,0,22.416624528739053,1.8228925266787892,0.5052800294596297,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
NoiseConvolutionJamming,ORACLE_UPPER_BOUND,10.0,4000,50,50,0,0,0,22.408111641993933,1.8204900032467703,0.5046140839402196,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
NoiseConvolutionJamming,ORACLE_UPPER_BOUND,20.0,1000,50,50,0,0,0,28.93987601034665,2.7686110768756618,0.7674198374353722,1.0,-8.685846209437572e-05,0.0,0.0,1.0,0.0
NoiseConvolutionJamming,ORACLE_UPPER_BOUND,20.0,1500,50,50,0,0,0,28.960960207229792,2.7790449117009817,0.7703119488960078,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
NoiseConvolutionJamming,ORACLE_UPPER_BOUND,20.0,2500,50,50,0,0,0,28.95838124792908,2.7644439031000005,0.7662647557959924,1.0,-8.68584620963044e-05,0.0,0.0,1.0,0.0
NoiseConvolutionJamming,ORACLE_UPPER_BOUND,20.0,3500,50,50,0,0,0,28.972496533511244,2.7801891631862525,0.770629119225978,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
NoiseConvolutionJamming,ORACLE_UPPER_BOUND,20.0,4000,50,50,0,0,0,28.966260661888658,2.771912813398194,0.7683350321070037,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
NoiseConvolutionJamming,ORACLE_UPPER_BOUND,30.0,1000,50,50,0,0,0,30.89207667799157,3.2609881920565873,0.9038998106772093,1.0,-8.685846209437572e-05,0.0,0.0,1.0,0.0
NoiseConvolutionJamming,ORACLE_UPPER_BOUND,30.0,1500,50,50,0,0,0,30.905859967894134,3.2526861790225325,0.9015986100693685,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
NoiseConvolutionJamming,ORACLE_UPPER_BOUND,30.0,2500,50,50,0,0,0,30.908707464417716,3.2534047659554246,0.9017977922050715,1.0,-8.68584620963044e-05,0.0,0.0,1.0,0.0
NoiseConvolutionJamming,ORACLE_UPPER_BOUND,30.0,3500,50,50,0,0,0,30.909388643991633,3.2566032189651075,0.9026843581475533,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
NoiseConvolutionJamming,ORACLE_UPPER_BOUND,30.0,4000,50,50,0,0,0,30.907811010845048,3.2502898817111414,0.900934390342548,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
NoiseProductJamming,FROZEN_REJECTION_CONFIRMATION,0.0,1000,50,50,0,0,0,12.195718110838747,0.7488312646713169,0.2075654367637259,1.0,-8.68588530327097e-06,0.0,0.2,0.9374606540372021,0.0
NoiseProductJamming,FROZEN_REJECTION_CONFIRMATION,0.0,1500,50,50,0,0,0,12.199721853623705,0.7313835026035861,0.2027291638608741,1.0,-8.685885305199628e-06,0.0,0.18,0.9377868706977385,0.0
NoiseProductJamming,FROZEN_REJECTION_CONFIRMATION,0.0,2500,50,50,0,0,0,12.20080932768496,0.7191186540206849,0.19932952128042145,1.0,-8.685885305199628e-06,0.0,0.22,0.9377458291863792,0.0
NoiseProductJamming,FROZEN_REJECTION_CONFIRMATION,0.0,3500,50,50,0,0,0,12.214075376339485,0.7339905628350658,0.20345180408858143,1.0,-8.685885305199628e-06,0.0,0.2,0.9381155352503864,0.0
NoiseProductJamming,FROZEN_REJECTION_CONFIRMATION,0.0,4000,50,50,0,0,0,12.16957497543779,0.722182459163238,0.20017876473829457,1.0,-8.685885306163955e-06,0.0,0.16,0.9381882835876298,0.0
NoiseProductJamming,FROZEN_REJECTION_CONFIRMATION,10.0,1000,50,50,0,0,0,14.883239752238241,9.478708787056249,2.6273640300062353,0.72,-8.68588530327097e-06,0.28,1.1388888888888888,0.6028131511980653,0.0
NoiseProductJamming,FROZEN_REJECTION_CONFIRMATION,10.0,1500,50,50,0,0,0,15.355265082950835,9.305922337597092,2.5794700697232265,0.74,-8.685885305199628e-06,0.26,1.054054054054054,0.6187747014946523,0.0
NoiseProductJamming,FROZEN_REJECTION_CONFIRMATION,10.0,2500,50,50,0,0,0,15.359160015893897,9.308051202121954,2.5800601608635954,0.74,-8.685885305199628e-06,0.26,1.0810810810810811,0.6186646926516652,0.0
NoiseProductJamming,FROZEN_REJECTION_CONFIRMATION,10.0,3500,50,50,0,0,0,15.352333904405734,9.302120140303318,2.5784161544032105,0.74,-8.685885305199628e-06,0.26,1.135135135135135,0.6187919261606044,0.0
NoiseProductJamming,FROZEN_REJECTION_CONFIRMATION,10.0,4000,50,50,0,0,0,15.333362235368698,9.288750556971804,2.5747102949733525,0.74,-8.685885306163955e-06,0.26,1.135135135135135,0.6192697389693423,0.0
NoiseProductJamming,FROZEN_REJECTION_CONFIRMATION,20.0,1000,50,50,0,0,0,0.0,0.0,0.0,0.0,-8.68588530327097e-06,1.0,nan,0.0,0.0
NoiseProductJamming,FROZEN_REJECTION_CONFIRMATION,20.0,1500,50,50,0,0,0,0.0,0.0,0.0,0.0,-8.685885305199628e-06,1.0,nan,0.0,0.0
NoiseProductJamming,FROZEN_REJECTION_CONFIRMATION,20.0,2500,50,50,0,0,0,0.0,0.0,0.0,0.0,-8.685885305199628e-06,1.0,nan,0.0,0.0
NoiseProductJamming,FROZEN_REJECTION_CONFIRMATION,20.0,3500,50,50,0,0,0,0.0,0.0,0.0,0.0,-8.685885305199628e-06,1.0,nan,0.0,0.0
NoiseProductJamming,FROZEN_REJECTION_CONFIRMATION,20.0,4000,50,50,0,0,0,0.0,0.0,0.0,0.0,-8.685885306163955e-06,1.0,nan,0.0,0.0
NoiseProductJamming,FROZEN_REJECTION_CONFIRMATION,30.0,1000,50,50,0,0,0,0.0,0.0,0.0,0.0,-8.68588530327097e-06,1.0,nan,0.0,0.0
NoiseProductJamming,FROZEN_REJECTION_CONFIRMATION,30.0,1500,50,50,0,0,0,0.0,0.0,0.0,0.0,-8.685885305199628e-06,1.0,nan,0.0,0.0
NoiseProductJamming,FROZEN_REJECTION_CONFIRMATION,30.0,2500,50,50,0,0,0,0.0,0.0,0.0,0.0,-8.685885305199628e-06,1.0,nan,0.0,0.0
NoiseProductJamming,FROZEN_REJECTION_CONFIRMATION,30.0,3500,50,50,0,0,0,0.0,0.0,0.0,0.0,-8.685885305199628e-06,1.0,nan,0.0,0.0
NoiseProductJamming,FROZEN_REJECTION_CONFIRMATION,30.0,4000,50,50,0,0,0,0.0,0.0,0.0,0.0,-8.685885306163955e-06,1.0,nan,0.0,0.0
NoiseProductJamming,IDENTITY_BASELINE,0.0,1000,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
NoiseProductJamming,IDENTITY_BASELINE,0.0,1500,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
NoiseProductJamming,IDENTITY_BASELINE,0.0,2500,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
NoiseProductJamming,IDENTITY_BASELINE,0.0,3500,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
NoiseProductJamming,IDENTITY_BASELINE,0.0,4000,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
NoiseProductJamming,IDENTITY_BASELINE,10.0,1000,50,50,0,0,0,0.0,0.0,0.0,0.24,0.0,1.0,nan,1.0,0.0
NoiseProductJamming,IDENTITY_BASELINE,10.0,1500,50,50,0,0,0,0.0,0.0,0.0,0.24,0.0,1.0,nan,1.0,0.0
NoiseProductJamming,IDENTITY_BASELINE,10.0,2500,50,50,0,0,0,0.0,0.0,0.0,0.22,0.0,1.0,nan,1.0,0.0
NoiseProductJamming,IDENTITY_BASELINE,10.0,3500,50,50,0,0,0,0.0,0.0,0.0,0.24,0.0,1.0,nan,1.0,0.0
NoiseProductJamming,IDENTITY_BASELINE,10.0,4000,50,50,0,0,0,0.0,0.0,0.0,0.22,0.0,1.0,nan,1.0,0.0
NoiseProductJamming,IDENTITY_BASELINE,20.0,1000,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,nan,1.0,0.0
NoiseProductJamming,IDENTITY_BASELINE,20.0,1500,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,nan,1.0,0.0
NoiseProductJamming,IDENTITY_BASELINE,20.0,2500,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,nan,1.0,0.0
NoiseProductJamming,IDENTITY_BASELINE,20.0,3500,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,nan,1.0,0.0
NoiseProductJamming,IDENTITY_BASELINE,20.0,4000,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,nan,1.0,0.0
NoiseProductJamming,IDENTITY_BASELINE,30.0,1000,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,nan,1.0,0.0
NoiseProductJamming,IDENTITY_BASELINE,30.0,1500,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,nan,1.0,0.0
NoiseProductJamming,IDENTITY_BASELINE,30.0,2500,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,nan,1.0,0.0
NoiseProductJamming,IDENTITY_BASELINE,30.0,3500,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,nan,1.0,0.0
NoiseProductJamming,IDENTITY_BASELINE,30.0,4000,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,nan,1.0,0.0
NoiseProductJamming,ORACLE_UPPER_BOUND,0.0,1000,50,50,0,0,0,12.195167113355375,0.7489633181858136,0.20760204013047334,1.0,-8.685846209437572e-05,0.0,0.0,1.0,0.0
NoiseProductJamming,ORACLE_UPPER_BOUND,0.0,1500,50,50,0,0,0,12.19922595588867,0.7313862972148318,0.2027299384875907,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
NoiseProductJamming,ORACLE_UPPER_BOUND,0.0,2500,50,50,0,0,0,12.200203230453248,0.7191910402315561,0.19934958571440542,1.0,-8.68584620963044e-05,0.0,0.0,1.0,0.0
NoiseProductJamming,ORACLE_UPPER_BOUND,0.0,3500,50,50,0,0,0,12.213524378856109,0.7339547415435903,0.20344187493316107,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
NoiseProductJamming,ORACLE_UPPER_BOUND,0.0,4000,50,50,0,0,0,12.169132905899325,0.7222643688921954,0.20020146895681262,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
NoiseProductJamming,ORACLE_UPPER_BOUND,10.0,1000,50,50,0,0,0,21.510291600924944,2.0478373575773157,0.5676315554655437,1.0,-8.685846209437572e-05,0.0,0.0,1.0,0.0
NoiseProductJamming,ORACLE_UPPER_BOUND,10.0,1500,50,50,0,0,0,21.514132762861845,2.0347585386278872,0.5640062918104753,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
NoiseProductJamming,ORACLE_UPPER_BOUND,10.0,2500,50,50,0,0,0,21.510992566511536,2.029618197596066,0.5625814619700001,1.0,-8.68584620963044e-05,0.0,0.0,1.0,0.0
NoiseProductJamming,ORACLE_UPPER_BOUND,10.0,3500,50,50,0,0,0,21.525797824728166,2.0410528597870456,0.5657509886229213,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
NoiseProductJamming,ORACLE_UPPER_BOUND,10.0,4000,50,50,0,0,0,21.500646132803123,2.026307771124777,0.5616638585674647,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
NoiseProductJamming,ORACLE_UPPER_BOUND,20.0,1000,50,50,0,0,0,28.19613945413847,3.056947258506208,0.8473425493979914,1.0,-8.685846209437572e-05,0.0,0.0,1.0,0.0
NoiseProductJamming,ORACLE_UPPER_BOUND,20.0,1500,50,50,0,0,0,28.20655443100277,3.064150241613624,0.8493391144524015,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
NoiseProductJamming,ORACLE_UPPER_BOUND,20.0,2500,50,50,0,0,0,28.19614799992503,3.0427041757617594,0.8433945682836999,1.0,-8.68584620963044e-05,0.0,0.0,1.0,0.0
NoiseProductJamming,ORACLE_UPPER_BOUND,20.0,3500,50,50,0,0,0,28.206553199837284,3.055786137631614,0.8470207031118637,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
NoiseProductJamming,ORACLE_UPPER_BOUND,20.0,4000,50,50,0,0,0,28.19320262163004,3.0511402819950133,0.8457329376300425,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
NoiseProductJamming,ORACLE_UPPER_BOUND,30.0,1000,50,50,0,0,0,29.950834500153395,3.200736495203522,0.8871988923754722,1.0,-8.685846209437572e-05,0.0,0.0,1.0,0.0
NoiseProductJamming,ORACLE_UPPER_BOUND,30.0,1500,50,50,0,0,0,29.95304317297856,3.201178814548753,0.8873214970427895,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
NoiseProductJamming,ORACLE_UPPER_BOUND,30.0,2500,50,50,0,0,0,29.955799678993163,3.204957223628669,0.8883688186063317,1.0,-8.68584620963044e-05,0.0,0.0,1.0,0.0
NoiseProductJamming,ORACLE_UPPER_BOUND,30.0,3500,50,50,0,0,0,29.954578553981413,3.1987731072204286,0.8866546689923495,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
NoiseProductJamming,ORACLE_UPPER_BOUND,30.0,4000,50,50,0,0,0,29.951247645763736,3.198277828846467,0.8865173848312026,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
SMSP,FROZEN_REJECTION_CONFIRMATION,0.0,1000,50,50,0,0,0,13.542079464302278,0.0764274879836843,0.021184618848748085,1.0,-8.68588530327097e-06,0.0,0.0,0.9375944362506246,0.0
SMSP,FROZEN_REJECTION_CONFIRMATION,0.0,1500,50,50,0,0,0,13.387168530204526,0.08522825778148635,0.023624067778193623,1.0,-8.685885305199628e-06,0.0,0.02,0.9172389151624865,0.0
SMSP,FROZEN_REJECTION_CONFIRMATION,0.0,2500,50,50,0,0,0,13.321319205189386,0.08319757869720867,0.023061192253438296,1.0,-8.685885305199628e-06,0.0,0.0,0.880557698778151,0.0
SMSP,FROZEN_REJECTION_CONFIRMATION,0.0,3500,50,50,0,0,0,13.344776309083628,0.07869558604913215,0.021813303557557995,1.0,-8.685885305199628e-06,0.0,0.0,0.8802630180196147,0.0
SMSP,FROZEN_REJECTION_CONFIRMATION,0.0,4000,50,50,0,0,0,13.332050085263257,0.08319218164556569,0.02305969626704675,1.0,-8.685885306163955e-06,0.0,0.0,0.8803731653193512,0.0
SMSP,FROZEN_REJECTION_CONFIRMATION,10.0,1000,50,50,0,0,0,0.0,0.0,0.0,0.0,-8.68588530327097e-06,1.0,nan,0.0,0.0
SMSP,FROZEN_REJECTION_CONFIRMATION,10.0,1500,50,50,0,0,0,0.0,0.0,0.0,1.0,-8.685885305199628e-06,1.0,nan,0.0,0.0
SMSP,FROZEN_REJECTION_CONFIRMATION,10.0,2500,50,50,0,0,0,0.0,0.0,0.0,1.0,-8.685885305199628e-06,1.0,nan,0.0,0.0
SMSP,FROZEN_REJECTION_CONFIRMATION,10.0,3500,50,50,0,0,0,0.0,0.0,0.0,1.0,-8.685885305199628e-06,1.0,nan,0.0,0.0
SMSP,FROZEN_REJECTION_CONFIRMATION,10.0,4000,50,50,0,0,0,0.0,0.0,0.0,1.0,-8.685885306163955e-06,1.0,nan,0.0,0.0
SMSP,FROZEN_REJECTION_CONFIRMATION,20.0,1000,50,50,0,0,0,0.0,0.0,0.0,0.0,-8.68588530327097e-06,1.0,nan,0.0,0.0
SMSP,FROZEN_REJECTION_CONFIRMATION,20.0,1500,50,50,0,0,0,0.0,0.0,0.0,0.0,-8.685885305199628e-06,1.0,nan,0.0,0.0
SMSP,FROZEN_REJECTION_CONFIRMATION,20.0,2500,50,50,0,0,0,0.0,0.0,0.0,1.0,-8.685885305199628e-06,1.0,nan,0.0,0.0
SMSP,FROZEN_REJECTION_CONFIRMATION,20.0,3500,50,50,0,0,0,0.0,0.0,0.0,1.0,-8.685885305199628e-06,1.0,nan,0.0,0.0
SMSP,FROZEN_REJECTION_CONFIRMATION,20.0,4000,50,50,0,0,0,0.0,0.0,0.0,1.0,-8.685885306163955e-06,1.0,nan,0.0,0.0
SMSP,FROZEN_REJECTION_CONFIRMATION,30.0,1000,50,50,0,0,0,0.0,0.0,0.0,0.0,-8.68588530327097e-06,1.0,nan,0.0,0.0
