jammer,role,jsr_db,target_position,trials,interface_pass,interface_failures,oracle_input_failures,target_erased_count,delta_sinr_mean_db,delta_sinr_std_db,delta_sinr_ci95_db,pd_mean,target_only_change_mean_db,fallback_ratio,estimation_error_mean,confidence_mean,position_spread_db
FMNoiseSaopin,FROZEN_REJECTION_CONFIRMATION,30.0,1000,50,50,0,0,0,5.927222433084392,9.156355302887523,2.538012202845067,0.52,-8.68588530327097e-06,0.7,0.0,0.2535343879595274,0.0
FMNoiseSaopin,FROZEN_REJECTION_CONFIRMATION,30.0,1500,50,50,0,0,0,5.892476361677406,9.098129102984142,2.521872723653661,1.0,-8.685885305199628e-06,0.7,0.8,0.25493686581630676,0.0
FMNoiseSaopin,FROZEN_REJECTION_CONFIRMATION,30.0,2500,50,50,0,0,0,5.914913584869502,9.133822458681657,2.5317664170856107,1.0,-8.685885305199628e-06,0.7,0.0,0.25373406066179865,0.0
FMNoiseSaopin,FROZEN_REJECTION_CONFIRMATION,30.0,3500,50,50,0,0,0,5.916570874635687,9.136976818620195,2.532640761052326,1.0,-8.685885305199628e-06,0.7,0.0,0.25374995178478865,0.0
FMNoiseSaopin,FROZEN_REJECTION_CONFIRMATION,30.0,4000,50,50,0,0,0,5.915847066362013,9.135953799075036,2.53235719450172,1.0,-8.685885306163955e-06,0.7,0.0,0.25372342652075647,0.0
FMNoiseSaopin,IDENTITY_BASELINE,0.0,1000,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
FMNoiseSaopin,IDENTITY_BASELINE,0.0,1500,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
FMNoiseSaopin,IDENTITY_BASELINE,0.0,2500,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
FMNoiseSaopin,IDENTITY_BASELINE,0.0,3500,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
FMNoiseSaopin,IDENTITY_BASELINE,0.0,4000,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
FMNoiseSaopin,IDENTITY_BASELINE,10.0,1000,50,50,0,0,0,0.0,0.0,0.0,0.76,0.0,1.0,nan,1.0,0.0
FMNoiseSaopin,IDENTITY_BASELINE,10.0,1500,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
FMNoiseSaopin,IDENTITY_BASELINE,10.0,2500,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
FMNoiseSaopin,IDENTITY_BASELINE,10.0,3500,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
FMNoiseSaopin,IDENTITY_BASELINE,10.0,4000,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
FMNoiseSaopin,IDENTITY_BASELINE,20.0,1000,50,50,0,0,0,0.0,0.0,0.0,0.68,0.0,1.0,nan,1.0,0.0
FMNoiseSaopin,IDENTITY_BASELINE,20.0,1500,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
FMNoiseSaopin,IDENTITY_BASELINE,20.0,2500,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
FMNoiseSaopin,IDENTITY_BASELINE,20.0,3500,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
FMNoiseSaopin,IDENTITY_BASELINE,20.0,4000,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
FMNoiseSaopin,IDENTITY_BASELINE,30.0,1000,50,50,0,0,0,0.0,0.0,0.0,0.52,0.0,1.0,nan,1.0,0.0
FMNoiseSaopin,IDENTITY_BASELINE,30.0,1500,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
FMNoiseSaopin,IDENTITY_BASELINE,30.0,2500,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
FMNoiseSaopin,IDENTITY_BASELINE,30.0,3500,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
FMNoiseSaopin,IDENTITY_BASELINE,30.0,4000,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
FMNoiseSaopin,ORACLE_UPPER_BOUND,0.0,1000,50,50,0,0,0,7.453809366413441,3.2313153808914175,0.8956749270484394,1.0,-8.685846209437572e-05,0.0,0.0,1.0,0.0
FMNoiseSaopin,ORACLE_UPPER_BOUND,0.0,1500,50,50,0,0,0,7.50219314854587,3.14823974155879,0.8726475346624241,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
FMNoiseSaopin,ORACLE_UPPER_BOUND,0.0,2500,50,50,0,0,0,7.47922177009409,3.114522671848483,0.8633016397579362,1.0,-8.68584620963044e-05,0.0,0.0,1.0,0.0
FMNoiseSaopin,ORACLE_UPPER_BOUND,0.0,3500,50,50,0,0,0,7.474227943786369,3.113878120019878,0.8631229791061538,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
FMNoiseSaopin,ORACLE_UPPER_BOUND,0.0,4000,50,50,0,0,0,7.46897385553716,3.1383684346293763,0.8699113479793908,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
FMNoiseSaopin,ORACLE_UPPER_BOUND,10.0,1000,50,50,0,0,0,14.31674045495922,6.891151211785555,1.9101296627979003,1.0,-8.685846209437572e-05,0.0,0.0,1.0,0.0
FMNoiseSaopin,ORACLE_UPPER_BOUND,10.0,1500,50,50,0,0,0,14.156783952948185,6.513411463047699,1.805425546358254,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
FMNoiseSaopin,ORACLE_UPPER_BOUND,10.0,2500,50,50,0,0,0,14.130588388970956,6.48533949926506,1.7976443949850984,1.0,-8.68584620963044e-05,0.0,0.0,1.0,0.0
FMNoiseSaopin,ORACLE_UPPER_BOUND,10.0,3500,50,50,0,0,0,14.12241792790017,6.482463947279475,1.7968473326401033,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
FMNoiseSaopin,ORACLE_UPPER_BOUND,10.0,4000,50,50,0,0,0,14.124908607768859,6.5035029439737855,1.8026790449950114,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
FMNoiseSaopin,ORACLE_UPPER_BOUND,20.0,1000,50,50,0,0,0,22.286839510738137,8.074503075559177,2.2381380647402946,1.0,-8.685846209437572e-05,0.0,0.0,1.0,0.0
FMNoiseSaopin,ORACLE_UPPER_BOUND,20.0,1500,50,50,0,0,0,22.818994356831173,8.335869009640781,2.310585005489516,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
FMNoiseSaopin,ORACLE_UPPER_BOUND,20.0,2500,50,50,0,0,0,22.78746067060324,8.313633993151367,2.304421773361248,1.0,-8.68584620963044e-05,0.0,0.0,1.0,0.0
FMNoiseSaopin,ORACLE_UPPER_BOUND,20.0,3500,50,50,0,0,0,22.78048884368073,8.308063440223256,2.302877694867081,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
FMNoiseSaopin,ORACLE_UPPER_BOUND,20.0,4000,50,50,0,0,0,22.790934710276517,8.318556509866683,2.3057862253816106,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
FMNoiseSaopin,ORACLE_UPPER_BOUND,30.0,1000,50,50,0,0,0,29.2414855605072,6.589241078206127,1.826444443314824,1.0,-8.685846209437572e-05,0.0,0.0,1.0,0.0
FMNoiseSaopin,ORACLE_UPPER_BOUND,30.0,1500,50,50,0,0,0,32.55550077304904,8.728099926935517,2.419305868922286,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
FMNoiseSaopin,ORACLE_UPPER_BOUND,30.0,2500,50,50,0,0,0,32.545400005602296,8.660074509560468,2.400450185226061,1.0,-8.68584620963044e-05,0.0,0.0,1.0,0.0
FMNoiseSaopin,ORACLE_UPPER_BOUND,30.0,3500,50,50,0,0,0,32.5389210868477,8.653858329249488,2.3987271479516794,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
FMNoiseSaopin,ORACLE_UPPER_BOUND,30.0,4000,50,50,0,0,0,32.55159985865195,8.661132083638188,2.4007433298044303,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
FMZuse,FROZEN_REJECTION_CONFIRMATION,0.0,1000,50,50,0,0,0,6.009215138751428,0.3721487687354867,0.10315437584937005,1.0,-8.68588530327097e-06,0.0,0.0,0.9724750697687438,0.0
FMZuse,FROZEN_REJECTION_CONFIRMATION,0.0,1500,50,50,0,0,0,6.087082958667469,0.252373254724476,0.06995429720387238,1.0,-8.685885305199628e-06,0.0,0.0,0.9688517311463939,0.0
FMZuse,FROZEN_REJECTION_CONFIRMATION,0.0,2500,50,50,0,0,0,6.075936852289094,0.2586731402570009,0.07170053638192533,1.0,-8.685885305199628e-06,0.0,0.0,0.9634069594751683,0.0
FMZuse,FROZEN_REJECTION_CONFIRMATION,0.0,3500,50,50,0,0,0,6.075682016960972,0.24520079517161023,0.06796619284712627,1.0,-8.685885305199628e-06,0.0,0.0,0.9632867797857533,0.0
FMZuse,FROZEN_REJECTION_CONFIRMATION,0.0,4000,50,50,0,0,0,6.063812731790164,0.24410832938576857,0.06766337678069616,1.0,-8.685885306163955e-06,0.0,0.0,0.9632184146228989,0.0
FMZuse,FROZEN_REJECTION_CONFIRMATION,10.0,1000,50,50,0,0,0,13.553098146018618,0.8288180465564415,0.2297366415472202,1.0,-8.68588530327097e-06,0.0,0.14,0.9237826805954577,0.0
FMZuse,FROZEN_REJECTION_CONFIRMATION,10.0,1500,50,50,0,0,0,13.549305339639925,0.4700443626138879,0.13028965005501314,1.0,-8.685885305199628e-06,0.0,0.02,0.9031776581878901,0.0
FMZuse,FROZEN_REJECTION_CONFIRMATION,10.0,2500,50,50,0,0,0,13.544962516368228,0.34703319083171313,0.09619269283329254,1.0,-8.685885305199628e-06,0.0,0.0,0.869352956692087,0.0
FMZuse,FROZEN_REJECTION_CONFIRMATION,10.0,3500,50,50,0,0,0,13.553071159440183,0.3325339066914821,0.09217369631523264,1.0,-8.685885305199628e-06,0.0,0.0,0.8692099350320802,0.0
FMZuse,FROZEN_REJECTION_CONFIRMATION,10.0,4000,50,50,0,0,0,13.541082876428154,0.3294108318806187,0.09130802414348219,1.0,-8.685885306163955e-06,0.0,0.0,0.8692174485420213,0.0
FMZuse,FROZEN_REJECTION_CONFIRMATION,20.0,1000,50,50,0,0,0,8.623136263582472,10.705625972983686,2.967448123158689,0.42,-8.68588530327097e-06,0.6,0.55,0.33158587438168236,0.0
FMZuse,FROZEN_REJECTION_CONFIRMATION,20.0,1500,50,50,0,0,0,0.4304008690327553,3.043393731216444,0.8435857033042002,0.52,-8.685885305199628e-06,0.98,0.0,0.016108242792877526,0.0
FMZuse,FROZEN_REJECTION_CONFIRMATION,20.0,2500,50,50,0,0,0,0.0,0.0,0.0,1.0,-8.685885305199628e-06,1.0,nan,0.0,0.0
FMZuse,FROZEN_REJECTION_CONFIRMATION,20.0,3500,50,50,0,0,0,0.0,0.0,0.0,1.0,-8.685885305199628e-06,1.0,nan,0.0,0.0
FMZuse,FROZEN_REJECTION_CONFIRMATION,20.0,4000,50,50,0,0,0,0.0,0.0,0.0,1.0,-8.685885306163955e-06,1.0,nan,0.0,0.0
FMZuse,FROZEN_REJECTION_CONFIRMATION,30.0,1000,50,50,0,0,0,0.0,0.0,0.0,0.0,-8.68588530327097e-06,1.0,nan,0.0,0.0
FMZuse,FROZEN_REJECTION_CONFIRMATION,30.0,1500,50,50,0,0,0,0.0,0.0,0.0,0.06,-8.685885305199628e-06,1.0,nan,0.0,0.0
FMZuse,FROZEN_REJECTION_CONFIRMATION,30.0,2500,50,50,0,0,0,0.0,0.0,0.0,1.0,-8.685885305199628e-06,1.0,nan,0.0,0.0
FMZuse,FROZEN_REJECTION_CONFIRMATION,30.0,3500,50,50,0,0,0,0.0,0.0,0.0,1.0,-8.685885305199628e-06,1.0,nan,0.0,0.0
FMZuse,FROZEN_REJECTION_CONFIRMATION,30.0,4000,50,50,0,0,0,0.0,0.0,0.0,1.0,-8.685885306163955e-06,1.0,nan,0.0,0.0
FMZuse,IDENTITY_BASELINE,0.0,1000,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
FMZuse,IDENTITY_BASELINE,0.0,1500,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
FMZuse,IDENTITY_BASELINE,0.0,2500,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
FMZuse,IDENTITY_BASELINE,0.0,3500,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
FMZuse,IDENTITY_BASELINE,0.0,4000,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
FMZuse,IDENTITY_BASELINE,10.0,1000,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
FMZuse,IDENTITY_BASELINE,10.0,1500,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
FMZuse,IDENTITY_BASELINE,10.0,2500,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
FMZuse,IDENTITY_BASELINE,10.0,3500,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
FMZuse,IDENTITY_BASELINE,10.0,4000,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
FMZuse,IDENTITY_BASELINE,20.0,1000,50,50,0,0,0,0.0,0.0,0.0,0.22,0.0,1.0,nan,1.0,0.0
FMZuse,IDENTITY_BASELINE,20.0,1500,50,50,0,0,0,0.0,0.0,0.0,0.52,0.0,1.0,nan,1.0,0.0
FMZuse,IDENTITY_BASELINE,20.0,2500,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
FMZuse,IDENTITY_BASELINE,20.0,3500,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
FMZuse,IDENTITY_BASELINE,20.0,4000,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
FMZuse,IDENTITY_BASELINE,30.0,1000,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,nan,1.0,0.0
FMZuse,IDENTITY_BASELINE,30.0,1500,50,50,0,0,0,0.0,0.0,0.0,0.06,0.0,1.0,nan,1.0,0.0
FMZuse,IDENTITY_BASELINE,30.0,2500,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
FMZuse,IDENTITY_BASELINE,30.0,3500,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
FMZuse,IDENTITY_BASELINE,30.0,4000,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
FMZuse,ORACLE_UPPER_BOUND,0.0,1000,50,50,0,0,0,6.009215138751427,0.37214876873548625,0.10315437584936993,1.0,-8.685846209437572e-05,0.0,0.0,1.0,0.0
FMZuse,ORACLE_UPPER_BOUND,0.0,1500,50,50,0,0,0,6.087082958667469,0.2523732547244764,0.06995429720387249,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
FMZuse,ORACLE_UPPER_BOUND,0.0,2500,50,50,0,0,0,6.075936852289094,0.2586731402570007,0.07170053638192529,1.0,-8.68584620963044e-05,0.0,0.0,1.0,0.0
FMZuse,ORACLE_UPPER_BOUND,0.0,3500,50,50,0,0,0,6.075682016960972,0.24520079517161023,0.06796619284712627,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
FMZuse,ORACLE_UPPER_BOUND,0.0,4000,50,50,0,0,0,6.063812731790164,0.24410832938576857,0.06766337678069616,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
FMZuse,ORACLE_UPPER_BOUND,10.0,1000,50,50,0,0,0,13.552712447780252,0.828895737764829,0.22975817645149363,1.0,-8.685846209437572e-05,0.0,0.0,1.0,0.0
FMZuse,ORACLE_UPPER_BOUND,10.0,1500,50,50,0,0,0,13.549250239891592,0.4699460990692726,0.1302624127900667,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
FMZuse,ORACLE_UPPER_BOUND,10.0,2500,50,50,0,0,0,13.544962516368228,0.347033190831713,0.09619269283329251,1.0,-8.68584620963044e-05,0.0,0.0,1.0,0.0
FMZuse,ORACLE_UPPER_BOUND,10.0,3500,50,50,0,0,0,13.553071159440183,0.3325339066914821,0.09217369631523264,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
FMZuse,ORACLE_UPPER_BOUND,10.0,4000,50,50,0,0,0,13.541082876428154,0.3294108318806187,0.09130802414348219,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
FMZuse,ORACLE_UPPER_BOUND,20.0,1000,50,50,0,0,0,23.461599750974987,2.350688615528565,0.65157764131532,1.0,-8.685846209437572e-05,0.0,0.0,1.0,0.0
FMZuse,ORACLE_UPPER_BOUND,20.0,1500,50,50,0,0,0,23.227140792249152,1.3118371444489385,0.3636227047356784,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
FMZuse,ORACLE_UPPER_BOUND,20.0,2500,50,50,0,0,0,23.185545379614794,0.3591037327373456,0.09953847635064764,1.0,-8.68584620963044e-05,0.0,0.0,1.0,0.0
FMZuse,ORACLE_UPPER_BOUND,20.0,3500,50,50,0,0,0,23.195581441420458,0.34437759867251233,0.09545660024154855,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
FMZuse,ORACLE_UPPER_BOUND,20.0,4000,50,50,0,0,0,23.183605750769317,0.33973870561103703,0.09417076468708895,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
FMZuse,ORACLE_UPPER_BOUND,30.0,1000,50,50,0,0,0,29.831707184106975,3.2064621696630358,0.88878596836445,1.0,-8.685846209437572e-05,0.0,0.0,1.0,0.0
FMZuse,ORACLE_UPPER_BOUND,30.0,1500,50,50,0,0,0,31.61978438049594,2.291598551261828,0.6351987111389668,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
FMZuse,ORACLE_UPPER_BOUND,30.0,2500,50,50,0,0,0,33.147511033016116,0.35845566869303175,0.09935884216233966,1.0,-8.68584620963044e-05,0.0,0.0,1.0,0.0
FMZuse,ORACLE_UPPER_BOUND,30.0,3500,50,50,0,0,0,33.15785977902585,0.34361196407540917,0.09524437715866366,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
FMZuse,ORACLE_UPPER_BOUND,30.0,4000,50,50,0,0,0,33.14588664979175,0.3385641972306574,0.09384520757368081,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
NoJammer,FROZEN_REJECTION_CONFIRMATION,0.0,1000,50,50,0,0,0,4.70692429197227,0.14736823765649468,0.0408483914299399,1.0,-8.68588530327097e-06,0.0,0.0,0.9784715842589228,0.0
NoJammer,FROZEN_REJECTION_CONFIRMATION,0.0,1500,50,50,0,0,0,4.713792821206076,0.14734635411705152,0.040842325622278346,1.0,-8.685885305199628e-06,0.0,0.0,0.9783864026816752,0.0
NoJammer,FROZEN_REJECTION_CONFIRMATION,0.0,2500,50,50,0,0,0,4.699947883623959,0.14293496144088588,0.039619549957367335,1.0,-8.685885305199628e-06,0.0,0.0,0.9785807046634286,0.0
NoJammer,FROZEN_REJECTION_CONFIRMATION,0.0,3500,50,50,0,0,0,4.692322007553645,0.19055844337050717,0.05282010566769822,1.0,-8.685885305199628e-06,0.0,0.0,0.9784982893042691,0.0
NoJammer,FROZEN_REJECTION_CONFIRMATION,0.0,4000,50,50,0,0,0,4.731632463667927,0.16725249876109735,0.0463600274093917,1.0,-8.685885306163955e-06,0.0,0.0,0.9786848511874305,0.0
NoJammer,FROZEN_REJECTION_CONFIRMATION,10.0,1000,50,50,0,0,0,4.70692429197227,0.14736823765649468,0.0408483914299399,1.0,-8.68588530327097e-06,0.0,0.0,0.9784715842589228,0.0
NoJammer,FROZEN_REJECTION_CONFIRMATION,10.0,1500,50,50,0,0,0,4.713792821206076,0.14734635411705152,0.040842325622278346,1.0,-8.685885305199628e-06,0.0,0.0,0.9783864026816752,0.0
NoJammer,FROZEN_REJECTION_CONFIRMATION,10.0,2500,50,50,0,0,0,4.699947883623959,0.14293496144088588,0.039619549957367335,1.0,-8.685885305199628e-06,0.0,0.0,0.9785807046634286,0.0
NoJammer,FROZEN_REJECTION_CONFIRMATION,10.0,3500,50,50,0,0,0,4.692322007553645,0.19055844337050717,0.05282010566769822,1.0,-8.685885305199628e-06,0.0,0.0,0.9784982893042691,0.0
NoJammer,FROZEN_REJECTION_CONFIRMATION,10.0,4000,50,50,0,0,0,4.731632463667927,0.16725249876109735,0.0463600274093917,1.0,-8.685885306163955e-06,0.0,0.0,0.9786848511874305,0.0
NoJammer,FROZEN_REJECTION_CONFIRMATION,20.0,1000,50,50,0,0,0,4.70692429197227,0.14736823765649468,0.0408483914299399,1.0,-8.68588530327097e-06,0.0,0.0,0.9784715842589228,0.0
NoJammer,FROZEN_REJECTION_CONFIRMATION,20.0,1500,50,50,0,0,0,4.713792821206076,0.14734635411705152,0.040842325622278346,1.0,-8.685885305199628e-06,0.0,0.0,0.9783864026816752,0.0
NoJammer,FROZEN_REJECTION_CONFIRMATION,20.0,2500,50,50,0,0,0,4.699947883623959,0.14293496144088588,0.039619549957367335,1.0,-8.685885305199628e-06,0.0,0.0,0.9785807046634286,0.0
NoJammer,FROZEN_REJECTION_CONFIRMATION,20.0,3500,50,50,0,0,0,4.692322007553645,0.19055844337050717,0.05282010566769822,1.0,-8.685885305199628e-06,0.0,0.0,0.9784982893042691,0.0
NoJammer,FROZEN_REJECTION_CONFIRMATION,20.0,4000,50,50,0,0,0,4.731632463667927,0.16725249876109735,0.0463600274093917,1.0,-8.685885306163955e-06,0.0,0.0,0.9786848511874305,0.0
NoJammer,FROZEN_REJECTION_CONFIRMATION,30.0,1000,50,50,0,0,0,4.70692429197227,0.14736823765649468,0.0408483914299399,1.0,-8.68588530327097e-06,0.0,0.0,0.9784715842589228,0.0
NoJammer,FROZEN_REJECTION_CONFIRMATION,30.0,1500,50,50,0,0,0,4.713792821206076,0.14734635411705152,0.040842325622278346,1.0,-8.685885305199628e-06,0.0,0.0,0.9783864026816752,0.0
NoJammer,FROZEN_REJECTION_CONFIRMATION,30.0,2500,50,50,0,0,0,4.699947883623959,0.14293496144088588,0.039619549957367335,1.0,-8.685885305199628e-06,0.0,0.0,0.9785807046634286,0.0
NoJammer,FROZEN_REJECTION_CONFIRMATION,30.0,3500,50,50,0,0,0,4.692322007553645,0.19055844337050717,0.05282010566769822,1.0,-8.685885305199628e-06,0.0,0.0,0.9784982893042691,0.0
NoJammer,FROZEN_REJECTION_CONFIRMATION,30.0,4000,50,50,0,0,0,4.731632463667927,0.16725249876109735,0.0463600274093917,1.0,-8.685885306163955e-06,0.0,0.0,0.9786848511874305,0.0
NoJammer,IDENTITY_BASELINE,0.0,1000,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
NoJammer,IDENTITY_BASELINE,0.0,1500,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
NoJammer,IDENTITY_BASELINE,0.0,2500,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
NoJammer,IDENTITY_BASELINE,0.0,3500,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
NoJammer,IDENTITY_BASELINE,0.0,4000,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
NoJammer,IDENTITY_BASELINE,10.0,1000,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
NoJammer,IDENTITY_BASELINE,10.0,1500,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
NoJammer,IDENTITY_BASELINE,10.0,2500,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
NoJammer,IDENTITY_BASELINE,10.0,3500,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
NoJammer,IDENTITY_BASELINE,10.0,4000,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
NoJammer,IDENTITY_BASELINE,20.0,1000,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
NoJammer,IDENTITY_BASELINE,20.0,1500,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
NoJammer,IDENTITY_BASELINE,20.0,2500,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
NoJammer,IDENTITY_BASELINE,20.0,3500,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
NoJammer,IDENTITY_BASELINE,20.0,4000,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
NoJammer,IDENTITY_BASELINE,30.0,1000,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
NoJammer,IDENTITY_BASELINE,30.0,1500,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
NoJammer,IDENTITY_BASELINE,30.0,2500,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
NoJammer,IDENTITY_BASELINE,30.0,3500,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
NoJammer,IDENTITY_BASELINE,30.0,4000,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
NoJammer,ORACLE_UPPER_BOUND,0.0,1000,50,50,0,0,0,4.70692429197227,0.1473682376564948,0.04084839142993993,1.0,-8.685846209437572e-05,0.0,0.0,1.0,0.0
NoJammer,ORACLE_UPPER_BOUND,0.0,1500,50,50,0,0,0,4.713792821206076,0.1473463541170517,0.04084232562227839,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
NoJammer,ORACLE_UPPER_BOUND,0.0,2500,50,50,0,0,0,4.699947883623959,0.14293496144088574,0.0396195499573673,1.0,-8.68584620963044e-05,0.0,0.0,1.0,0.0
NoJammer,ORACLE_UPPER_BOUND,0.0,3500,50,50,0,0,0,4.692322007553645,0.19055844337050717,0.05282010566769822,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
NoJammer,ORACLE_UPPER_BOUND,0.0,4000,50,50,0,0,0,4.731632463667927,0.1672524987610975,0.046360027409391734,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
NoJammer,ORACLE_UPPER_BOUND,10.0,1000,50,50,0,0,0,4.70692429197227,0.1473682376564948,0.04084839142993993,1.0,-8.685846209437572e-05,0.0,0.0,1.0,0.0
NoJammer,ORACLE_UPPER_BOUND,10.0,1500,50,50,0,0,0,4.713792821206076,0.1473463541170517,0.04084232562227839,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
NoJammer,ORACLE_UPPER_BOUND,10.0,2500,50,50,0,0,0,4.699947883623959,0.14293496144088574,0.0396195499573673,1.0,-8.68584620963044e-05,0.0,0.0,1.0,0.0
NoJammer,ORACLE_UPPER_BOUND,10.0,3500,50,50,0,0,0,4.692322007553645,0.19055844337050717,0.05282010566769822,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
