algorithm,jammer,jsr_db,role,oracle_audit,interface_pass,trials,delta_sinr_mean_db,delta_sinr_std_db,delta_sinr_ci95_lower_db,pd_identity,pd_after,target_only_change_mean_db,target_erased_count,position_spread_db,fallback_ratio_mean,runtime_ms_mean,memory_usage_bytes_mean
FROZEN_REJECTION_CONFIRMATION,AMNoiseGaiJam,20.0,FROZEN_CURRENT_FRFT_NO_STAGE4_CANDIDATE,PASS,True,250,-0.0020565313092253063,0.003943333727633406,-0.002545352022441864,0.644,0.644,-0.004811247201859151,0,0.004739227721448493,0.0,4.500301195977954,80000.0
FROZEN_REJECTION_CONFIRMATION,AMNoiseGaiJam,30.0,FROZEN_CURRENT_FRFT_NO_STAGE4_CANDIDATE,PASS,True,250,0.004383035949208498,0.004764752873109346,0.003792391063787712,0.6,0.6,-0.004811247201859151,0,0.006551483724119516,0.0,4.419356503945892,80000.0
FROZEN_REJECTION_CONFIRMATION,FMNoiseAimedJam,0.0,FROZEN_CURRENT_FRFT_NO_STAGE4_CANDIDATE,PASS,True,250,-0.0026664731516200533,0.0023707447950408597,-0.002960353721110126,1.0,1.0,-0.004811247201859151,0,0.005704361654594763,0.0,4.397326944032102,80000.0
FROZEN_REJECTION_CONFIRMATION,FMNoiseAimedJam,10.0,FROZEN_CURRENT_FRFT_NO_STAGE4_CANDIDATE,PASS,True,250,-0.002805641111052964,0.0028257108366038543,-0.0031559198553583363,0.888,0.888,-0.004811247201859151,0,0.006588737973038832,0.0,4.396945484011667,80000.0
FROZEN_REJECTION_CONFIRMATION,FMNoiseAimedJam,20.0,FROZEN_CURRENT_FRFT_NO_STAGE4_CANDIDATE,PASS,True,250,0.0033058981549996067,0.00441828339956049,0.0027582020704832676,0.628,0.628,-0.004811247201859151,0,0.007887883955405605,0.0,4.396169319967157,80000.0
FROZEN_REJECTION_CONFIRMATION,FMNoiseAimedJam,30.0,FROZEN_CURRENT_FRFT_NO_STAGE4_CANDIDATE,PASS,True,250,0.002874334984072409,0.007013685874201753,0.002004909475579681,0.6,0.6,-0.004811247201859151,0,0.011612057166459423,0.0,4.408045803938876,80000.0
FROZEN_REJECTION_CONFIRMATION,FMNoiseSaopin,0.0,FROZEN_CURRENT_FRFT_NO_STAGE4_CANDIDATE,PASS,True,250,-0.0031492798034032034,0.002219428159700582,-0.0034244029684437783,1.0,1.0,-0.004811247201859151,0,0.004337105937062021,0.0,4.406631147983717,80000.0
FROZEN_REJECTION_CONFIRMATION,FMNoiseSaopin,10.0,FROZEN_CURRENT_FRFT_NO_STAGE4_CANDIDATE,PASS,True,250,-0.0029442037283261015,0.004057962932357824,-0.0034472340249761327,0.94,0.94,-0.004811247201859151,0,0.007803033879423183,0.0,4.4014413719123695,80000.0
FROZEN_REJECTION_CONFIRMATION,FMNoiseSaopin,20.0,FROZEN_CURRENT_FRFT_NO_STAGE4_CANDIDATE,PASS,True,250,-0.0022394186184343996,0.007950511168040202,-0.003224974193496019,0.924,0.924,-0.004811247201859151,0,0.009707688386940241,0.0,4.411464639866608,80000.0
FROZEN_REJECTION_CONFIRMATION,FMNoiseSaopin,30.0,FROZEN_CURRENT_FRFT_NO_STAGE4_CANDIDATE,PASS,True,250,0.00437773348831894,0.010787178788467406,0.003040540951957643,0.86,0.86,-0.004811247201859151,0,0.007160671221690175,0.0,4.464127507933881,80000.0
