trial_id,jammer,jsr_db,seed,target_position,algorithm,selected_order,theoretical_target_order,order_deviation_d4
FMNoiseSaopin|jsr=20|seed=10306|center=1000|Oracle_FrFT_UpperBound,FMNoiseSaopin,20.0,10306,1000,Oracle_FrFT_UpperBound,0.9,1.0,0.09999999999999998
FMNoiseSaopin|jsr=20|seed=10306|center=1500|Identity,FMNoiseSaopin,20.0,10306,1500,Identity,0.0,1.0,1.0
FMNoiseSaopin|jsr=20|seed=10306|center=1500|Current_FrFT,FMNoiseSaopin,20.0,10306,1500,Current_FrFT,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10306|center=1500|FROZEN_REJECTION_CONFIRMATION,FMNoiseSaopin,20.0,10306,1500,FROZEN_REJECTION_CONFIRMATION,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10306|center=1500|Oracle_FrFT_UpperBound,FMNoiseSaopin,20.0,10306,1500,Oracle_FrFT_UpperBound,0.9,1.0,0.09999999999999998
FMNoiseSaopin|jsr=20|seed=10306|center=2500|Identity,FMNoiseSaopin,20.0,10306,2500,Identity,0.0,1.0,1.0
FMNoiseSaopin|jsr=20|seed=10306|center=2500|Current_FrFT,FMNoiseSaopin,20.0,10306,2500,Current_FrFT,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10306|center=2500|FROZEN_REJECTION_CONFIRMATION,FMNoiseSaopin,20.0,10306,2500,FROZEN_REJECTION_CONFIRMATION,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10306|center=2500|Oracle_FrFT_UpperBound,FMNoiseSaopin,20.0,10306,2500,Oracle_FrFT_UpperBound,0.9,1.0,0.09999999999999998
FMNoiseSaopin|jsr=20|seed=10306|center=3500|Identity,FMNoiseSaopin,20.0,10306,3500,Identity,0.0,1.0,1.0
FMNoiseSaopin|jsr=20|seed=10306|center=3500|Current_FrFT,FMNoiseSaopin,20.0,10306,3500,Current_FrFT,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10306|center=3500|FROZEN_REJECTION_CONFIRMATION,FMNoiseSaopin,20.0,10306,3500,FROZEN_REJECTION_CONFIRMATION,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10306|center=3500|Oracle_FrFT_UpperBound,FMNoiseSaopin,20.0,10306,3500,Oracle_FrFT_UpperBound,0.9,1.0,0.09999999999999998
FMNoiseSaopin|jsr=20|seed=10306|center=4000|Identity,FMNoiseSaopin,20.0,10306,4000,Identity,0.0,1.0,1.0
FMNoiseSaopin|jsr=20|seed=10306|center=4000|Current_FrFT,FMNoiseSaopin,20.0,10306,4000,Current_FrFT,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10306|center=4000|FROZEN_REJECTION_CONFIRMATION,FMNoiseSaopin,20.0,10306,4000,FROZEN_REJECTION_CONFIRMATION,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10306|center=4000|Oracle_FrFT_UpperBound,FMNoiseSaopin,20.0,10306,4000,Oracle_FrFT_UpperBound,0.9,1.0,0.09999999999999998
FMNoiseSaopin|jsr=20|seed=10307|center=1000|Identity,FMNoiseSaopin,20.0,10307,1000,Identity,0.0,1.0,1.0
FMNoiseSaopin|jsr=20|seed=10307|center=1000|Current_FrFT,FMNoiseSaopin,20.0,10307,1000,Current_FrFT,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10307|center=1000|FROZEN_REJECTION_CONFIRMATION,FMNoiseSaopin,20.0,10307,1000,FROZEN_REJECTION_CONFIRMATION,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10307|center=1000|Oracle_FrFT_UpperBound,FMNoiseSaopin,20.0,10307,1000,Oracle_FrFT_UpperBound,0.9,1.0,0.09999999999999998
FMNoiseSaopin|jsr=20|seed=10307|center=1500|Identity,FMNoiseSaopin,20.0,10307,1500,Identity,0.0,1.0,1.0
FMNoiseSaopin|jsr=20|seed=10307|center=1500|Current_FrFT,FMNoiseSaopin,20.0,10307,1500,Current_FrFT,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10307|center=1500|FROZEN_REJECTION_CONFIRMATION,FMNoiseSaopin,20.0,10307,1500,FROZEN_REJECTION_CONFIRMATION,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10307|center=1500|Oracle_FrFT_UpperBound,FMNoiseSaopin,20.0,10307,1500,Oracle_FrFT_UpperBound,0.9,1.0,0.09999999999999998
FMNoiseSaopin|jsr=20|seed=10307|center=2500|Identity,FMNoiseSaopin,20.0,10307,2500,Identity,0.0,1.0,1.0
FMNoiseSaopin|jsr=20|seed=10307|center=2500|Current_FrFT,FMNoiseSaopin,20.0,10307,2500,Current_FrFT,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10307|center=2500|FROZEN_REJECTION_CONFIRMATION,FMNoiseSaopin,20.0,10307,2500,FROZEN_REJECTION_CONFIRMATION,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10307|center=2500|Oracle_FrFT_UpperBound,FMNoiseSaopin,20.0,10307,2500,Oracle_FrFT_UpperBound,0.9,1.0,0.09999999999999998
FMNoiseSaopin|jsr=20|seed=10307|center=3500|Identity,FMNoiseSaopin,20.0,10307,3500,Identity,0.0,1.0,1.0
FMNoiseSaopin|jsr=20|seed=10307|center=3500|Current_FrFT,FMNoiseSaopin,20.0,10307,3500,Current_FrFT,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10307|center=3500|FROZEN_REJECTION_CONFIRMATION,FMNoiseSaopin,20.0,10307,3500,FROZEN_REJECTION_CONFIRMATION,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10307|center=3500|Oracle_FrFT_UpperBound,FMNoiseSaopin,20.0,10307,3500,Oracle_FrFT_UpperBound,0.9,1.0,0.09999999999999998
FMNoiseSaopin|jsr=20|seed=10307|center=4000|Identity,FMNoiseSaopin,20.0,10307,4000,Identity,0.0,1.0,1.0
FMNoiseSaopin|jsr=20|seed=10307|center=4000|Current_FrFT,FMNoiseSaopin,20.0,10307,4000,Current_FrFT,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10307|center=4000|FROZEN_REJECTION_CONFIRMATION,FMNoiseSaopin,20.0,10307,4000,FROZEN_REJECTION_CONFIRMATION,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10307|center=4000|Oracle_FrFT_UpperBound,FMNoiseSaopin,20.0,10307,4000,Oracle_FrFT_UpperBound,0.9,1.0,0.09999999999999998
FMNoiseSaopin|jsr=20|seed=10308|center=1000|Identity,FMNoiseSaopin,20.0,10308,1000,Identity,0.0,1.0,1.0
FMNoiseSaopin|jsr=20|seed=10308|center=1000|Current_FrFT,FMNoiseSaopin,20.0,10308,1000,Current_FrFT,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10308|center=1000|FROZEN_REJECTION_CONFIRMATION,FMNoiseSaopin,20.0,10308,1000,FROZEN_REJECTION_CONFIRMATION,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10308|center=1000|Oracle_FrFT_UpperBound,FMNoiseSaopin,20.0,10308,1000,Oracle_FrFT_UpperBound,0.9,1.0,0.09999999999999998
FMNoiseSaopin|jsr=20|seed=10308|center=1500|Identity,FMNoiseSaopin,20.0,10308,1500,Identity,0.0,1.0,1.0
FMNoiseSaopin|jsr=20|seed=10308|center=1500|Current_FrFT,FMNoiseSaopin,20.0,10308,1500,Current_FrFT,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10308|center=1500|FROZEN_REJECTION_CONFIRMATION,FMNoiseSaopin,20.0,10308,1500,FROZEN_REJECTION_CONFIRMATION,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10308|center=1500|Oracle_FrFT_UpperBound,FMNoiseSaopin,20.0,10308,1500,Oracle_FrFT_UpperBound,0.9,1.0,0.09999999999999998
FMNoiseSaopin|jsr=20|seed=10308|center=2500|Identity,FMNoiseSaopin,20.0,10308,2500,Identity,0.0,1.0,1.0
FMNoiseSaopin|jsr=20|seed=10308|center=2500|Current_FrFT,FMNoiseSaopin,20.0,10308,2500,Current_FrFT,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10308|center=2500|FROZEN_REJECTION_CONFIRMATION,FMNoiseSaopin,20.0,10308,2500,FROZEN_REJECTION_CONFIRMATION,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10308|center=2500|Oracle_FrFT_UpperBound,FMNoiseSaopin,20.0,10308,2500,Oracle_FrFT_UpperBound,0.9,1.0,0.09999999999999998
FMNoiseSaopin|jsr=20|seed=10308|center=3500|Identity,FMNoiseSaopin,20.0,10308,3500,Identity,0.0,1.0,1.0
FMNoiseSaopin|jsr=20|seed=10308|center=3500|Current_FrFT,FMNoiseSaopin,20.0,10308,3500,Current_FrFT,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10308|center=3500|FROZEN_REJECTION_CONFIRMATION,FMNoiseSaopin,20.0,10308,3500,FROZEN_REJECTION_CONFIRMATION,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10308|center=3500|Oracle_FrFT_UpperBound,FMNoiseSaopin,20.0,10308,3500,Oracle_FrFT_UpperBound,0.9,1.0,0.09999999999999998
FMNoiseSaopin|jsr=20|seed=10308|center=4000|Identity,FMNoiseSaopin,20.0,10308,4000,Identity,0.0,1.0,1.0
FMNoiseSaopin|jsr=20|seed=10308|center=4000|Current_FrFT,FMNoiseSaopin,20.0,10308,4000,Current_FrFT,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10308|center=4000|FROZEN_REJECTION_CONFIRMATION,FMNoiseSaopin,20.0,10308,4000,FROZEN_REJECTION_CONFIRMATION,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10308|center=4000|Oracle_FrFT_UpperBound,FMNoiseSaopin,20.0,10308,4000,Oracle_FrFT_UpperBound,0.9,1.0,0.09999999999999998
FMNoiseSaopin|jsr=20|seed=10309|center=1000|Identity,FMNoiseSaopin,20.0,10309,1000,Identity,0.0,1.0,1.0
FMNoiseSaopin|jsr=20|seed=10309|center=1000|Current_FrFT,FMNoiseSaopin,20.0,10309,1000,Current_FrFT,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10309|center=1000|FROZEN_REJECTION_CONFIRMATION,FMNoiseSaopin,20.0,10309,1000,FROZEN_REJECTION_CONFIRMATION,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10309|center=1000|Oracle_FrFT_UpperBound,FMNoiseSaopin,20.0,10309,1000,Oracle_FrFT_UpperBound,0.9,1.0,0.09999999999999998
FMNoiseSaopin|jsr=20|seed=10309|center=1500|Identity,FMNoiseSaopin,20.0,10309,1500,Identity,0.0,1.0,1.0
FMNoiseSaopin|jsr=20|seed=10309|center=1500|Current_FrFT,FMNoiseSaopin,20.0,10309,1500,Current_FrFT,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10309|center=1500|FROZEN_REJECTION_CONFIRMATION,FMNoiseSaopin,20.0,10309,1500,FROZEN_REJECTION_CONFIRMATION,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10309|center=1500|Oracle_FrFT_UpperBound,FMNoiseSaopin,20.0,10309,1500,Oracle_FrFT_UpperBound,0.9,1.0,0.09999999999999998
FMNoiseSaopin|jsr=20|seed=10309|center=2500|Identity,FMNoiseSaopin,20.0,10309,2500,Identity,0.0,1.0,1.0
FMNoiseSaopin|jsr=20|seed=10309|center=2500|Current_FrFT,FMNoiseSaopin,20.0,10309,2500,Current_FrFT,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10309|center=2500|FROZEN_REJECTION_CONFIRMATION,FMNoiseSaopin,20.0,10309,2500,FROZEN_REJECTION_CONFIRMATION,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10309|center=2500|Oracle_FrFT_UpperBound,FMNoiseSaopin,20.0,10309,2500,Oracle_FrFT_UpperBound,0.9,1.0,0.09999999999999998
FMNoiseSaopin|jsr=20|seed=10309|center=3500|Identity,FMNoiseSaopin,20.0,10309,3500,Identity,0.0,1.0,1.0
FMNoiseSaopin|jsr=20|seed=10309|center=3500|Current_FrFT,FMNoiseSaopin,20.0,10309,3500,Current_FrFT,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10309|center=3500|FROZEN_REJECTION_CONFIRMATION,FMNoiseSaopin,20.0,10309,3500,FROZEN_REJECTION_CONFIRMATION,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10309|center=3500|Oracle_FrFT_UpperBound,FMNoiseSaopin,20.0,10309,3500,Oracle_FrFT_UpperBound,0.9,1.0,0.09999999999999998
FMNoiseSaopin|jsr=20|seed=10309|center=4000|Identity,FMNoiseSaopin,20.0,10309,4000,Identity,0.0,1.0,1.0
FMNoiseSaopin|jsr=20|seed=10309|center=4000|Current_FrFT,FMNoiseSaopin,20.0,10309,4000,Current_FrFT,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10309|center=4000|FROZEN_REJECTION_CONFIRMATION,FMNoiseSaopin,20.0,10309,4000,FROZEN_REJECTION_CONFIRMATION,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10309|center=4000|Oracle_FrFT_UpperBound,FMNoiseSaopin,20.0,10309,4000,Oracle_FrFT_UpperBound,0.9,1.0,0.09999999999999998
FMNoiseSaopin|jsr=20|seed=10310|center=1000|Identity,FMNoiseSaopin,20.0,10310,1000,Identity,0.0,1.0,1.0
FMNoiseSaopin|jsr=20|seed=10310|center=1000|Current_FrFT,FMNoiseSaopin,20.0,10310,1000,Current_FrFT,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10310|center=1000|FROZEN_REJECTION_CONFIRMATION,FMNoiseSaopin,20.0,10310,1000,FROZEN_REJECTION_CONFIRMATION,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10310|center=1000|Oracle_FrFT_UpperBound,FMNoiseSaopin,20.0,10310,1000,Oracle_FrFT_UpperBound,0.9,1.0,0.09999999999999998
FMNoiseSaopin|jsr=20|seed=10310|center=1500|Identity,FMNoiseSaopin,20.0,10310,1500,Identity,0.0,1.0,1.0
FMNoiseSaopin|jsr=20|seed=10310|center=1500|Current_FrFT,FMNoiseSaopin,20.0,10310,1500,Current_FrFT,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10310|center=1500|FROZEN_REJECTION_CONFIRMATION,FMNoiseSaopin,20.0,10310,1500,FROZEN_REJECTION_CONFIRMATION,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10310|center=1500|Oracle_FrFT_UpperBound,FMNoiseSaopin,20.0,10310,1500,Oracle_FrFT_UpperBound,0.9,1.0,0.09999999999999998
FMNoiseSaopin|jsr=20|seed=10310|center=2500|Identity,FMNoiseSaopin,20.0,10310,2500,Identity,0.0,1.0,1.0
FMNoiseSaopin|jsr=20|seed=10310|center=2500|Current_FrFT,FMNoiseSaopin,20.0,10310,2500,Current_FrFT,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10310|center=2500|FROZEN_REJECTION_CONFIRMATION,FMNoiseSaopin,20.0,10310,2500,FROZEN_REJECTION_CONFIRMATION,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10310|center=2500|Oracle_FrFT_UpperBound,FMNoiseSaopin,20.0,10310,2500,Oracle_FrFT_UpperBound,0.9,1.0,0.09999999999999998
FMNoiseSaopin|jsr=20|seed=10310|center=3500|Identity,FMNoiseSaopin,20.0,10310,3500,Identity,0.0,1.0,1.0
FMNoiseSaopin|jsr=20|seed=10310|center=3500|Current_FrFT,FMNoiseSaopin,20.0,10310,3500,Current_FrFT,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10310|center=3500|FROZEN_REJECTION_CONFIRMATION,FMNoiseSaopin,20.0,10310,3500,FROZEN_REJECTION_CONFIRMATION,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10310|center=3500|Oracle_FrFT_UpperBound,FMNoiseSaopin,20.0,10310,3500,Oracle_FrFT_UpperBound,0.9,1.0,0.09999999999999998
FMNoiseSaopin|jsr=20|seed=10310|center=4000|Identity,FMNoiseSaopin,20.0,10310,4000,Identity,0.0,1.0,1.0
FMNoiseSaopin|jsr=20|seed=10310|center=4000|Current_FrFT,FMNoiseSaopin,20.0,10310,4000,Current_FrFT,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10310|center=4000|FROZEN_REJECTION_CONFIRMATION,FMNoiseSaopin,20.0,10310,4000,FROZEN_REJECTION_CONFIRMATION,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10310|center=4000|Oracle_FrFT_UpperBound,FMNoiseSaopin,20.0,10310,4000,Oracle_FrFT_UpperBound,0.9,1.0,0.09999999999999998
FMNoiseSaopin|jsr=20|seed=10311|center=1000|Identity,FMNoiseSaopin,20.0,10311,1000,Identity,0.0,1.0,1.0
FMNoiseSaopin|jsr=20|seed=10311|center=1000|Current_FrFT,FMNoiseSaopin,20.0,10311,1000,Current_FrFT,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10311|center=1000|FROZEN_REJECTION_CONFIRMATION,FMNoiseSaopin,20.0,10311,1000,FROZEN_REJECTION_CONFIRMATION,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10311|center=1000|Oracle_FrFT_UpperBound,FMNoiseSaopin,20.0,10311,1000,Oracle_FrFT_UpperBound,0.9,1.0,0.09999999999999998
FMNoiseSaopin|jsr=20|seed=10311|center=1500|Identity,FMNoiseSaopin,20.0,10311,1500,Identity,0.0,1.0,1.0
FMNoiseSaopin|jsr=20|seed=10311|center=1500|Current_FrFT,FMNoiseSaopin,20.0,10311,1500,Current_FrFT,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10311|center=1500|FROZEN_REJECTION_CONFIRMATION,FMNoiseSaopin,20.0,10311,1500,FROZEN_REJECTION_CONFIRMATION,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10311|center=1500|Oracle_FrFT_UpperBound,FMNoiseSaopin,20.0,10311,1500,Oracle_FrFT_UpperBound,0.9,1.0,0.09999999999999998
FMNoiseSaopin|jsr=20|seed=10311|center=2500|Identity,FMNoiseSaopin,20.0,10311,2500,Identity,0.0,1.0,1.0
FMNoiseSaopin|jsr=20|seed=10311|center=2500|Current_FrFT,FMNoiseSaopin,20.0,10311,2500,Current_FrFT,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10311|center=2500|FROZEN_REJECTION_CONFIRMATION,FMNoiseSaopin,20.0,10311,2500,FROZEN_REJECTION_CONFIRMATION,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10311|center=2500|Oracle_FrFT_UpperBound,FMNoiseSaopin,20.0,10311,2500,Oracle_FrFT_UpperBound,0.9,1.0,0.09999999999999998
FMNoiseSaopin|jsr=20|seed=10311|center=3500|Identity,FMNoiseSaopin,20.0,10311,3500,Identity,0.0,1.0,1.0
FMNoiseSaopin|jsr=20|seed=10311|center=3500|Current_FrFT,FMNoiseSaopin,20.0,10311,3500,Current_FrFT,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10311|center=3500|FROZEN_REJECTION_CONFIRMATION,FMNoiseSaopin,20.0,10311,3500,FROZEN_REJECTION_CONFIRMATION,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10311|center=3500|Oracle_FrFT_UpperBound,FMNoiseSaopin,20.0,10311,3500,Oracle_FrFT_UpperBound,0.9,1.0,0.09999999999999998
FMNoiseSaopin|jsr=20|seed=10311|center=4000|Identity,FMNoiseSaopin,20.0,10311,4000,Identity,0.0,1.0,1.0
FMNoiseSaopin|jsr=20|seed=10311|center=4000|Current_FrFT,FMNoiseSaopin,20.0,10311,4000,Current_FrFT,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10311|center=4000|FROZEN_REJECTION_CONFIRMATION,FMNoiseSaopin,20.0,10311,4000,FROZEN_REJECTION_CONFIRMATION,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10311|center=4000|Oracle_FrFT_UpperBound,FMNoiseSaopin,20.0,10311,4000,Oracle_FrFT_UpperBound,0.9,1.0,0.09999999999999998
FMNoiseSaopin|jsr=20|seed=10312|center=1000|Identity,FMNoiseSaopin,20.0,10312,1000,Identity,0.0,1.0,1.0
FMNoiseSaopin|jsr=20|seed=10312|center=1000|Current_FrFT,FMNoiseSaopin,20.0,10312,1000,Current_FrFT,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10312|center=1000|FROZEN_REJECTION_CONFIRMATION,FMNoiseSaopin,20.0,10312,1000,FROZEN_REJECTION_CONFIRMATION,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10312|center=1000|Oracle_FrFT_UpperBound,FMNoiseSaopin,20.0,10312,1000,Oracle_FrFT_UpperBound,0.9,1.0,0.09999999999999998
FMNoiseSaopin|jsr=20|seed=10312|center=1500|Identity,FMNoiseSaopin,20.0,10312,1500,Identity,0.0,1.0,1.0
FMNoiseSaopin|jsr=20|seed=10312|center=1500|Current_FrFT,FMNoiseSaopin,20.0,10312,1500,Current_FrFT,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10312|center=1500|FROZEN_REJECTION_CONFIRMATION,FMNoiseSaopin,20.0,10312,1500,FROZEN_REJECTION_CONFIRMATION,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10312|center=1500|Oracle_FrFT_UpperBound,FMNoiseSaopin,20.0,10312,1500,Oracle_FrFT_UpperBound,0.9,1.0,0.09999999999999998
FMNoiseSaopin|jsr=20|seed=10312|center=2500|Identity,FMNoiseSaopin,20.0,10312,2500,Identity,0.0,1.0,1.0
FMNoiseSaopin|jsr=20|seed=10312|center=2500|Current_FrFT,FMNoiseSaopin,20.0,10312,2500,Current_FrFT,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10312|center=2500|FROZEN_REJECTION_CONFIRMATION,FMNoiseSaopin,20.0,10312,2500,FROZEN_REJECTION_CONFIRMATION,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10312|center=2500|Oracle_FrFT_UpperBound,FMNoiseSaopin,20.0,10312,2500,Oracle_FrFT_UpperBound,0.9,1.0,0.09999999999999998
FMNoiseSaopin|jsr=20|seed=10312|center=3500|Identity,FMNoiseSaopin,20.0,10312,3500,Identity,0.0,1.0,1.0
FMNoiseSaopin|jsr=20|seed=10312|center=3500|Current_FrFT,FMNoiseSaopin,20.0,10312,3500,Current_FrFT,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10312|center=3500|FROZEN_REJECTION_CONFIRMATION,FMNoiseSaopin,20.0,10312,3500,FROZEN_REJECTION_CONFIRMATION,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10312|center=3500|Oracle_FrFT_UpperBound,FMNoiseSaopin,20.0,10312,3500,Oracle_FrFT_UpperBound,0.9,1.0,0.09999999999999998
FMNoiseSaopin|jsr=20|seed=10312|center=4000|Identity,FMNoiseSaopin,20.0,10312,4000,Identity,0.0,1.0,1.0
FMNoiseSaopin|jsr=20|seed=10312|center=4000|Current_FrFT,FMNoiseSaopin,20.0,10312,4000,Current_FrFT,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10312|center=4000|FROZEN_REJECTION_CONFIRMATION,FMNoiseSaopin,20.0,10312,4000,FROZEN_REJECTION_CONFIRMATION,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10312|center=4000|Oracle_FrFT_UpperBound,FMNoiseSaopin,20.0,10312,4000,Oracle_FrFT_UpperBound,0.9,1.0,0.09999999999999998
FMNoiseSaopin|jsr=20|seed=10313|center=1000|Identity,FMNoiseSaopin,20.0,10313,1000,Identity,0.0,1.0,1.0
FMNoiseSaopin|jsr=20|seed=10313|center=1000|Current_FrFT,FMNoiseSaopin,20.0,10313,1000,Current_FrFT,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10313|center=1000|FROZEN_REJECTION_CONFIRMATION,FMNoiseSaopin,20.0,10313,1000,FROZEN_REJECTION_CONFIRMATION,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10313|center=1000|Oracle_FrFT_UpperBound,FMNoiseSaopin,20.0,10313,1000,Oracle_FrFT_UpperBound,0.9,1.0,0.09999999999999998
FMNoiseSaopin|jsr=20|seed=10313|center=1500|Identity,FMNoiseSaopin,20.0,10313,1500,Identity,0.0,1.0,1.0
FMNoiseSaopin|jsr=20|seed=10313|center=1500|Current_FrFT,FMNoiseSaopin,20.0,10313,1500,Current_FrFT,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10313|center=1500|FROZEN_REJECTION_CONFIRMATION,FMNoiseSaopin,20.0,10313,1500,FROZEN_REJECTION_CONFIRMATION,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10313|center=1500|Oracle_FrFT_UpperBound,FMNoiseSaopin,20.0,10313,1500,Oracle_FrFT_UpperBound,0.9,1.0,0.09999999999999998
FMNoiseSaopin|jsr=20|seed=10313|center=2500|Identity,FMNoiseSaopin,20.0,10313,2500,Identity,0.0,1.0,1.0
FMNoiseSaopin|jsr=20|seed=10313|center=2500|Current_FrFT,FMNoiseSaopin,20.0,10313,2500,Current_FrFT,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10313|center=2500|FROZEN_REJECTION_CONFIRMATION,FMNoiseSaopin,20.0,10313,2500,FROZEN_REJECTION_CONFIRMATION,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10313|center=2500|Oracle_FrFT_UpperBound,FMNoiseSaopin,20.0,10313,2500,Oracle_FrFT_UpperBound,0.9,1.0,0.09999999999999998
FMNoiseSaopin|jsr=20|seed=10313|center=3500|Identity,FMNoiseSaopin,20.0,10313,3500,Identity,0.0,1.0,1.0
FMNoiseSaopin|jsr=20|seed=10313|center=3500|Current_FrFT,FMNoiseSaopin,20.0,10313,3500,Current_FrFT,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10313|center=3500|FROZEN_REJECTION_CONFIRMATION,FMNoiseSaopin,20.0,10313,3500,FROZEN_REJECTION_CONFIRMATION,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10313|center=3500|Oracle_FrFT_UpperBound,FMNoiseSaopin,20.0,10313,3500,Oracle_FrFT_UpperBound,0.9,1.0,0.09999999999999998
FMNoiseSaopin|jsr=20|seed=10313|center=4000|Identity,FMNoiseSaopin,20.0,10313,4000,Identity,0.0,1.0,1.0
FMNoiseSaopin|jsr=20|seed=10313|center=4000|Current_FrFT,FMNoiseSaopin,20.0,10313,4000,Current_FrFT,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10313|center=4000|FROZEN_REJECTION_CONFIRMATION,FMNoiseSaopin,20.0,10313,4000,FROZEN_REJECTION_CONFIRMATION,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10313|center=4000|Oracle_FrFT_UpperBound,FMNoiseSaopin,20.0,10313,4000,Oracle_FrFT_UpperBound,0.9,1.0,0.09999999999999998
FMNoiseSaopin|jsr=20|seed=10314|center=1000|Identity,FMNoiseSaopin,20.0,10314,1000,Identity,0.0,1.0,1.0
FMNoiseSaopin|jsr=20|seed=10314|center=1000|Current_FrFT,FMNoiseSaopin,20.0,10314,1000,Current_FrFT,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10314|center=1000|FROZEN_REJECTION_CONFIRMATION,FMNoiseSaopin,20.0,10314,1000,FROZEN_REJECTION_CONFIRMATION,nan,1.0,nan
FMNoiseSaopin|jsr=20|seed=10314|center=1000|Oracle_FrFT_UpperBound,FMNoiseSaopin,20.0,10314,1000,Oracle_FrFT_UpperBound,0.9,1.0,0.09999999999999998
FMNoiseSaopin|jsr=20|seed=10314|center=1500|Identity,FMNoiseSaopin,20.0,10314,1500,Identity,0.0,1.0,1.0
