jammer,jsr_db,selection_metric,target_position,metric_scope,n,mean,std,ci95_low,ci95_high,min,q25,median,q75,max
FMNoiseSaopin,0.0,topk,4000,FORMAL_TARGET_JAMMERS,30,1.9200000000000004,4.516810283266961e-16,1.9200000000000002,1.9200000000000006,1.92,1.92,1.92,1.92,1.92
FMNoiseSaopin,10.0,entropy,1000,FORMAL_TARGET_JAMMERS,30,0.8966666666666666,0.8215726438942588,0.6026706718025042,1.190662661530829,0.0,0.11499999999999999,0.48,1.895,2.0
FMNoiseSaopin,10.0,entropy,1500,FORMAL_TARGET_JAMMERS,30,1.5899999999999999,0.8086898727848812,1.3006140455711617,1.879385954428838,0.0,1.98,1.98,2.0,2.0
FMNoiseSaopin,10.0,entropy,2500,FORMAL_TARGET_JAMMERS,30,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
FMNoiseSaopin,10.0,entropy,3500,FORMAL_TARGET_JAMMERS,30,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
FMNoiseSaopin,10.0,entropy,4000,FORMAL_TARGET_JAMMERS,30,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
FMNoiseSaopin,10.0,peak,1000,FORMAL_TARGET_JAMMERS,30,1.1820000000000006,0.5568718047239883,0.9827259839305196,1.3812740160694816,0.32000000000000006,0.38,1.52,1.54,1.74
FMNoiseSaopin,10.0,peak,1500,FORMAL_TARGET_JAMMERS,30,1.161333333333333,0.8305865535803634,0.8641117523137934,1.4585549143528729,0.05999999999999994,0.155,1.81,1.8599999999999999,1.9
FMNoiseSaopin,10.0,peak,2500,FORMAL_TARGET_JAMMERS,30,1.8999999999999995,4.516810283266961e-16,1.8999999999999992,1.8999999999999997,1.9,1.9,1.9,1.9,1.9
FMNoiseSaopin,10.0,peak,3500,FORMAL_TARGET_JAMMERS,30,1.8999999999999995,4.516810283266961e-16,1.8999999999999992,1.8999999999999997,1.9,1.9,1.9,1.9,1.9
FMNoiseSaopin,10.0,peak,4000,FORMAL_TARGET_JAMMERS,30,1.8999999999999995,4.516810283266961e-16,1.8999999999999992,1.8999999999999997,1.9,1.9,1.9,1.9,1.9
FMNoiseSaopin,10.0,topk,1000,FORMAL_TARGET_JAMMERS,30,1.0699999999999998,0.5710909100889341,0.8656377424233155,1.2743622575766842,0.36,0.38,1.51,1.54,1.6
FMNoiseSaopin,10.0,topk,1500,FORMAL_TARGET_JAMMERS,30,1.6833333333333336,0.5014209693518483,1.5039021438628593,1.8627645228038079,0.07999999999999996,1.85,1.9,1.92,1.92
FMNoiseSaopin,10.0,topk,2500,FORMAL_TARGET_JAMMERS,30,1.9200000000000004,4.516810283266961e-16,1.9200000000000002,1.9200000000000006,1.92,1.92,1.92,1.92,1.92
FMNoiseSaopin,10.0,topk,3500,FORMAL_TARGET_JAMMERS,30,1.9200000000000004,4.516810283266961e-16,1.9200000000000002,1.9200000000000006,1.92,1.92,1.92,1.92,1.92
FMNoiseSaopin,10.0,topk,4000,FORMAL_TARGET_JAMMERS,30,1.9200000000000004,4.516810283266961e-16,1.9200000000000002,1.9200000000000006,1.92,1.92,1.92,1.92,1.92
FMNoiseSaopin,20.0,entropy,1000,FORMAL_TARGET_JAMMERS,30,1.03,0.8277055948367981,0.7338093568266407,1.3261906431733594,0.0,0.46499999999999997,0.48,2.0,2.0
FMNoiseSaopin,20.0,entropy,1500,FORMAL_TARGET_JAMMERS,30,1.7233333333333332,0.6876262684463641,1.4772694333373646,1.9693972333293017,0.0,1.98,1.98,2.0,2.0
FMNoiseSaopin,20.0,entropy,2500,FORMAL_TARGET_JAMMERS,30,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
FMNoiseSaopin,20.0,entropy,3500,FORMAL_TARGET_JAMMERS,30,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
FMNoiseSaopin,20.0,entropy,4000,FORMAL_TARGET_JAMMERS,30,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
FMNoiseSaopin,20.0,peak,1000,FORMAL_TARGET_JAMMERS,30,1.1820000000000006,0.5568718047239883,0.9827259839305196,1.3812740160694816,0.32000000000000006,0.38,1.52,1.54,1.74
FMNoiseSaopin,20.0,peak,1500,FORMAL_TARGET_JAMMERS,30,1.3413333333333335,0.77218781587675,1.065009472214257,1.61765719445241,0.05999999999999994,0.36,1.8599999999999999,1.88,1.9
FMNoiseSaopin,20.0,peak,2500,FORMAL_TARGET_JAMMERS,30,1.8999999999999995,4.516810283266961e-16,1.8999999999999992,1.8999999999999997,1.9,1.9,1.9,1.9,1.9
FMNoiseSaopin,20.0,peak,3500,FORMAL_TARGET_JAMMERS,30,1.8999999999999995,4.516810283266961e-16,1.8999999999999992,1.8999999999999997,1.9,1.9,1.9,1.9,1.9
FMNoiseSaopin,20.0,peak,4000,FORMAL_TARGET_JAMMERS,30,1.8999999999999995,4.516810283266961e-16,1.8999999999999992,1.8999999999999997,1.9,1.9,1.9,1.9,1.9
FMNoiseSaopin,20.0,topk,1000,FORMAL_TARGET_JAMMERS,30,1.0699999999999998,0.5710909100889341,0.8656377424233155,1.2743622575766842,0.36,0.38,1.51,1.54,1.6
FMNoiseSaopin,20.0,topk,1500,FORMAL_TARGET_JAMMERS,30,1.6220000000000003,0.5781385110257181,1.4151157908171934,1.8288842091828073,0.07999999999999996,1.585,1.9,1.915,1.92
FMNoiseSaopin,20.0,topk,2500,FORMAL_TARGET_JAMMERS,30,1.9200000000000004,4.516810283266961e-16,1.9200000000000002,1.9200000000000006,1.92,1.92,1.92,1.92,1.92
FMNoiseSaopin,20.0,topk,3500,FORMAL_TARGET_JAMMERS,30,1.9200000000000004,4.516810283266961e-16,1.9200000000000002,1.9200000000000006,1.92,1.92,1.92,1.92,1.92
FMNoiseSaopin,20.0,topk,4000,FORMAL_TARGET_JAMMERS,30,1.9200000000000004,4.516810283266961e-16,1.9200000000000002,1.9200000000000006,1.92,1.92,1.92,1.92,1.92
FMNoiseSaopin,30.0,entropy,1000,FORMAL_TARGET_JAMMERS,30,1.23,0.794546064288196,0.9456753424401048,1.5143246575598952,0.0,0.48,1.53,2.0,2.0
FMNoiseSaopin,30.0,entropy,1500,FORMAL_TARGET_JAMMERS,30,1.7233333333333332,0.6876262684463641,1.4772694333373646,1.9693972333293017,0.0,1.98,1.98,2.0,2.0
FMNoiseSaopin,30.0,entropy,2500,FORMAL_TARGET_JAMMERS,30,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
FMNoiseSaopin,30.0,entropy,3500,FORMAL_TARGET_JAMMERS,30,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
FMNoiseSaopin,30.0,entropy,4000,FORMAL_TARGET_JAMMERS,30,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
FMNoiseSaopin,30.0,peak,1000,FORMAL_TARGET_JAMMERS,30,1.1820000000000006,0.5568718047239883,0.9827259839305196,1.3812740160694816,0.32000000000000006,0.38,1.52,1.54,1.74
FMNoiseSaopin,30.0,peak,1500,FORMAL_TARGET_JAMMERS,30,1.161333333333333,0.8305865535803634,0.8641117523137934,1.4585549143528729,0.05999999999999994,0.155,1.81,1.8599999999999999,1.9
FMNoiseSaopin,30.0,peak,2500,FORMAL_TARGET_JAMMERS,30,1.8999999999999995,4.516810283266961e-16,1.8999999999999992,1.8999999999999997,1.9,1.9,1.9,1.9,1.9
FMNoiseSaopin,30.0,peak,3500,FORMAL_TARGET_JAMMERS,30,1.8999999999999995,4.516810283266961e-16,1.8999999999999992,1.8999999999999997,1.9,1.9,1.9,1.9,1.9
FMNoiseSaopin,30.0,peak,4000,FORMAL_TARGET_JAMMERS,30,1.8999999999999995,4.516810283266961e-16,1.8999999999999992,1.8999999999999997,1.9,1.9,1.9,1.9,1.9
FMNoiseSaopin,30.0,topk,1000,FORMAL_TARGET_JAMMERS,30,1.0699999999999998,0.5710909100889341,0.8656377424233155,1.2743622575766842,0.36,0.38,1.51,1.54,1.6
FMNoiseSaopin,30.0,topk,1500,FORMAL_TARGET_JAMMERS,30,1.4380000000000002,0.7321268026594941,1.1760117883497845,1.6999882116502159,0.07999999999999996,1.4449999999999998,1.9,1.9,1.92
FMNoiseSaopin,30.0,topk,2500,FORMAL_TARGET_JAMMERS,30,1.9200000000000004,4.516810283266961e-16,1.9200000000000002,1.9200000000000006,1.92,1.92,1.92,1.92,1.92
FMNoiseSaopin,30.0,topk,3500,FORMAL_TARGET_JAMMERS,30,1.9200000000000004,4.516810283266961e-16,1.9200000000000002,1.9200000000000006,1.92,1.92,1.92,1.92,1.92
FMNoiseSaopin,30.0,topk,4000,FORMAL_TARGET_JAMMERS,30,1.9200000000000004,4.516810283266961e-16,1.9200000000000002,1.9200000000000006,1.92,1.92,1.92,1.92,1.92
FMZuse,0.0,entropy,1000,SUPPLEMENTARY_DIAGNOSTIC,30,0.9993333333333335,0.7603353766973304,0.7272508131036073,1.2714158535630598,0.07999999999999996,0.28500000000000003,0.97,1.695,1.98
FMZuse,0.0,entropy,1500,SUPPLEMENTARY_DIAGNOSTIC,30,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FMZuse,0.0,entropy,2500,SUPPLEMENTARY_DIAGNOSTIC,30,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
FMZuse,0.0,entropy,3500,SUPPLEMENTARY_DIAGNOSTIC,30,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
FMZuse,0.0,entropy,4000,SUPPLEMENTARY_DIAGNOSTIC,30,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
FMZuse,0.0,peak,1000,SUPPLEMENTARY_DIAGNOSTIC,30,0.9359999999999999,0.7208309381396655,0.6780539615550856,1.1939460384449143,0.039999999999999925,0.26,0.94,1.6400000000000001,1.88
FMZuse,0.0,peak,1500,SUPPLEMENTARY_DIAGNOSTIC,30,0.9186666666666667,0.325467656461128,0.8021995615743602,1.0351337717589733,0.16000000000000003,0.72,0.87,1.0750000000000002,1.76
FMZuse,0.0,peak,2500,SUPPLEMENTARY_DIAGNOSTIC,30,1.8999999999999995,4.516810283266961e-16,1.8999999999999992,1.8999999999999997,1.9,1.9,1.9,1.9,1.9
FMZuse,0.0,peak,3500,SUPPLEMENTARY_DIAGNOSTIC,30,1.8999999999999995,4.516810283266961e-16,1.8999999999999992,1.8999999999999997,1.9,1.9,1.9,1.9,1.9
FMZuse,0.0,peak,4000,SUPPLEMENTARY_DIAGNOSTIC,30,1.8999999999999995,4.516810283266961e-16,1.8999999999999992,1.8999999999999997,1.9,1.9,1.9,1.9,1.9
FMZuse,0.0,topk,1000,SUPPLEMENTARY_DIAGNOSTIC,30,0.9946666666666667,0.7223703001748568,0.7361697745920026,1.2531635587413308,0.05999999999999994,0.265,1.47,1.6350000000000002,1.8599999999999999
FMZuse,0.0,topk,1500,SUPPLEMENTARY_DIAGNOSTIC,30,0.8560000000000001,0.12433547500543674,0.8115071216857164,0.9004928783142838,0.56,0.78,0.8600000000000001,0.9400000000000001,1.06
FMZuse,0.0,topk,2500,SUPPLEMENTARY_DIAGNOSTIC,30,1.9200000000000004,4.516810283266961e-16,1.9200000000000002,1.9200000000000006,1.92,1.92,1.92,1.92,1.92
FMZuse,0.0,topk,3500,SUPPLEMENTARY_DIAGNOSTIC,30,1.9200000000000004,4.516810283266961e-16,1.9200000000000002,1.9200000000000006,1.92,1.92,1.92,1.92,1.92
FMZuse,0.0,topk,4000,SUPPLEMENTARY_DIAGNOSTIC,30,1.9200000000000004,4.516810283266961e-16,1.9200000000000002,1.9200000000000006,1.92,1.92,1.92,1.92,1.92
FMZuse,10.0,entropy,1000,SUPPLEMENTARY_DIAGNOSTIC,30,0.9993333333333335,0.7603353766973304,0.7272508131036073,1.2714158535630598,0.07999999999999996,0.28500000000000003,0.97,1.695,1.98
FMZuse,10.0,entropy,1500,SUPPLEMENTARY_DIAGNOSTIC,30,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FMZuse,10.0,entropy,2500,SUPPLEMENTARY_DIAGNOSTIC,30,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
FMZuse,10.0,entropy,3500,SUPPLEMENTARY_DIAGNOSTIC,30,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
FMZuse,10.0,entropy,4000,SUPPLEMENTARY_DIAGNOSTIC,30,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
FMZuse,10.0,peak,1000,SUPPLEMENTARY_DIAGNOSTIC,30,0.9359999999999999,0.7208309381396655,0.6780539615550856,1.1939460384449143,0.039999999999999925,0.26,0.94,1.6400000000000001,1.88
FMZuse,10.0,peak,1500,SUPPLEMENTARY_DIAGNOSTIC,30,0.9186666666666667,0.325467656461128,0.8021995615743602,1.0351337717589733,0.16000000000000003,0.72,0.87,1.0750000000000002,1.76
FMZuse,10.0,peak,2500,SUPPLEMENTARY_DIAGNOSTIC,30,1.8999999999999995,4.516810283266961e-16,1.8999999999999992,1.8999999999999997,1.9,1.9,1.9,1.9,1.9
FMZuse,10.0,peak,3500,SUPPLEMENTARY_DIAGNOSTIC,30,1.8999999999999995,4.516810283266961e-16,1.8999999999999992,1.8999999999999997,1.9,1.9,1.9,1.9,1.9
FMZuse,10.0,peak,4000,SUPPLEMENTARY_DIAGNOSTIC,30,1.8999999999999995,4.516810283266961e-16,1.8999999999999992,1.8999999999999997,1.9,1.9,1.9,1.9,1.9
FMZuse,10.0,topk,1000,SUPPLEMENTARY_DIAGNOSTIC,30,0.9946666666666667,0.7223703001748568,0.7361697745920026,1.2531635587413308,0.05999999999999994,0.265,1.47,1.6350000000000002,1.8599999999999999
FMZuse,10.0,topk,1500,SUPPLEMENTARY_DIAGNOSTIC,30,0.8560000000000001,0.12433547500543674,0.8115071216857164,0.9004928783142838,0.56,0.78,0.8600000000000001,0.9400000000000001,1.06
FMZuse,10.0,topk,2500,SUPPLEMENTARY_DIAGNOSTIC,30,1.9200000000000004,4.516810283266961e-16,1.9200000000000002,1.9200000000000006,1.92,1.92,1.92,1.92,1.92
FMZuse,10.0,topk,3500,SUPPLEMENTARY_DIAGNOSTIC,30,1.9200000000000004,4.516810283266961e-16,1.9200000000000002,1.9200000000000006,1.92,1.92,1.92,1.92,1.92
FMZuse,10.0,topk,4000,SUPPLEMENTARY_DIAGNOSTIC,30,1.9200000000000004,4.516810283266961e-16,1.9200000000000002,1.9200000000000006,1.92,1.92,1.92,1.92,1.92
FMZuse,20.0,entropy,1000,SUPPLEMENTARY_DIAGNOSTIC,30,0.9993333333333335,0.7603353766973304,0.7272508131036073,1.2714158535630598,0.07999999999999996,0.28500000000000003,0.97,1.695,1.98
FMZuse,20.0,entropy,1500,SUPPLEMENTARY_DIAGNOSTIC,30,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FMZuse,20.0,entropy,2500,SUPPLEMENTARY_DIAGNOSTIC,30,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
FMZuse,20.0,entropy,3500,SUPPLEMENTARY_DIAGNOSTIC,30,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
FMZuse,20.0,entropy,4000,SUPPLEMENTARY_DIAGNOSTIC,30,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
FMZuse,20.0,peak,1000,SUPPLEMENTARY_DIAGNOSTIC,30,0.9359999999999999,0.7208309381396655,0.6780539615550856,1.1939460384449143,0.039999999999999925,0.26,0.94,1.6400000000000001,1.88
FMZuse,20.0,peak,1500,SUPPLEMENTARY_DIAGNOSTIC,30,0.9186666666666667,0.325467656461128,0.8021995615743602,1.0351337717589733,0.16000000000000003,0.72,0.87,1.0750000000000002,1.76
FMZuse,20.0,peak,2500,SUPPLEMENTARY_DIAGNOSTIC,30,1.8999999999999995,4.516810283266961e-16,1.8999999999999992,1.8999999999999997,1.9,1.9,1.9,1.9,1.9
FMZuse,20.0,peak,3500,SUPPLEMENTARY_DIAGNOSTIC,30,1.8999999999999995,4.516810283266961e-16,1.8999999999999992,1.8999999999999997,1.9,1.9,1.9,1.9,1.9
FMZuse,20.0,peak,4000,SUPPLEMENTARY_DIAGNOSTIC,30,1.8999999999999995,4.516810283266961e-16,1.8999999999999992,1.8999999999999997,1.9,1.9,1.9,1.9,1.9
FMZuse,20.0,topk,1000,SUPPLEMENTARY_DIAGNOSTIC,30,0.9946666666666667,0.7223703001748568,0.7361697745920026,1.2531635587413308,0.05999999999999994,0.265,1.47,1.6350000000000002,1.8599999999999999
FMZuse,20.0,topk,1500,SUPPLEMENTARY_DIAGNOSTIC,30,0.8560000000000001,0.12433547500543674,0.8115071216857164,0.9004928783142838,0.56,0.78,0.8600000000000001,0.9400000000000001,1.06
FMZuse,20.0,topk,2500,SUPPLEMENTARY_DIAGNOSTIC,30,1.9200000000000004,4.516810283266961e-16,1.9200000000000002,1.9200000000000006,1.92,1.92,1.92,1.92,1.92
FMZuse,20.0,topk,3500,SUPPLEMENTARY_DIAGNOSTIC,30,1.9200000000000004,4.516810283266961e-16,1.9200000000000002,1.9200000000000006,1.92,1.92,1.92,1.92,1.92
FMZuse,20.0,topk,4000,SUPPLEMENTARY_DIAGNOSTIC,30,1.9200000000000004,4.516810283266961e-16,1.9200000000000002,1.9200000000000006,1.92,1.92,1.92,1.92,1.92
FMZuse,30.0,entropy,1000,SUPPLEMENTARY_DIAGNOSTIC,30,0.9993333333333335,0.7603353766973304,0.7272508131036073,1.2714158535630598,0.07999999999999996,0.28500000000000003,0.97,1.695,1.98
FMZuse,30.0,entropy,1500,SUPPLEMENTARY_DIAGNOSTIC,30,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FMZuse,30.0,entropy,2500,SUPPLEMENTARY_DIAGNOSTIC,30,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
FMZuse,30.0,entropy,3500,SUPPLEMENTARY_DIAGNOSTIC,30,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
FMZuse,30.0,entropy,4000,SUPPLEMENTARY_DIAGNOSTIC,30,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
FMZuse,30.0,peak,1000,SUPPLEMENTARY_DIAGNOSTIC,30,0.9359999999999999,0.7208309381396655,0.6780539615550856,1.1939460384449143,0.039999999999999925,0.26,0.94,1.6400000000000001,1.88
FMZuse,30.0,peak,1500,SUPPLEMENTARY_DIAGNOSTIC,30,0.9186666666666667,0.325467656461128,0.8021995615743602,1.0351337717589733,0.16000000000000003,0.72,0.87,1.0750000000000002,1.76
FMZuse,30.0,peak,2500,SUPPLEMENTARY_DIAGNOSTIC,30,1.8999999999999995,4.516810283266961e-16,1.8999999999999992,1.8999999999999997,1.9,1.9,1.9,1.9,1.9
FMZuse,30.0,peak,3500,SUPPLEMENTARY_DIAGNOSTIC,30,1.8999999999999995,4.516810283266961e-16,1.8999999999999992,1.8999999999999997,1.9,1.9,1.9,1.9,1.9
FMZuse,30.0,peak,4000,SUPPLEMENTARY_DIAGNOSTIC,30,1.8999999999999995,4.516810283266961e-16,1.8999999999999992,1.8999999999999997,1.9,1.9,1.9,1.9,1.9
FMZuse,30.0,topk,1000,SUPPLEMENTARY_DIAGNOSTIC,30,0.9946666666666667,0.7223703001748568,0.7361697745920026,1.2531635587413308,0.05999999999999994,0.265,1.47,1.6350000000000002,1.8599999999999999
FMZuse,30.0,topk,1500,SUPPLEMENTARY_DIAGNOSTIC,30,0.8560000000000001,0.12433547500543674,0.8115071216857164,0.9004928783142838,0.56,0.78,0.8600000000000001,0.9400000000000001,1.06
FMZuse,30.0,topk,2500,SUPPLEMENTARY_DIAGNOSTIC,30,1.9200000000000004,4.516810283266961e-16,1.9200000000000002,1.9200000000000006,1.92,1.92,1.92,1.92,1.92
FMZuse,30.0,topk,3500,SUPPLEMENTARY_DIAGNOSTIC,30,1.9200000000000004,4.516810283266961e-16,1.9200000000000002,1.9200000000000006,1.92,1.92,1.92,1.92,1.92
FMZuse,30.0,topk,4000,SUPPLEMENTARY_DIAGNOSTIC,30,1.9200000000000004,4.516810283266961e-16,1.9200000000000002,1.9200000000000006,1.92,1.92,1.92,1.92,1.92
NoJammer,0.0,entropy,1000,SUPPLEMENTARY_DIAGNOSTIC,30,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
NoJammer,0.0,entropy,1500,SUPPLEMENTARY_DIAGNOSTIC,30,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
NoJammer,0.0,entropy,2500,SUPPLEMENTARY_DIAGNOSTIC,30,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
NoJammer,0.0,entropy,3500,SUPPLEMENTARY_DIAGNOSTIC,30,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
NoJammer,0.0,entropy,4000,SUPPLEMENTARY_DIAGNOSTIC,30,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
NoJammer,0.0,peak,1000,SUPPLEMENTARY_DIAGNOSTIC,30,1.8999999999999995,4.516810283266961e-16,1.8999999999999992,1.8999999999999997,1.9,1.9,1.9,1.9,1.9
NoJammer,0.0,peak,1500,SUPPLEMENTARY_DIAGNOSTIC,30,1.8999999999999995,4.516810283266961e-16,1.8999999999999992,1.8999999999999997,1.9,1.9,1.9,1.9,1.9
NoJammer,0.0,peak,2500,SUPPLEMENTARY_DIAGNOSTIC,30,1.8999999999999995,4.516810283266961e-16,1.8999999999999992,1.8999999999999997,1.9,1.9,1.9,1.9,1.9
NoJammer,0.0,peak,3500,SUPPLEMENTARY_DIAGNOSTIC,30,1.8999999999999995,4.516810283266961e-16,1.8999999999999992,1.8999999999999997,1.9,1.9,1.9,1.9,1.9
NoJammer,0.0,peak,4000,SUPPLEMENTARY_DIAGNOSTIC,30,1.8999999999999995,4.516810283266961e-16,1.8999999999999992,1.8999999999999997,1.9,1.9,1.9,1.9,1.9
NoJammer,0.0,topk,1000,SUPPLEMENTARY_DIAGNOSTIC,30,1.9200000000000004,4.516810283266961e-16,1.9200000000000002,1.9200000000000006,1.92,1.92,1.92,1.92,1.92
NoJammer,0.0,topk,1500,SUPPLEMENTARY_DIAGNOSTIC,30,1.9200000000000004,4.516810283266961e-16,1.9200000000000002,1.9200000000000006,1.92,1.92,1.92,1.92,1.92
NoJammer,0.0,topk,2500,SUPPLEMENTARY_DIAGNOSTIC,30,1.9200000000000004,4.516810283266961e-16,1.9200000000000002,1.9200000000000006,1.92,1.92,1.92,1.92,1.92
NoJammer,0.0,topk,3500,SUPPLEMENTARY_DIAGNOSTIC,30,1.9200000000000004,4.516810283266961e-16,1.9200000000000002,1.9200000000000006,1.92,1.92,1.92,1.92,1.92
NoJammer,0.0,topk,4000,SUPPLEMENTARY_DIAGNOSTIC,30,1.9200000000000004,4.516810283266961e-16,1.9200000000000002,1.9200000000000006,1.92,1.92,1.92,1.92,1.92
NoJammer,10.0,entropy,1000,SUPPLEMENTARY_DIAGNOSTIC,30,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
NoJammer,10.0,entropy,1500,SUPPLEMENTARY_DIAGNOSTIC,30,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
NoJammer,10.0,entropy,2500,SUPPLEMENTARY_DIAGNOSTIC,30,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
NoJammer,10.0,entropy,3500,SUPPLEMENTARY_DIAGNOSTIC,30,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
NoJammer,10.0,entropy,4000,SUPPLEMENTARY_DIAGNOSTIC,30,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
NoJammer,10.0,peak,1000,SUPPLEMENTARY_DIAGNOSTIC,30,1.8999999999999995,4.516810283266961e-16,1.8999999999999992,1.8999999999999997,1.9,1.9,1.9,1.9,1.9
NoJammer,10.0,peak,1500,SUPPLEMENTARY_DIAGNOSTIC,30,1.8999999999999995,4.516810283266961e-16,1.8999999999999992,1.8999999999999997,1.9,1.9,1.9,1.9,1.9
NoJammer,10.0,peak,2500,SUPPLEMENTARY_DIAGNOSTIC,30,1.8999999999999995,4.516810283266961e-16,1.8999999999999992,1.8999999999999997,1.9,1.9,1.9,1.9,1.9
NoJammer,10.0,peak,3500,SUPPLEMENTARY_DIAGNOSTIC,30,1.8999999999999995,4.516810283266961e-16,1.8999999999999992,1.8999999999999997,1.9,1.9,1.9,1.9,1.9
NoJammer,10.0,peak,4000,SUPPLEMENTARY_DIAGNOSTIC,30,1.8999999999999995,4.516810283266961e-16,1.8999999999999992,1.8999999999999997,1.9,1.9,1.9,1.9,1.9
NoJammer,10.0,topk,1000,SUPPLEMENTARY_DIAGNOSTIC,30,1.9200000000000004,4.516810283266961e-16,1.9200000000000002,1.9200000000000006,1.92,1.92,1.92,1.92,1.92
NoJammer,10.0,topk,1500,SUPPLEMENTARY_DIAGNOSTIC,30,1.9200000000000004,4.516810283266961e-16,1.9200000000000002,1.9200000000000006,1.92,1.92,1.92,1.92,1.92
NoJammer,10.0,topk,2500,SUPPLEMENTARY_DIAGNOSTIC,30,1.9200000000000004,4.516810283266961e-16,1.9200000000000002,1.9200000000000006,1.92,1.92,1.92,1.92,1.92
NoJammer,10.0,topk,3500,SUPPLEMENTARY_DIAGNOSTIC,30,1.9200000000000004,4.516810283266961e-16,1.9200000000000002,1.9200000000000006,1.92,1.92,1.92,1.92,1.92
NoJammer,10.0,topk,4000,SUPPLEMENTARY_DIAGNOSTIC,30,1.9200000000000004,4.516810283266961e-16,1.9200000000000002,1.9200000000000006,1.92,1.92,1.92,1.92,1.92
NoJammer,20.0,entropy,1000,SUPPLEMENTARY_DIAGNOSTIC,30,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
NoJammer,20.0,entropy,1500,SUPPLEMENTARY_DIAGNOSTIC,30,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
NoJammer,20.0,entropy,2500,SUPPLEMENTARY_DIAGNOSTIC,30,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
NoJammer,20.0,entropy,3500,SUPPLEMENTARY_DIAGNOSTIC,30,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
NoJammer,20.0,entropy,4000,SUPPLEMENTARY_DIAGNOSTIC,30,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
NoJammer,20.0,peak,1000,SUPPLEMENTARY_DIAGNOSTIC,30,1.8999999999999995,4.516810283266961e-16,1.8999999999999992,1.8999999999999997,1.9,1.9,1.9,1.9,1.9
NoJammer,20.0,peak,1500,SUPPLEMENTARY_DIAGNOSTIC,30,1.8999999999999995,4.516810283266961e-16,1.8999999999999992,1.8999999999999997,1.9,1.9,1.9,1.9,1.9
NoJammer,20.0,peak,2500,SUPPLEMENTARY_DIAGNOSTIC,30,1.8999999999999995,4.516810283266961e-16,1.8999999999999992,1.8999999999999997,1.9,1.9,1.9,1.9,1.9
NoJammer,20.0,peak,3500,SUPPLEMENTARY_DIAGNOSTIC,30,1.8999999999999995,4.516810283266961e-16,1.8999999999999992,1.8999999999999997,1.9,1.9,1.9,1.9,1.9
NoJammer,20.0,peak,4000,SUPPLEMENTARY_DIAGNOSTIC,30,1.8999999999999995,4.516810283266961e-16,1.8999999999999992,1.8999999999999997,1.9,1.9,1.9,1.9,1.9
NoJammer,20.0,topk,1000,SUPPLEMENTARY_DIAGNOSTIC,30,1.9200000000000004,4.516810283266961e-16,1.9200000000000002,1.9200000000000006,1.92,1.92,1.92,1.92,1.92
