jammer,algorithm,role,jsr_db,target_position,trials,interface_pass,oracle_input_failures,target_erased_count,fallback_count,delta_sinr_mean_db,delta_sinr_std_db,delta_sinr_ci95_db,target_only_change_mean_db,pd_after,estimation_error_mean,confidence_mean,runtime_mean_ms,memory_mean_bytes
FMZuse,adapt_filter_oracle,ORACLE_UPPER_BOUND,0.0,3750,50,50,0,0,0,5.566755520430371,0.3204796699662351,0.0888324323632962,-8.68584620991974e-05,1.0,0.0,1.0,33.23786337627098,400257328.0
FMZuse,adapt_filter_oracle,ORACLE_UPPER_BOUND,0.0,4500,50,50,0,0,0,5.403362969552789,0.3313743134087968,0.09185227345597942,-8.68584620991974e-05,1.0,0.0,1.0,33.318200059002265,400257328.0
FMZuse,adapt_filter_oracle,ORACLE_UPPER_BOUND,0.0,500,50,50,0,0,0,4.179247975659246,0.3217377501257614,0.08918115439203052,-8.68584620991974e-05,1.0,0.0,1.0,33.080983416875824,400257296.0
FMZuse,adapt_filter_oracle,ORACLE_UPPER_BOUND,10.0,1250,50,50,0,0,0,13.480957932630192,0.5404698505828531,0.1498105993786141,-8.685846209726874e-05,1.0,0.0,1.0,33.07348501868546,400257328.0
FMZuse,adapt_filter_oracle,ORACLE_UPPER_BOUND,10.0,2500,50,50,0,0,0,13.559927410812886,0.5398010319942275,0.14962521232412895,-8.68584620963044e-05,1.0,0.0,1.0,33.031480899080634,400257328.0
FMZuse,adapt_filter_oracle,ORACLE_UPPER_BOUND,10.0,3750,50,50,0,0,0,13.507582017867392,0.5422649965563259,0.15030818845591054,-8.68584620991974e-05,1.0,0.0,1.0,33.00083001726307,400257328.0
FMZuse,adapt_filter_oracle,ORACLE_UPPER_BOUND,10.0,4500,50,50,0,0,0,13.517031856258223,0.5447702632509142,0.1510026129547328,-8.68584620991974e-05,1.0,0.0,1.0,33.0694091739133,400257328.0
FMZuse,adapt_filter_oracle,ORACLE_UPPER_BOUND,10.0,500,50,50,0,0,0,9.82723077068572,0.6582298075187984,0.18245199410645804,-8.68584620991974e-05,1.0,0.0,1.0,32.854518324602395,400257296.0
FMZuse,adapt_filter_oracle,ORACLE_UPPER_BOUND,20.0,1250,50,50,0,0,0,23.183809538593962,1.4202388245092215,0.39367011745623354,-8.685846209726874e-05,1.0,0.0,1.0,33.065510088345036,400257328.0
FMZuse,adapt_filter_oracle,ORACLE_UPPER_BOUND,20.0,2500,50,50,0,0,0,23.299515575389982,1.4198122507202262,0.3935518772344345,-8.68584620963044e-05,1.0,0.0,1.0,33.152758359210566,400257328.0
FMZuse,adapt_filter_oracle,ORACLE_UPPER_BOUND,20.0,3750,50,50,0,0,0,23.293900494926355,1.4198275385891603,0.3935561148155055,-8.68584620991974e-05,1.0,0.0,1.0,33.24278250220232,400257328.0
