jammer,jsr_db,seed,target_position,algorithm,role,candidate_id,true_target_idx_for_evaluation_only,estimated_target_idx,estimation_error_for_evaluation_only,estimator_confidence,fallback,fit_status,oracle_input_status,forbidden_keys_present,interface_status,runtime_ms,memory_usage_bytes,exception_type,exception_message,delta_sinr_db,detected_before,detected_after,peak_error_before,peak_error_after,false_peak_count_before,false_peak_count_after,target_window_peak_change_db,target_only_response_change_db,target_preservation_status
NoJammer,10.0,8010,3750,Identity,IDENTITY_BASELINE,,3750,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,0,0,9,9,-8.678947198979587e-15,-8.678947198979587e-15,TARGET_PRESERVED
NoJammer,10.0,8010,3750,adapt_filter_oracle,ORACLE_UPPER_BOUND,,3750,3750,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,54.61887497222051,400257328,,,3.200190260892427,True,True,0,0,9,56,-8.68584620963044e-05,-8.685846209919741e-05,TARGET_PRESERVED
NoJammer,10.0,8010,3750,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,3750,3750,0,0.9788273159001315,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,2.701333025470376,563998,,,3.200190260892427,True,True,0,0,9,56,-8.68588530327097e-06,-8.685885305199628e-06,TARGET_PRESERVED
NoJammer,10.0,8010,4500,Identity,IDENTITY_BASELINE,,4500,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,0,0,10,10,-8.678947198979587e-15,-8.678947198979587e-15,TARGET_PRESERVED
NoJammer,10.0,8010,4500,adapt_filter_oracle,ORACLE_UPPER_BOUND,,4500,4500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,64.87545801792294,400257328,,,2.611581742769225,True,True,0,0,10,10,-8.685846209919741e-05,-8.685846209919741e-05,TARGET_PRESERVED
NoJammer,10.0,8010,4500,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,4500,4500,0,0.9789507019748076,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,2.2338750422932208,563998,,,2.611581742769225,True,True,0,0,10,10,-8.685885306163955e-06,-8.685885304235298e-06,TARGET_PRESERVED
NoJammer,10.0,8011,500,Identity,IDENTITY_BASELINE,,500,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,0,0,81,81,-8.678947198979587e-15,-8.678947198979587e-15,TARGET_PRESERVED
NoJammer,10.0,8011,500,adapt_filter_oracle,ORACLE_UPPER_BOUND,,500,500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,59.118084027431905,400257296,,,4.2690617630681515,True,True,0,0,81,625,-8.68584620963044e-05,-8.685846209919741e-05,TARGET_PRESERVED
NoJammer,10.0,8011,500,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,500,500,0,0.9821089064349067,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,2.147875027731061,563998,,,4.2690617630681515,True,True,0,0,81,619,-8.68588530327097e-06,-8.685885305199628e-06,TARGET_PRESERVED
NoJammer,10.0,8011,1250,Identity,IDENTITY_BASELINE,,1250,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,0,0,0,0,-8.678947198979587e-15,-8.678947198979587e-15,TARGET_PRESERVED
NoJammer,10.0,8011,1250,adapt_filter_oracle,ORACLE_UPPER_BOUND,,1250,1250,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,53.98066696943715,400257328,,,4.774013314115159,True,True,0,0,0,490,-8.68584620963044e-05,-8.685846209726874e-05,TARGET_PRESERVED
NoJammer,10.0,8011,1250,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,1250,1250,0,0.9798489969078736,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,2.6255000266246498,563998,,,4.774013314115159,True,True,0,0,0,484,-8.68588530327097e-06,-8.685885308092612e-06,TARGET_PRESERVED
NoJammer,10.0,8011,2500,Identity,IDENTITY_BASELINE,,2500,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,0,0,1,1,-8.678947198979587e-15,-8.678947198979587e-15,TARGET_PRESERVED
NoJammer,10.0,8011,2500,adapt_filter_oracle,ORACLE_UPPER_BOUND,,2500,2500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,53.7452909629792,400257328,,,4.229446653982315,True,True,0,0,1,264,-8.68584620963044e-05,-8.68584620963044e-05,TARGET_PRESERVED
NoJammer,10.0,8011,2500,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,2500,2500,0,0.9798489969078745,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,2.6054580230265856,563998,,,4.229446653982315,True,True,0,0,1,272,-8.68588530327097e-06,-8.685885305199628e-06,TARGET_PRESERVED
NoJammer,10.0,8011,3750,Identity,IDENTITY_BASELINE,,3750,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,0,0,7,7,-8.678947198979587e-15,-8.678947198979587e-15,TARGET_PRESERVED
NoJammer,10.0,8011,3750,adapt_filter_oracle,ORACLE_UPPER_BOUND,,3750,3750,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,53.569165989756584,400257328,,,3.28094758865506,True,True,0,0,7,50,-8.685846209919741e-05,-8.685846209919741e-05,TARGET_PRESERVED
NoJammer,10.0,8011,3750,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,3750,3750,0,0.9798489969078765,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,2.5992500013671815,563998,,,3.28094758865506,True,True,0,0,7,57,-8.68588530327097e-06,-8.685885305199628e-06,TARGET_PRESERVED
NoJammer,10.0,8011,4500,Identity,IDENTITY_BASELINE,,4500,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,0,0,7,7,-8.678947198979587e-15,-8.678947198979587e-15,TARGET_PRESERVED
NoJammer,10.0,8011,4500,adapt_filter_oracle,ORACLE_UPPER_BOUND,,4500,4500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,54.25974994432181,400257328,,,2.6553998296119516,True,True,0,0,7,12,-8.685846209823309e-05,-8.685846209919741e-05,TARGET_PRESERVED
NoJammer,10.0,8011,4500,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,4500,4500,0,0.9798489969078792,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,2.6439999928697944,563998,,,2.6553998296119516,True,True,0,0,7,13,-8.685885305199628e-06,-8.685885304235298e-06,TARGET_PRESERVED
NoJammer,10.0,8012,500,Identity,IDENTITY_BASELINE,,500,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,0,0,85,85,-8.678947198979587e-15,-8.678947198979587e-15,TARGET_PRESERVED
NoJammer,10.0,8012,500,adapt_filter_oracle,ORACLE_UPPER_BOUND,,500,500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,54.71879197284579,400257296,,,4.229158121984945,True,True,0,0,85,631,-8.685846209726874e-05,-8.685846209919741e-05,TARGET_PRESERVED
NoJammer,10.0,8012,500,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,500,500,0,0.9766812472408964,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,2.195000008214265,563998,,,4.229158121984945,True,True,0,0,85,621,-8.685885305199628e-06,-8.685885305199628e-06,TARGET_PRESERVED
NoJammer,10.0,8012,1250,Identity,IDENTITY_BASELINE,,1250,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,0,0,0,0,-8.678947198979587e-15,-8.678947198979587e-15,TARGET_PRESERVED
NoJammer,10.0,8012,1250,adapt_filter_oracle,ORACLE_UPPER_BOUND,,1250,1250,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,54.60370902437717,400257328,,,4.680983915840365,True,True,0,0,0,490,-8.68584620963044e-05,-8.685846209726874e-05,TARGET_PRESERVED
NoJammer,10.0,8012,1250,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,1250,1250,0,0.9766812472408957,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,2.6002079830504954,563998,,,4.680983915840365,True,True,0,0,0,486,-8.685885307128283e-06,-8.685885308092612e-06,TARGET_PRESERVED
NoJammer,10.0,8012,2500,Identity,IDENTITY_BASELINE,,2500,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,0,0,2,2,-8.678947198979587e-15,-8.678947198979587e-15,TARGET_PRESERVED
NoJammer,10.0,8012,2500,adapt_filter_oracle,ORACLE_UPPER_BOUND,,2500,2500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,55.010083015076816,400257328,,,4.2583889814304,True,True,0,0,2,279,-8.685846209823309e-05,-8.68584620963044e-05,TARGET_PRESERVED
NoJammer,10.0,8012,2500,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,2500,2500,0,0.9766812472408966,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,2.194375032559037,563998,,,4.2583889814304,True,True,0,0,2,272,-8.685885307128283e-06,-8.685885305199628e-06,TARGET_PRESERVED
NoJammer,10.0,8012,3750,Identity,IDENTITY_BASELINE,,3750,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,0,0,8,8,-8.678947198979587e-15,-8.678947198979587e-15,TARGET_PRESERVED
NoJammer,10.0,8012,3750,adapt_filter_oracle,ORACLE_UPPER_BOUND,,3750,3750,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,54.91120897931978,400257328,,,3.07834857379968,True,True,0,0,8,51,-8.685846209919741e-05,-8.685846209919741e-05,TARGET_PRESERVED
NoJammer,10.0,8012,3750,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,3750,3750,0,0.981974693907542,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,2.711332985199988,563998,,,3.07834857379968,True,True,0,0,8,58,-8.685885308092612e-06,-8.685885305199628e-06,TARGET_PRESERVED
NoJammer,10.0,8012,4500,Identity,IDENTITY_BASELINE,,4500,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,0,0,13,13,-8.678947198979587e-15,-8.678947198979587e-15,TARGET_PRESERVED
NoJammer,10.0,8012,4500,adapt_filter_oracle,ORACLE_UPPER_BOUND,,4500,4500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,54.51924999943003,400257328,,,2.356618030591676,True,True,0,0,13,14,-8.685846209823309e-05,-8.685846209919741e-05,TARGET_PRESERVED
NoJammer,10.0,8012,4500,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,4500,4500,0,0.9823910155729288,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,2.663999970536679,563998,,,2.356618030591676,True,True,0,0,13,12,-8.685885307128283e-06,-8.685885304235298e-06,TARGET_PRESERVED
NoJammer,10.0,8013,500,Identity,IDENTITY_BASELINE,,500,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,0,0,86,86,-8.678947198979587e-15,-8.678947198979587e-15,TARGET_PRESERVED
NoJammer,10.0,8013,500,adapt_filter_oracle,ORACLE_UPPER_BOUND,,500,500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,54.40070800250396,400257296,,,4.16976291108675,True,True,0,0,86,630,-8.68584620963044e-05,-8.685846209919741e-05,TARGET_PRESERVED
NoJammer,10.0,8013,500,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,500,500,0,0.9792581640208435,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,2.6151249767281115,563998,,,4.16976291108675,True,True,0,0,86,622,-8.68588530327097e-06,-8.685885305199628e-06,TARGET_PRESERVED
NoJammer,10.0,8013,1250,Identity,IDENTITY_BASELINE,,1250,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,0,0,1,1,-8.678947198979587e-15,-8.678947198979587e-15,TARGET_PRESERVED
NoJammer,10.0,8013,1250,adapt_filter_oracle,ORACLE_UPPER_BOUND,,1250,1250,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,53.21662500500679,400257328,,,4.495680864611799,True,True,0,0,1,496,-8.685846209823309e-05,-8.685846209726874e-05,TARGET_PRESERVED
NoJammer,10.0,8013,1250,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,1250,1250,0,0.9792581640208429,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,2.6824589585885406,563998,,,4.495680864611799,True,True,0,0,1,492,-8.685885304235298e-06,-8.685885308092612e-06,TARGET_PRESERVED
NoJammer,10.0,8013,2500,Identity,IDENTITY_BASELINE,,2500,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,0,0,5,5,-8.678947198979587e-15,-8.678947198979587e-15,TARGET_PRESERVED
NoJammer,10.0,8013,2500,adapt_filter_oracle,ORACLE_UPPER_BOUND,,2500,2500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,62.86704196827486,400257328,,,4.101880637783545,True,True,0,0,5,277,-8.685846209726874e-05,-8.68584620963044e-05,TARGET_PRESERVED
NoJammer,10.0,8013,2500,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,2500,2500,0,0.9792581640208435,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,2.5427500368095934,563998,,,4.101880637783545,True,True,0,0,5,274,-8.68588530327097e-06,-8.685885305199628e-06,TARGET_PRESERVED
NoJammer,10.0,8013,3750,Identity,IDENTITY_BASELINE,,3750,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,0,0,7,7,-8.678947198979587e-15,-8.678947198979587e-15,TARGET_PRESERVED
NoJammer,10.0,8013,3750,adapt_filter_oracle,ORACLE_UPPER_BOUND,,3750,3750,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,62.83320800866932,400257328,,,3.0612603104979925,True,True,0,0,7,53,-8.685846209726874e-05,-8.685846209919741e-05,TARGET_PRESERVED
NoJammer,10.0,8013,3750,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,3750,3750,0,0.9792581640208455,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,2.131457964424044,563998,,,3.0612603104979925,True,True,0,0,7,50,-8.68588530327097e-06,-8.685885305199628e-06,TARGET_PRESERVED
NoJammer,10.0,8013,4500,Identity,IDENTITY_BASELINE,,4500,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,0,0,6,6,-8.678947198979587e-15,-8.678947198979587e-15,TARGET_PRESERVED
NoJammer,10.0,8013,4500,adapt_filter_oracle,ORACLE_UPPER_BOUND,,4500,4500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,53.298457991331816,400257328,,,2.308602289994532,True,True,0,0,6,11,-8.685846209823309e-05,-8.685846209919741e-05,TARGET_PRESERVED
NoJammer,10.0,8013,4500,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,4500,4500,0,0.9823571016413903,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,2.6254589902237058,563998,,,2.308602289994539,True,True,0,0,6,11,-8.68588530327097e-06,-8.685885304235298e-06,TARGET_PRESERVED
NoJammer,10.0,8014,500,Identity,IDENTITY_BASELINE,,500,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,0,0,81,81,-8.678947198979587e-15,-8.678947198979587e-15,TARGET_PRESERVED
NoJammer,10.0,8014,500,adapt_filter_oracle,ORACLE_UPPER_BOUND,,500,500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,55.299666011705995,400257296,,,4.044182243337765,True,True,0,0,81,623,-8.685846209726874e-05,-8.685846209919741e-05,TARGET_PRESERVED
NoJammer,10.0,8014,500,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,500,500,0,0.981769932631272,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,2.714333008043468,563998,,,4.044182243337758,True,True,0,0,81,627,-8.68588530905694e-06,-8.685885305199628e-06,TARGET_PRESERVED
NoJammer,10.0,8014,1250,Identity,IDENTITY_BASELINE,,1250,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,0,0,0,0,-8.678947198979587e-15,-8.678947198979587e-15,TARGET_PRESERVED
NoJammer,10.0,8014,1250,adapt_filter_oracle,ORACLE_UPPER_BOUND,,1250,1250,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,53.63483296241611,400257328,,,4.603259256996523,True,True,0,0,0,491,-8.685846209823309e-05,-8.685846209726874e-05,TARGET_PRESERVED
NoJammer,10.0,8014,1250,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,1250,1250,0,0.977057636273511,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,2.633832977153361,563998,,,4.603259256996523,True,True,0,0,0,487,-8.685885308092612e-06,-8.685885308092612e-06,TARGET_PRESERVED
NoJammer,10.0,8014,2500,Identity,IDENTITY_BASELINE,,2500,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,0,0,2,2,-8.678947198979587e-15,-8.678947198979587e-15,TARGET_PRESERVED
NoJammer,10.0,8014,2500,adapt_filter_oracle,ORACLE_UPPER_BOUND,,2500,2500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,54.595209017861634,400257328,,,4.005298194292784,True,True,0,0,2,280,-8.685846209919741e-05,-8.68584620963044e-05,TARGET_PRESERVED
NoJammer,10.0,8014,2500,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,2500,2500,0,0.977057636273512,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,2.5901669869199395,563998,,,4.005298194292784,True,True,0,0,2,273,-8.68588530905694e-06,-8.685885305199628e-06,TARGET_PRESERVED
NoJammer,10.0,8014,3750,Identity,IDENTITY_BASELINE,,3750,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,0,0,7,7,-8.678947198979587e-15,-8.678947198979587e-15,TARGET_PRESERVED
NoJammer,10.0,8014,3750,adapt_filter_oracle,ORACLE_UPPER_BOUND,,3750,3750,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,53.9552079862915,400257328,,,3.1332637552158786,True,True,0,0,7,55,-8.685846209823309e-05,-8.685846209919741e-05,TARGET_PRESERVED
NoJammer,10.0,8014,3750,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,3750,3750,0,0.977057636273514,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,2.1751250023953617,563998,,,3.1332637552158786,True,True,0,0,7,54,-8.685885308092612e-06,-8.685885305199628e-06,TARGET_PRESERVED
NoJammer,10.0,8014,4500,Identity,IDENTITY_BASELINE,,4500,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,0,0,7,7,-8.678947198979587e-15,-8.678947198979587e-15,TARGET_PRESERVED
NoJammer,10.0,8014,4500,adapt_filter_oracle,ORACLE_UPPER_BOUND,,4500,4500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,54.417166975326836,400257328,,,2.619333023716109,True,True,0,0,7,11,-8.685846209726874e-05,-8.685846209919741e-05,TARGET_PRESERVED
NoJammer,10.0,8014,4500,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,4500,4500,0,0.9770576362735167,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,2.6462910464033484,563998,,,2.619333023716109,True,True,0,0,7,12,-8.685885307128283e-06,-8.685885304235298e-06,TARGET_PRESERVED
NoJammer,10.0,8015,500,Identity,IDENTITY_BASELINE,,500,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,0,0,84,84,-8.678947198979587e-15,-8.678947198979587e-15,TARGET_PRESERVED
NoJammer,10.0,8015,500,adapt_filter_oracle,ORACLE_UPPER_BOUND,,500,500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,54.78787503670901,400257296,,,4.0485403646881295,True,True,0,0,84,622,-8.685846209726874e-05,-8.685846209919741e-05,TARGET_PRESERVED
NoJammer,10.0,8015,500,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,500,500,0,0.9810559268522805,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,2.177750051487237,563998,,,4.0485403646881295,True,True,0,0,84,638,-8.685885306163955e-06,-8.685885305199628e-06,TARGET_PRESERVED
NoJammer,10.0,8015,1250,Identity,IDENTITY_BASELINE,,1250,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,0,0,0,0,-8.678947198979587e-15,-8.678947198979587e-15,TARGET_PRESERVED
NoJammer,10.0,8015,1250,adapt_filter_oracle,ORACLE_UPPER_BOUND,,1250,1250,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,54.47170801926404,400257328,,,4.458581502438427,True,True,0,0,0,489,-8.685846209726874e-05,-8.685846209726874e-05,TARGET_PRESERVED
NoJammer,10.0,8015,1250,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,1250,1250,0,0.9810559268522798,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,2.5885829818435013,563998,,,4.458581502438427,True,True,0,0,0,487,-8.685885306163955e-06,-8.685885308092612e-06,TARGET_PRESERVED
NoJammer,10.0,8015,2500,Identity,IDENTITY_BASELINE,,2500,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,0,0,2,2,-8.678947198979587e-15,-8.678947198979587e-15,TARGET_PRESERVED
NoJammer,10.0,8015,2500,adapt_filter_oracle,ORACLE_UPPER_BOUND,,2500,2500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,54.54016599105671,400257328,,,4.074764709618869,True,True,0,0,2,278,-8.685846209726874e-05,-8.68584620963044e-05,TARGET_PRESERVED
NoJammer,10.0,8015,2500,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,2500,2500,0,0.9810559268522803,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,2.193374966736883,563998,,,4.074764709618869,True,True,0,0,2,270,-8.685885306163955e-06,-8.685885305199628e-06,TARGET_PRESERVED
NoJammer,10.0,8015,3750,Identity,IDENTITY_BASELINE,,3750,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,0,0,8,8,-8.678947198979587e-15,-8.678947198979587e-15,TARGET_PRESERVED
NoJammer,10.0,8015,3750,adapt_filter_oracle,ORACLE_UPPER_BOUND,,3750,3750,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,54.52866695122793,400257328,,,3.0946694757565183,True,True,0,0,8,52,-8.685846209726874e-05,-8.685846209919741e-05,TARGET_PRESERVED
NoJammer,10.0,8015,3750,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,3750,3750,0,0.9810559268522825,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,2.794250031001866,563998,,,3.094669475756511,True,True,0,0,8,51,-8.685885308092612e-06,-8.685885305199628e-06,TARGET_PRESERVED
NoJammer,10.0,8015,4500,Identity,IDENTITY_BASELINE,,4500,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,0,0,7,7,-8.678947198979587e-15,-8.678947198979587e-15,TARGET_PRESERVED
NoJammer,10.0,8015,4500,adapt_filter_oracle,ORACLE_UPPER_BOUND,,4500,4500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,54.51570899458602,400257328,,,2.4748296566129255,True,True,0,0,7,14,-8.685846209726874e-05,-8.685846209919741e-05,TARGET_PRESERVED
NoJammer,10.0,8015,4500,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,4500,4500,0,0.9833714692987852,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,2.7120410231873393,563998,,,2.4748296566129255,True,True,0,0,7,11,-8.685885306163955e-06,-8.685885304235298e-06,TARGET_PRESERVED
NoJammer,10.0,8016,500,Identity,IDENTITY_BASELINE,,500,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,0,0,92,92,-8.678947198979587e-15,-8.678947198979587e-15,TARGET_PRESERVED
NoJammer,10.0,8016,500,adapt_filter_oracle,ORACLE_UPPER_BOUND,,500,500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,61.5219579776749,400257296,,,4.3502864936513035,True,True,0,0,92,628,-8.685846209726874e-05,-8.685846209919741e-05,TARGET_PRESERVED
