jammer,algorithm,role,jsr_db,target_position,trials,interface_pass,oracle_input_failures,target_erased_count,fallback_count,delta_sinr_mean_db,delta_sinr_std_db,delta_sinr_ci95_db,target_only_change_mean_db,pd_after,estimation_error_mean,confidence_mean,runtime_mean_ms,memory_mean_bytes
NoiseConvolutionJamming,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,0.0,3750,50,50,0,0,0,13.331552878300538,0.5130561831545879,0.1422119184454122,-8.685885305199628e-06,1.0,0.94,0.894723912787121,2.4566042120568454,563989.72
NoiseConvolutionJamming,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,0.0,4500,50,50,0,0,0,13.34126595436519,0.5128521305988288,0.1421553579626211,-8.685885304235298e-06,1.0,0.94,0.8947239127871233,2.608880902407691,563990.64
NoiseConvolutionJamming,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,0.0,500,50,50,0,0,0,10.542416187640917,0.8690532022158173,0.2408892576994858,-8.685885305199628e-06,1.0,0.0,0.923541398596357,2.5428433204069734,563995.12
NoiseConvolutionJamming,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,10.0,1250,50,50,0,0,0,21.630359589333253,5.685622962271686,1.5759742803417638,-8.685885308092612e-06,0.96,2.68,0.6730457411957884,2.48696421389468,563998.0
NoiseConvolutionJamming,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,10.0,2500,50,50,0,0,0,21.62906879193167,5.685559147800588,1.5759565918728256,-8.685885305199628e-06,0.96,2.68,0.6730457411957886,2.49879163922742,563998.0
NoiseConvolutionJamming,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,10.0,3750,50,50,0,0,0,21.62341724281501,5.685641286619968,1.5759793595919689,-8.685885305199628e-06,0.96,2.68,0.6730457411957893,2.4980366334784776,563998.0
NoiseConvolutionJamming,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,10.0,4500,50,50,0,0,0,22.308747112431806,4.079495346473361,1.1307784187376289,-8.685885304235298e-06,0.98,1.76,0.6710360507362738,2.56347416783683,563998.0
NoiseConvolutionJamming,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,10.0,500,50,50,0,0,0,18.231538807238863,6.975633631044469,1.9335469946851174,-8.685885305199628e-06,0.96,2.62,0.775894926388672,2.5526707991957664,563998.0
NoiseConvolutionJamming,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,20.0,1250,50,50,0,0,0,-12.994472995212048,18.218700959079317,5.049966261089338,-8.685885308092612e-06,0.1,219.14,0.5701224998767302,2.3160799010656774,563998.0
NoiseConvolutionJamming,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,20.0,2500,50,50,0,0,0,-12.992892352185585,18.2190110611503,5.050052216998021,-8.685885305199628e-06,0.1,219.14,0.5701224998767302,2.387850704835728,563998.0
NoiseConvolutionJamming,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,20.0,3750,50,50,0,0,0,-12.993461299765652,18.218995887568347,5.050048011095685,-8.685885305199628e-06,0.1,219.14,0.5701224998767304,2.3359491594601423,563998.0
NoiseConvolutionJamming,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,20.0,4500,50,50,0,0,0,-15.091571313884943,19.720934776923077,5.466364231143169,-8.685885304235298e-06,0.1,248.32,0.5652414277933895,2.4326683371327817,563998.0
NoiseConvolutionJamming,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,20.0,500,50,50,0,0,0,2.8775233080476004,19.33838384525202,5.360326522833105,-8.685885305199628e-06,0.4,55.14,0.6074736936221768,2.363633441273123,563998.0
NoiseConvolutionJamming,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,30.0,1250,50,50,0,0,0,-17.24533810960935,15.08813659064862,4.182218089896874,-8.685885308092612e-06,0.02,257.58,0.5695974196213632,2.488859238801524,563998.0
NoiseConvolutionJamming,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,30.0,2500,50,50,0,0,0,-17.243508289216898,15.08813309690762,4.182217121481276,-8.685885305199628e-06,0.02,257.58,0.5690688107224028,2.5325474969577044,563998.0
NoiseConvolutionJamming,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,30.0,3750,50,50,0,0,0,-17.243565213893778,15.088131979857751,4.182216811850849,-8.685885305199628e-06,0.02,257.58,0.5690688107224028,2.4852891184855253,563998.0
NoiseConvolutionJamming,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,30.0,4500,50,50,0,0,0,-17.642435614730033,16.44197559589162,4.557483116463807,-8.685885304235298e-06,0.04,276.78,0.5659755276770038,2.5925333821214736,563998.0
NoiseConvolutionJamming,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,30.0,500,50,50,0,0,0,-6.457199830801341,15.110064955033238,4.188296322398298,-8.685885305199628e-06,0.1,86.32,0.6033083178428678,2.5527974765282124,563998.0
NoiseProductJamming,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,0.0,1250,50,50,0,0,0,12.28067705078113,0.5594017429314212,0.15505825220707764,-8.685885308092612e-06,1.0,0.98,0.8971998030937044,2.5497733370866627,563958.68
NoiseProductJamming,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,0.0,2500,50,50,0,0,0,12.240122126183508,0.5590783416497287,0.1549686099452606,-8.685885305199628e-06,1.0,0.98,0.897199803093705,2.5069250585511327,563936.44
NoiseProductJamming,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,0.0,3750,50,50,0,0,0,12.171244498979087,0.5591114966433024,0.15497780004060877,-8.685885305199628e-06,1.0,0.98,0.8971998030937064,2.573735020123422,563930.92
NoiseProductJamming,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,0.0,4500,50,50,0,0,0,12.170805266406692,0.5591319717879222,0.1549834754611425,-8.685885304235298e-06,1.0,0.98,0.898466291799195,2.5702166999690235,563929.08
NoiseProductJamming,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,0.0,500,50,50,0,0,0,12.095626332674108,0.5827755008197493,0.1615371273473002,-8.685885305199628e-06,1.0,0.0,0.919018997516584,2.6025317679159343,564107.12
NoiseProductJamming,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,10.0,1250,50,50,0,0,0,19.53126164340018,7.667282891826242,2.125262388625688,-8.685885308092612e-06,0.94,5.3,0.6856695667448467,2.4685948062688112,563984.2
NoiseProductJamming,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,10.0,2500,50,50,0,0,0,19.526761471287895,7.667192143305285,2.125237234419023,-8.685885305199628e-06,0.94,5.3,0.6856695667448471,2.5068791955709457,563997.08
NoiseProductJamming,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,10.0,3750,50,50,0,0,0,19.51919999783612,7.667420504351538,2.125300532871614,-8.685885305199628e-06,0.94,5.3,0.6856695667448477,2.5085899815894663,563980.52
NoiseProductJamming,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,10.0,4500,50,50,0,0,0,20.260399154411324,6.440079254448189,1.7850988951820546,-8.685885304235298e-06,0.96,4.1,0.6769868315253538,2.5705533858854324,563992.48
NoiseProductJamming,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,10.0,500,50,50,0,0,0,18.14825851825276,10.704427473487401,2.967115916047229,-8.685885305199628e-06,0.92,9.02,0.762690152741822,2.5877374154515564,563999.84
NoiseProductJamming,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,20.0,1250,50,50,0,0,0,-12.388415864119775,18.605917304375833,5.157297156079149,-8.685885308092612e-06,0.16,201.22,0.5763307771124458,2.539151740493253,563975.92
NoiseProductJamming,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,20.0,2500,50,50,0,0,0,-12.388988930261142,18.606016547272894,5.157324664806745,-8.685885305199628e-06,0.16,201.22,0.5763307771124458,2.4761017609853297,564003.52
NoiseProductJamming,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,20.0,3750,50,50,0,0,0,-12.389752245041379,18.606000550269354,5.157320230663589,-8.685885305199628e-06,0.16,201.22,0.5763307771124461,2.5052250165026635,563978.68
NoiseProductJamming,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,20.0,4500,50,50,0,0,0,-13.47253288684784,18.878401197694167,5.232825837901116,-8.685885304235298e-06,0.16,218.04,0.571543301330714,2.577652521431446,563997.08
NoiseProductJamming,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,20.0,500,50,50,0,0,0,6.413046572391186,18.90774439064453,5.240959356022128,-8.685885305199628e-06,0.42,58.06,0.5780697193890756,2.5623065617401153,564002.6
NoiseProductJamming,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,30.0,1250,50,50,0,0,0,-15.426595303646927,13.566753367647035,3.76051217553987,-8.685885308092612e-06,0.06,222.82,0.5756586274721834,2.3448267788626254,563983.28
NoiseProductJamming,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,30.0,2500,50,50,0,0,0,-15.426771345958684,13.566865725571947,3.760543319567715,-8.685885305199628e-06,0.06,222.82,0.5756586274721834,2.3236124799586833,563994.32
NoiseProductJamming,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,30.0,3750,50,50,0,0,0,-15.426847740278243,13.56686340398191,3.7605426760557883,-8.685885305199628e-06,0.06,222.82,0.5756586274721834,2.353076699655503,563985.12
NoiseProductJamming,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,30.0,4500,50,50,0,0,0,-17.61254814181163,12.05077591378104,3.340304663940082,-8.685885304235298e-06,0.04,245.2,0.5773659047383597,2.453652562107891,563997.08
NoiseProductJamming,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,30.0,500,50,50,0,0,0,2.4988058991719355,17.616446850403403,4.883029939106396,-8.685885305199628e-06,0.26,74.34,0.5550344831945072,2.382194164674729,563999.84
SMSP,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,0.0,1250,50,50,0,0,0,13.737903345072517,0.08462932841274053,0.023458053027101574,-8.685885308092612e-06,1.0,1.04,0.903856866084947,1.4706566208042204,563906.0
SMSP,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,0.0,2500,50,50,0,0,0,13.709117382792638,0.08486646815512709,0.02352378481011428,-8.685885305199628e-06,1.0,1.04,0.9038568660849475,1.4707565994467586,563906.0
SMSP,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,0.0,3750,50,50,0,0,0,13.65465684872094,0.08504791516372634,0.023574079354915244,-8.685885305199628e-06,1.0,1.04,0.9038568660849492,1.4606050017755479,563906.0
SMSP,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,0.0,4500,50,50,0,0,0,13.662401853744045,0.0850467254818372,0.02357374959191979,-8.685885304235298e-06,1.0,1.04,0.9038568660849517,1.5089366165921092,563906.0
SMSP,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,0.0,500,50,50,0,0,0,10.10970744534119,0.12491966403189465,0.0346259642838752,-8.685885305199628e-06,1.0,0.0,0.9271202712808679,1.4785692351870239,563911.12
SMSP,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,10.0,1250,50,50,0,0,0,23.91564504115765,0.08288825495043421,0.022975452085219207,-8.685885308092612e-06,1.0,2.1,0.6796927709434154,1.46897082333453,563906.0
SMSP,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,10.0,2500,50,50,0,0,0,23.912993458826264,0.08294638337529477,0.02299156446255145,-8.685885305199628e-06,1.0,2.1,0.6796927709434156,1.4632625214289874,563906.0
SMSP,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,10.0,3750,50,50,0,0,0,23.907092901082645,0.08286971556436422,0.02297031322958043,-8.685885305199628e-06,1.0,2.1,0.6796927709434162,1.4756824786309153,563906.0
SMSP,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,10.0,4500,50,50,0,0,0,23.945684496231728,0.08288572134658777,0.022974749806062626,-8.685885304235298e-06,1.0,2.1,0.6796927709434176,1.5066841233056039,563906.0
SMSP,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,10.0,500,50,50,0,0,0,19.853969710535356,0.0901364602899122,0.02498455210283436,-8.685885305199628e-06,1.0,0.0,0.7553691082404994,1.4941691420972347,563906.0
SMSP,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,20.0,1250,50,50,0,0,0,-36.34789424911728,0.07454847509135942,0.020663783047572937,-8.685885308092612e-06,0.0,519.0,0.6199447869317597,1.456777456915006,563906.0
SMSP,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,20.0,2500,50,50,0,0,0,-36.34850080118678,0.07454619014742186,0.02066314969342661,-8.685885305199628e-06,0.0,519.0,0.6199447869317598,1.448834961047396,563906.0
SMSP,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,20.0,3750,50,50,0,0,0,-36.349096653609756,0.07452815930654805,0.020658151799324478,-8.685885305199628e-06,0.0,519.0,0.61994478693176,1.4399684418458492,563906.0
SMSP,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,20.0,4500,50,50,0,0,0,-36.349469467746346,0.07451995811992822,0.020655878546372793,-8.685885304235298e-06,0.0,519.0,0.6199447869317605,1.4866250404156744,563906.0
SMSP,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,20.0,500,50,50,0,0,0,-13.544136418974038,0.6114738834725569,0.16949191317259177,-8.685885305199628e-06,0.0,95.42,0.6698580658458303,1.476066600298509,563906.0
SMSP,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,30.0,1250,50,50,0,0,0,-35.673160676152804,0.02220198102234582,0.0061540751639769,-8.685885308092612e-06,0.0,519.0,0.6194838331376294,1.4176241436507553,563906.0
SMSP,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,30.0,2500,50,50,0,0,0,-35.673474357464976,0.022205522837339065,0.006155056905005478,-8.685885305199628e-06,0.0,519.0,0.6194838331376296,1.4253116806503385,563906.0
SMSP,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,30.0,3750,50,50,0,0,0,-35.67353402767322,0.022206056613793164,0.006155204860290008,-8.685885305199628e-06,0.0,519.0,0.6194838331376296,1.4347500575240701,563906.0
SMSP,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,30.0,4500,50,50,0,0,0,-35.673757401796166,0.022490088014321823,0.006233934347808428,-8.685885304235298e-06,0.0,519.0,0.6194838331376298,1.477169181453064,563906.0
SMSP,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,30.0,500,50,50,0,0,0,-13.208903608002815,0.022496117096398403,0.006235605524098135,-8.685885305199628e-06,0.0,96.02,0.6704732547910077,1.4459241821896285,563906.0
