case_id,jammer,jsr_db,seed,target_position,strategy,mask,order,target_only_response_change_db,target_preservation_status,mask_min,mask_max,mask_mean
SMSP|jsr=0|seed=10100|center=1500,SMSP,0.0,10100,1500,received_only_optimum,oracle_jammer_rejection,0.94,-6.053312063471163,TARGET_ATTENUATED,0.050000000000000044,0.999241127995283,0.9175958705293966
SMSP|jsr=0|seed=10100|center=1500,SMSP,0.0,10100,1500,received_only_optimum,oracle_ratio,0.94,-4.881865051562826,TARGET_ATTENUATED,0.00033310746461090175,0.9983872188475928,0.36498223994547574
SMSP|jsr=0|seed=10100|center=1500,SMSP,0.0,10100,1500,received_only_optimum,oracle_soft_wiener,0.94,-3.1351510945465746,TARGET_ATTENUATED,0.000665993081954825,0.9991929586332436,0.4803243018581522
SMSP|jsr=0|seed=10100|center=1500,SMSP,0.0,10100,1500,fixed_theoretical_target_order,oracle_target_protection,1.0,-0.8538978297862412,TARGET_PRESERVED,0.0,1.0,0.087
SMSP|jsr=0|seed=10100|center=1500,SMSP,0.0,10100,1500,fixed_theoretical_target_order,oracle_jammer_rejection,1.0,-6.2763437723452284,TARGET_ATTENUATED,0.050000000000000044,0.9964951303632346,0.9226265290686194
SMSP|jsr=0|seed=10100|center=1500,SMSP,0.0,10100,1500,fixed_theoretical_target_order,oracle_ratio,1.0,-4.869378207928687,TARGET_ATTENUATED,0.0018432071654493679,0.9907321387107618,0.10385041582291125
SMSP|jsr=0|seed=10100|center=1500,SMSP,0.0,10100,1500,fixed_theoretical_target_order,oracle_soft_wiener,1.0,-3.12340514373251,TARGET_ATTENUATED,0.0036796320068175526,0.9953444960730677,0.14662125919912178
SMSP|jsr=0|seed=10100|center=2500,SMSP,0.0,10100,2500,true_target_optimum,oracle_target_protection,0.9,-0.913415746172999,TARGET_PRESERVED,0.0,1.0,0.089
SMSP|jsr=0|seed=10100|center=2500,SMSP,0.0,10100,2500,true_target_optimum,oracle_jammer_rejection,0.9,-8.678947198979587e-15,TARGET_PRESERVED,1.0,1.0,1.0
SMSP|jsr=0|seed=10100|center=2500,SMSP,0.0,10100,2500,true_target_optimum,oracle_ratio,0.9,-8.678947198979587e-15,TARGET_PRESERVED,1.0,1.0,1.0
SMSP|jsr=0|seed=10100|center=2500,SMSP,0.0,10100,2500,true_target_optimum,oracle_soft_wiener,0.9,-8.678947198979587e-15,TARGET_PRESERVED,1.0,1.0,1.0
SMSP|jsr=0|seed=10100|center=2500,SMSP,0.0,10100,2500,true_jammer_optimum,oracle_target_protection,-1.0,-0.8538978297862403,TARGET_PRESERVED,0.0,1.0,0.087
SMSP|jsr=0|seed=10100|center=2500,SMSP,0.0,10100,2500,true_jammer_optimum,oracle_jammer_rejection,-1.0,-8.678947198979587e-15,TARGET_PRESERVED,1.0,1.0,1.0
SMSP|jsr=0|seed=10100|center=2500,SMSP,0.0,10100,2500,true_jammer_optimum,oracle_ratio,-1.0,-8.678947198979587e-15,TARGET_PRESERVED,1.0,1.0,1.0
SMSP|jsr=0|seed=10100|center=2500,SMSP,0.0,10100,2500,true_jammer_optimum,oracle_soft_wiener,-1.0,-8.678947198979587e-15,TARGET_PRESERVED,1.0,1.0,1.0
SMSP|jsr=0|seed=10100|center=2500,SMSP,0.0,10100,2500,received_only_optimum,oracle_target_protection,0.94,-0.8475013178339337,TARGET_PRESERVED,0.0,1.0,0.088
SMSP|jsr=0|seed=10100|center=2500,SMSP,0.0,10100,2500,received_only_optimum,oracle_jammer_rejection,0.94,-1.0607602132086164e-14,TARGET_PRESERVED,1.0,1.0,1.0
SMSP|jsr=0|seed=10100|center=2500,SMSP,0.0,10100,2500,received_only_optimum,oracle_ratio,0.94,-1.0607602132086164e-14,TARGET_PRESERVED,1.0,1.0,1.0
SMSP|jsr=0|seed=10100|center=2500,SMSP,0.0,10100,2500,received_only_optimum,oracle_soft_wiener,0.94,-1.0607602132086164e-14,TARGET_PRESERVED,1.0,1.0,1.0
SMSP|jsr=0|seed=10100|center=2500,SMSP,0.0,10100,2500,fixed_theoretical_target_order,oracle_target_protection,1.0,-0.8538978297862403,TARGET_PRESERVED,0.0,1.0,0.087
SMSP|jsr=0|seed=10100|center=2500,SMSP,0.0,10100,2500,fixed_theoretical_target_order,oracle_jammer_rejection,1.0,-1.0607602132086164e-14,TARGET_PRESERVED,1.0,1.0,1.0
SMSP|jsr=0|seed=10100|center=2500,SMSP,0.0,10100,2500,fixed_theoretical_target_order,oracle_ratio,1.0,-1.0607602132086164e-14,TARGET_PRESERVED,1.0,1.0,1.0
SMSP|jsr=0|seed=10100|center=2500,SMSP,0.0,10100,2500,fixed_theoretical_target_order,oracle_soft_wiener,1.0,-1.0607602132086164e-14,TARGET_PRESERVED,1.0,1.0,1.0
SMSP|jsr=0|seed=10100|center=3500,SMSP,0.0,10100,3500,true_target_optimum,oracle_target_protection,0.9,-0.913415746172999,TARGET_PRESERVED,0.0,1.0,0.089
SMSP|jsr=0|seed=10100|center=3500,SMSP,0.0,10100,3500,true_target_optimum,oracle_jammer_rejection,0.9,-8.678947198979587e-15,TARGET_PRESERVED,1.0,1.0,1.0
SMSP|jsr=0|seed=10100|center=3500,SMSP,0.0,10100,3500,true_target_optimum,oracle_ratio,0.9,-8.678947198979587e-15,TARGET_PRESERVED,1.0,1.0,1.0
SMSP|jsr=0|seed=10100|center=3500,SMSP,0.0,10100,3500,true_target_optimum,oracle_soft_wiener,0.9,-8.678947198979587e-15,TARGET_PRESERVED,1.0,1.0,1.0
SMSP|jsr=0|seed=10100|center=3500,SMSP,0.0,10100,3500,true_jammer_optimum,oracle_target_protection,-1.0,-0.8538978297862403,TARGET_PRESERVED,0.0,1.0,0.087
SMSP|jsr=0|seed=10100|center=3500,SMSP,0.0,10100,3500,true_jammer_optimum,oracle_jammer_rejection,-1.0,-8.678947198979587e-15,TARGET_PRESERVED,1.0,1.0,1.0
SMSP|jsr=0|seed=10100|center=3500,SMSP,0.0,10100,3500,true_jammer_optimum,oracle_ratio,-1.0,-8.678947198979587e-15,TARGET_PRESERVED,1.0,1.0,1.0
SMSP|jsr=0|seed=10100|center=3500,SMSP,0.0,10100,3500,true_jammer_optimum,oracle_soft_wiener,-1.0,-8.678947198979587e-15,TARGET_PRESERVED,1.0,1.0,1.0
SMSP|jsr=0|seed=10100|center=3500,SMSP,0.0,10100,3500,received_only_optimum,oracle_target_protection,-0.98,-0.8670294051798345,TARGET_PRESERVED,0.0,1.0,0.087
SMSP|jsr=0|seed=10100|center=3500,SMSP,0.0,10100,3500,received_only_optimum,oracle_jammer_rejection,-0.98,-8.678947198979587e-15,TARGET_PRESERVED,1.0,1.0,1.0
SMSP|jsr=0|seed=10100|center=3500,SMSP,0.0,10100,3500,received_only_optimum,oracle_ratio,-0.98,-8.678947198979587e-15,TARGET_PRESERVED,1.0,1.0,1.0
SMSP|jsr=0|seed=10100|center=3500,SMSP,0.0,10100,3500,received_only_optimum,oracle_soft_wiener,-0.98,-8.678947198979587e-15,TARGET_PRESERVED,1.0,1.0,1.0
SMSP|jsr=0|seed=10100|center=3500,SMSP,0.0,10100,3500,fixed_theoretical_target_order,oracle_target_protection,1.0,-0.8538978297862403,TARGET_PRESERVED,0.0,1.0,0.087
SMSP|jsr=0|seed=10100|center=3500,SMSP,0.0,10100,3500,fixed_theoretical_target_order,oracle_jammer_rejection,1.0,-8.678947198979587e-15,TARGET_PRESERVED,1.0,1.0,1.0
SMSP|jsr=0|seed=10100|center=3500,SMSP,0.0,10100,3500,fixed_theoretical_target_order,oracle_ratio,1.0,-8.678947198979587e-15,TARGET_PRESERVED,1.0,1.0,1.0
SMSP|jsr=0|seed=10100|center=3500,SMSP,0.0,10100,3500,fixed_theoretical_target_order,oracle_soft_wiener,1.0,-8.678947198979587e-15,TARGET_PRESERVED,1.0,1.0,1.0
SMSP|jsr=0|seed=10100|center=4000,SMSP,0.0,10100,4000,true_target_optimum,oracle_target_protection,0.9,-0.913415746172999,TARGET_PRESERVED,0.0,1.0,0.089
SMSP|jsr=0|seed=10100|center=4000,SMSP,0.0,10100,4000,true_target_optimum,oracle_jammer_rejection,0.9,-8.678947198979587e-15,TARGET_PRESERVED,1.0,1.0,1.0
SMSP|jsr=0|seed=10100|center=4000,SMSP,0.0,10100,4000,true_target_optimum,oracle_ratio,0.9,-8.678947198979587e-15,TARGET_PRESERVED,1.0,1.0,1.0
SMSP|jsr=0|seed=10100|center=4000,SMSP,0.0,10100,4000,true_target_optimum,oracle_soft_wiener,0.9,-8.678947198979587e-15,TARGET_PRESERVED,1.0,1.0,1.0
SMSP|jsr=0|seed=10100|center=4000,SMSP,0.0,10100,4000,true_jammer_optimum,oracle_target_protection,-1.0,-0.8538978297862412,TARGET_PRESERVED,0.0,1.0,0.087
SMSP|jsr=0|seed=10100|center=4000,SMSP,0.0,10100,4000,true_jammer_optimum,oracle_jammer_rejection,-1.0,-1.0607602132086164e-14,TARGET_PRESERVED,1.0,1.0,1.0
SMSP|jsr=0|seed=10100|center=4000,SMSP,0.0,10100,4000,true_jammer_optimum,oracle_ratio,-1.0,-1.0607602132086164e-14,TARGET_PRESERVED,1.0,1.0,1.0
SMSP|jsr=0|seed=10100|center=4000,SMSP,0.0,10100,4000,true_jammer_optimum,oracle_soft_wiener,-1.0,-1.0607602132086164e-14,TARGET_PRESERVED,1.0,1.0,1.0
SMSP|jsr=0|seed=10100|center=4000,SMSP,0.0,10100,4000,received_only_optimum,oracle_target_protection,0.94,-0.8475013178339337,TARGET_PRESERVED,0.0,1.0,0.088
SMSP|jsr=0|seed=10100|center=4000,SMSP,0.0,10100,4000,received_only_optimum,oracle_jammer_rejection,0.94,-1.1571929598639454e-14,TARGET_PRESERVED,1.0,1.0,1.0
SMSP|jsr=0|seed=10100|center=4000,SMSP,0.0,10100,4000,received_only_optimum,oracle_ratio,0.94,-1.1571929598639454e-14,TARGET_PRESERVED,1.0,1.0,1.0
SMSP|jsr=0|seed=10100|center=4000,SMSP,0.0,10100,4000,received_only_optimum,oracle_soft_wiener,0.94,-1.1571929598639454e-14,TARGET_PRESERVED,1.0,1.0,1.0
