jammer,jsr_db,strategy,mask,oracle_label,trials,delta_sinr_mean_db,delta_sinr_std_db,delta_sinr_ci95_margin_db,delta_sinr_ci95_lower_db,pd_identity,pd_after,target_only_change_mean_db,target_only_change_std_db,target_erased_count,position_spread_db,gate_delta_mean_gt_1db,gate_delta_ci_lower_nonnegative,gate_pd_not_below_identity,gate_target_only_gt_minus_1db,gate_no_target_erased,gate_position_spread_lt_5db,qualifies_oracle_upper_bound
FMNoiseSaopin,0.0,true_target_optimum,oracle_soft_wiener,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,-0.03157398567588458,0.10699884468234365,0.020971773557739354,-0.05254575923362394,1.0,1.0,-0.40246399732305904,0.9731270123639423,0,0.08230441903069624,False,False,True,True,True,True,False
FMNoiseSaopin,0.0,true_target_optimum,oracle_target_protection,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,-1.3907987281596954,0.40644520226815745,0.07966325964455886,-1.4704619878042542,1.0,1.0,-0.913415746172999,9.481154666406865e-16,0,0.19034938733504747,False,False,True,True,True,True,False
FMNoiseSaopin,10.0,fixed_theoretical_target_order,oracle_jammer_rejection,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,0.21978147894631306,0.7877092566333042,0.1543910143001276,0.06539046464618545,0.97,0.94,-1.3422233213612853,3.334220939596761,0,1.3448758290925482,False,True,False,False,True,True,False
FMNoiseSaopin,10.0,fixed_theoretical_target_order,oracle_ratio,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,0.0949794983542203,1.2517045547429575,0.24533409272961965,-0.15035459437539933,0.97,0.92,-2.139791343339409,5.688304339843502,0,0.5139469340503693,False,False,False,False,True,True,False
FMNoiseSaopin,10.0,fixed_theoretical_target_order,oracle_soft_wiener,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,0.22233431570941253,0.9735627688718425,0.19081830269888111,0.03151601301053142,0.97,0.92,-1.5792815485573994,4.215827544793666,0,1.1339251541082855,False,True,False,False,True,True,False
FMNoiseSaopin,10.0,fixed_theoretical_target_order,oracle_target_protection,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,-1.152340680531912,0.5836902686592329,0.11440329265720965,-1.2667439731891217,0.97,0.97,-0.8538978297862403,7.534857682796475e-16,0,0.4791441814993699,False,False,True,True,True,True,False
FMNoiseSaopin,10.0,received_only_optimum,oracle_jammer_rejection,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,-0.08872065972363924,1.4528877452715496,0.2847659980732237,-0.37348665779686296,0.97,0.97,-1.3325409744836485,2.4503747670992464,0,1.743656095549018,False,False,True,False,True,True,False
FMNoiseSaopin,10.0,received_only_optimum,oracle_ratio,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,-0.8453466825956925,3.3659633187405427,0.6597288104731464,-1.5050754930688388,0.97,0.95,-3.2733919568173078,5.824256069522414,0,2.7042856460177624,False,False,False,False,True,True,False
FMNoiseSaopin,10.0,received_only_optimum,oracle_soft_wiener,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,-0.517890186656369,2.8651177150702782,0.5615630721537745,-1.0794532588101435,0.97,0.96,-2.4779148724099986,4.405143839810033,0,2.108831133220317,False,False,False,False,True,True,False
FMNoiseSaopin,10.0,received_only_optimum,oracle_target_protection,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,-1.1806143419048734,0.9901480565310746,0.1940690190800906,-1.374683360984964,0.97,0.97,-0.8917513684633562,0.023779655115239436,0,0.5306204899710195,False,False,True,True,True,True,False
